_BACKGROUND,5p,10p,15p
ZNF883,,ZNF883,ZNF883
RUNX3,,RUNX3,RUNX3
EPB41L4A,,EPB41L4A,EPB41L4A
CENPJ,,CENPJ,CENPJ
TCEAL9,,TCEAL9,TCEAL9
DGKZ,,DGKZ,DGKZ
NOS1,,NOS1,NOS1
PALD1,,PALD1,PALD1
RNF182,,RNF182,RNF182
POU2F1,,POU2F1,POU2F1
TMEM74,,TMEM74,TMEM74
WNT7B,,WNT7B,WNT7B
EXD1,,EXD1,EXD1
SERTAD4,,SERTAD4,SERTAD4
ZBTB41,,ZBTB41,ZBTB41
BRDT,,BRDT,BRDT
MIXL1,,MIXL1,MIXL1
EPS8,,EPS8,EPS8
PHLDB3,,PHLDB3,PHLDB3
EGLN3,,EGLN3,EGLN3
ZNF572,,ZNF572,ZNF572
RTTN,,RTTN,RTTN
ZC3H12C,,ZC3H12C,ZC3H12C
XBP1,,XBP1,XBP1
RNF144B,,RNF144B,RNF144B
EPSTI1,,EPSTI1,EPSTI1
SCN2B,,SCN2B,SCN2B
ANXA1,,ANXA1,ANXA1
MCTP1,,MCTP1,MCTP1
KLHL29,,KLHL29,KLHL29
ERBB4,,ERBB4,ERBB4
TBC1D32,,TBC1D32,TBC1D32
TRIB3,,TRIB3,TRIB3
ZNF529,,ZNF529,ZNF529
DDX20,,DDX20,DDX20
PRKACB,,PRKACB,PRKACB
SH3RF1,,SH3RF1,SH3RF1
ZNF350,,ZNF350,ZNF350
CASC15,,CASC15,CASC15
PGK1,,PGK1,PGK1
SORCS1,,SORCS1,SORCS1
TESK2,,TESK2,TESK2
LINC00378,,LINC00378,LINC00378
BICC1,,BICC1,BICC1
SLC35F1,,SLC35F1,SLC35F1
TUBB6,,TUBB6,TUBB6
IRX1,,IRX1,IRX1
NRXN3,,NRXN3,NRXN3
PCDH11Y,,PCDH11Y,PCDH11Y
FRMD8,,,FRMD8
BEX2,,,BEX2
ZNF461,,,ZNF461
CHODL,,,CHODL
PTPRB,,,PTPRB
ZNF593,,,ZNF593
ZSCAN26,,,ZSCAN26
SAP30,,,SAP30
YY1,,,YY1
SEL1L2,,,SEL1L2
SATB1-AS1,,,SATB1-AS1
ABL1,,,ABL1
KCNC1,,,KCNC1
ENO1,,,ENO1
SPINK8,,,SPINK8
OSBPL10,,,OSBPL10
ZNF329,,,ZNF329
HKDC1,,,HKDC1
RIMS1,,,RIMS1
IP6K1,,,IP6K1
DPYD,,,DPYD
ZNF586,,,ZNF586
ADIRF,,,ADIRF
GZF1,,,GZF1
SKI,,,SKI
HLX,,,HLX
PTGES3,,,PTGES3
ARSF,,,ARSF
SSBP3,,,SSBP3
PSTPIP2,,,PSTPIP2
NEDD4L,,,NEDD4L
ZNF331,,,ZNF331
IFI16,,,IFI16
BCHE,,,BCHE
MPPED2,,,MPPED2
ABHD17B,,,ABHD17B
EGR1,,,EGR1
SLA,,,SLA
SLC16A6,,,SLC16A6
ZNF791,,,ZNF791
ZNF324B,,,ZNF324B
SYP,,,SYP
CD14,,,CD14
FOXN2,,,FOXN2
PGM2L1,,,PGM2L1
PFKFB2,,,PFKFB2
TDRD7,,,TDRD7
LAMA1,,,LAMA1
SMURF1,,,SMURF1
PKIB,,,PKIB
SYT14,,,SYT14
ZNF560,,,ZNF560
STPG4,,,STPG4
EPHB1,,,EPHB1
MYNN,,,MYNN
DAB1,,,DAB1
HIF1A-AS1,,,HIF1A-AS1
MXRA8,,,MXRA8
BPTF,,,BPTF
OSBPL6,,,OSBPL6
ZFP41,,,ZFP41
ARHGAP6,,,ARHGAP6
RPS6KA5,,,RPS6KA5
HFM1,,,HFM1
ZNF100,,,ZNF100
CTSH,,,CTSH
MAX,,,MAX
TIGAR,,,TIGAR
ADGRF5,,,ADGRF5
KRTDAP,,,KRTDAP
MS4A6A,,,MS4A6A
NFKB2,,,NFKB2
MBNL3,,,MBNL3
CHMP1B,,,CHMP1B
KLF8,,,KLF8
ADAMTS6,,,ADAMTS6
NFATC1,,,NFATC1
GAS7,,,GAS7
ZNF286A,,,ZNF286A
OSBPL8,,,OSBPL8
RARG,,,RARG
ZNF773,,,ZNF773
FAM177B,,,FAM177B
ZNF526,,,ZNF526
ACSL3,,,ACSL3
UBE2E2,,,UBE2E2
ZNRF2,,,ZNRF2
PTPRN2,,,PTPRN2
ABCA1,,,ABCA1
GMNN,,,GMNN
ASB4,,,ASB4
RELN,,,RELN
NKAIN4,,,NKAIN4
DACH1,,,DACH1
GRM8,,,GRM8
PRNP,,,PRNP
FAS,,,FAS
MAP3K14,,,MAP3K14
SLC22A3,,,SLC22A3
TMEM170B,,,TMEM170B
SGCZ,,,SGCZ
ARL6IP1,,,ARL6IP1
JUN,,,JUN
MITF,,,MITF
N4BP2L1,,,N4BP2L1
CSMD3,,,CSMD3
CNTNAP3,,,CNTNAP3
HILPDA,,,HILPDA
GCNT4,,,GCNT4
MINK1,,,MINK1
LINC01122,,,LINC01122
TENM1,,,TENM1
GMCL1,,,GMCL1
RHOBTB1,,,RHOBTB1
ZNF582,,,ZNF582
EPHA3,,,EPHA3
ZEB1-AS1,,,ZEB1-AS1
EML1,,,EML1
IER5L,,,IER5L
GATAD2A,,,GATAD2A
SPNS2,,,SPNS2
RPS11,,,RPS11
ZNF143,,,ZNF143
CDR2,,,CDR2
TMPRSS12,,,TMPRSS12
GPR39,,,GPR39
MAP1B,,,MAP1B
CCDC69,,,CCDC69
ZFY,,,ZFY
ANKS1B,,,ANKS1B
HMGA1,,,HMGA1
GALNT7,,,GALNT7
CDKL2,,,CDKL2
HCLS1,,,HCLS1
CARMN,,,CARMN
ZC3H6,,,ZC3H6
PES1,,,PES1
CREM,,,CREM
ZNF184,,,ZNF184
GAD2,,,GAD2
ACVR1C,,,ACVR1C
DUSP22,,,DUSP22
DIP2C,,,DIP2C
PTPN7,,,PTPN7
HMGB3,,,HMGB3
GTF2B,,,GTF2B
F11-AS1,,,F11-AS1
PRKAA2,,,PRKAA2
ZNF185,,,ZNF185
FGF14,,,FGF14
NFAT5,,,NFAT5
UNC13B,,,UNC13B
SLC24A2,,,SLC24A2
OPTN,,,OPTN
C16orf87,,,C16orf87
RANBP3L,,,RANBP3L
CPLX2,,,CPLX2
LINC01135,,,LINC01135
ARID5A,,,ARID5A
PPM1L,,,PPM1L
MIR4300HG,,,MIR4300HG
STOX2,,,STOX2
POU6F2,,,POU6F2
HLA-B,,,HLA-B
MT1E,,,MT1E
AHRR,,,AHRR
CCDC59,,,CCDC59
FAM184A,,,FAM184A
PPDPF,,,PPDPF
ARHGEF16,,,ARHGEF16
RGS14,,,RGS14
ISLR,,,ISLR
ELMSAN1,,,ELMSAN1
SLC41A2,,,SLC41A2
LRP2,,,LRP2
ROCK2,,,ROCK2
SMCO4,,,SMCO4
GJC1,,,GJC1
EBF2,,,EBF2
RASL12,,,RASL12
LMO7,,,LMO7
SERPINA3,,,SERPINA3
LINC00222,,,LINC00222
RIMS2,,,RIMS2
NLGN4X,,,NLGN4X
DNAJB4,,,DNAJB4
CDC42EP4,,,CDC42EP4
ZNF79,,,ZNF79
HLA-DRA,,,HLA-DRA
ZNF607,,,ZNF607
HINFP,,,HINFP
ME1,,,ME1
ATP8A1,,,ATP8A1
SLC38A2,,,SLC38A2
GLDN,,,GLDN
CNGA3,,,CNGA3
SLC7A5,,,SLC7A5
FOXM1,,,FOXM1
RARB,,,RARB
GABARAPL1,,,GABARAPL1
BHLHE40,,,BHLHE40
FAM138B,,,FAM138B
GTDC1,,,GTDC1
GBP1,,,GBP1
CEP41,,,CEP41
TGFB3,,,TGFB3
NKRF,,,NKRF
ZBTB8A,,,ZBTB8A
TBR1,,,TBR1
MPP6,,,MPP6
IPMK,,,IPMK
PRDM12,,,PRDM12
EFNB2,,,EFNB2
EXO5,,,EXO5
MGP,,,MGP
TGFB1,,,TGFB1
EPHA4,,,EPHA4
RGS4,,,
SMARCA1,,,
MAMLD1,,,
CTSC,,,
SNX31,,,
CCSER1,,,
RXRG,,,
CDH2,,,
CSF1,,,
DSCAS,,,
AHR,,,
VAV1,,,
ZIC2,,,
ZNF699,,,
HNRNPLL,,,
DHX36,,,
NFATC4,,,
HP1BP3,,,
MYLK,,,
HDAC2,,,
KCTD16,,,
ATF5,,,
TMEM132E,,,
CNTN1,,,
NFIA-AS2,,,
PLEKHH2,,,
METTL2B,,,
SLC5A11,,,
ENHO,,,
ZNF335,,,
ZNF281,,,
CEP76,,,
NUS1,,,
ROBO1,,,
SERGEF,,,
FAM126A,,,
B3GALT5,,,
PIK3CA,,,
NR4A3,,,
PELI1,,,
HSPB8,,,
SH3BP5,,,
ZNF614,,,
SHOX,,,
GRM7,,,
KLHL1,,,
PTPN6,,,
PPFIA4,,,
SSX2IP,,,
SMURF2,,,
FNBP1L,,,
FABP5,,,
OTUD7B,,,
STK32B,,,
EPB41,,,
TMEM263,,,
KCNB2,,,
ZNF462,,,
NEUROD6,,,
LINC01995,,,
STAC2,,,
ZNF596,,,
SEC14L3,,,
PPL,,,
PLEK,,,
RBMS1,,,
DAB2IP,,,
MYO1C,,,
SFRP2,,,
DPYSL5,,,
LINC01622,,,
GSPT2,,,
DGKD,,,
TENM2,,,
FAM98A,,,
C2orf72,,,
NIPAL2,,,
TRANK1,,,
RFXAP,,,
PINX1,,,
SCG3,,,
KIF24,,,
RASSF5,,,
CA12,,,
ZNF624,,,
GLIS2,,,
NID1,,,
FOXF1,,,
ZNF175,,,
TRAM2,,,
KCNN3,,,
CFAP58,,,
SCN1A,,,
IFIH1,,,
TDRD9,,,
KTN1-AS1,,,
SLC6A11,,,
LINC01197,,,
FOXD4L3,,,
CDK19,,,
PCDHB16,,,
FBXO28,,,
HNRNPUL1,,,
ZDHHC15,,,
RFX5,,,
USP2,,,
HTT-AS,,,
GALNT15,,,
LINC01619,,,
SLC2A9,,,
NECTIN1,,,
SDK1,,,
ADAMTS19,,,
WEE1,,,
AOAH,,,
KDM3A,,,
FGF12,,,
SP3,,,
FXYD6,,,
TNFSF10,,,
BHMT2,,,
YWHAB,,,
GPR68,,,
PML,,,
KLF6,,,
SNX8,,,
ZC3H12A,,,
ING4,,,
MANSC4,,,
CSMD1,,,
FGF9,,,
CTTNBP2NL,,,
F11,,,
TAF1,,,
YIPF1,,,
ZNF304,,,
STK38L,,,
IGSF3,,,
IRF4,,,
TDRD5,,,
SYNM,,,
BCAS1,,,
ESRP2,,,
HIST1H2AC,,,
PTENP1-AS,,,
ZCCHC17,,,
ZIC5,,,
PPFIA2,,,
LINC00844,,,
TNFAIP8L3,,,
MTF1,,,
SPATA17,,,
PRDM1,,,
ALX3,,,
ZNF551,,,
SLC16A9,,,
IFI44L,,,
DSEL,,,
CCDC138,,,
TENM3,,,
TUBB3,,,
EML6,,,
SHC1,,,
FXYD1,,,
DUSP2,,,
SPA17,,,
THOC2,,,
ITK,,,
GPRIN3,,,
SHC4,,,
MDFIC,,,
ZNF850,,,
C12orf40,,,
ADNP,,,
ASCC3,,,
OASL,,,
LRRC8D,,,
