_BACKGROUND,5p,10p,15p
RAB27A,,,RAB27A
SEMA6D,,,SEMA6D
TCF12,,,TCF12
PIP5K1B,,,PIP5K1B
PTPRB,,,PTPRB
RGS6,,,RGS6
SLC4A4,,,SLC4A4
MYO16,,,MYO16
MTUS2,,,MTUS2
NTNG1,,,NTNG1
PDS5A,,,PDS5A
SNX7,,,SNX7
PROX1,,,PROX1
KCND2,,,KCND2
KLF3-AS1,,,KLF3-AS1
RYR2,,,RYR2
EZH2,,,EZH2
POT1-AS1,,,POT1-AS1
TRHDE-AS1,,,TRHDE-AS1
CRH,,,CRH
ZEB2,,,ZEB2
VWC2,,,VWC2
ZNF160,,,ZNF160
FAT4,,,FAT4
ELK4,,,ELK4
EPHA3,,,EPHA3
TBC1D4,,,TBC1D4
RNF217-AS1,,,RNF217-AS1
PTPRM,,,PTPRM
HCN1,,,HCN1
ZFP62,,,ZFP62
LTBP4,,,LTBP4
DAPK1,,,DAPK1
MEGF11,,,MEGF11
PTHLH,,,PTHLH
CCNI,,,CCNI
C14orf39,,,C14orf39
TCF4,,,TCF4
LHFPL3,,,LHFPL3
SEMA3C,,,SEMA3C
PSD3,,,PSD3
ZEB1,,,ZEB1
ANKRD44,,,ANKRD44
SPATA6,,,
SOX11,,,
EDAR,,,
ARAP2,,,
MIR137HG,,,
LIPA,,,
GOLGA8B,,,
RAPGEF5,,,
SEMA3A,,,
RCAN3,,,
PRDM10,,,
SYTL4,,,
LCLAT1,,,
PDGFC,,,
SRGAP1,,,
ANO1,,,
WIPF3,,,
ALG1L9P,,,
STMN2,,,
PTCHD4,,,
LINC01006,,,
PAG1,,,
CHAMP1,,,
PODN,,,
CFAP44,,,
KHDRBS2,,,
APCDD1,,,
GLCE,,,
CHST11,,,
IL17RD,,,
CDK6,,,
STAT3,,,
BRINP1,,,
FOXO1,,,
HTRA1,,,
PCDH17,,,
CALN1,,,
GRID2,,,
ASIC4,,,
CHRM2,,,
ZKSCAN7,,,
PGBD5,,,
SSBP2,,,
SORCS2,,,
STXBP6,,,
FMN1,,,
NIFK-AS1,,,
SLCO5A1,,,
HMBOX1,,,
MYO1B,,,
RARB,,,
BACH1,,,
EML6,,,
GRIK2,,,
ATRNL1,,,
NTM,,,
EPB41L4B,,,
CFAP161,,,
RXRA,,,
SYT1,,,
TMEM266,,,
MSANTD3,,,
ZDHHC2,,,
ULK4,,,
LRIG1,,,
ENKUR,,,
SPON1,,,
PEX5L,,,
PTBP3,,,
NIPAL2,,,
CDYL,,,
HIVEP2,,,
ST3GAL6,,,
KLHL5,,,
TMEM196,,,
CHRNB4,,,
IRX6,,,
GPR158,,,
PCDH10,,,
GUCY1A2,,,
RHOBTB1,,,
RND3,,,
PHYHIPL,,,
SLC7A2,,,
KIAA1217,,,
MLLT3,,,
MAN1A1,,,
KLF7,,,
ZNF624,,,
SPATS2L,,,
ANXA4,,,
DLGAP3,,,
KLF9,,,
ZFX,,,
COL8A1,,,
CHL1,,,
IL15RA,,,
NPAS3,,,
PLEKHG1,,,
SPDYE6,,,
ACVR1C,,,
CDK8,,,
SMAD1,,,
PLPP4,,,
CPEB2,,,
SALL4,,,
KANK1,,,
ETV1,,,
EP300,,,
PRRX1,,,
IGFBP7,,,
SH3RF1,,,
GRIP1,,,
PTPRD,,,
TENM4,,,
SOX2-OT,,,
TRHDE,,,
WWP1,,,
GFRA1,,,
FGF5,,,
CCNG2,,,
MDM2,,,
GXYLT2,,,
KCNJ6,,,
SLC22A23,,,
NLGN4X,,,
NR2F1,,,
MAML2,,,
PCED1B,,,
MPP7,,,
ZNF618,,,
RAB3C,,,
TGFBR3,,,
VSTM2A-OT1,,,
CRACR2A,,,
PCLO,,,
TIAM1,,,
PACRG,,,
CEP112,,,
PLPPR1,,,
PLD1,,,
SLC35F4,,,
TPK1,,,
GRM1,,,
ZNF592,,,
CHRM5,,,
SGCZ,,,
RNF152,,,
HS6ST3,,,
NXPH1,,,
DNAH7,,,
ANXA11,,,
RHBDD1,,,
PHKA1,,,
ARMC4,,,
FAXC,,,
CDH2,,,
PKIA,,,
ZNF423,,,
RGS17,,,
ZNF438,,,
KLF12,,,
RAB3B,,,
RUFY3,,,
PBX4,,,
ZNF574,,,
PTPN14,,,
LINC00886,,,
MYLIP,,,
GLIS3,,,
NFX1,,,
KCNIP4,,,
TLE1,,,
SHE,,,
STAT6,,,
DLX6-AS1,,,
LHX6,,,
DPP10-AS1,,,
DPY19L3,,,
CADM1,,,
TIPARP,,,
STK32B,,,
KCNK12,,,
UNC5D,,,
CEP162,,,
GREB1L,,,
ZSWIM6,,,
LINGO2,,,
GCNT2,,,
KIAA1211L,,,
CDH7,,,
ZFAND6,,,
ACVR1,,,
PECAM1,,,
LRRC3B,,,
DNAH8,,,
KCTD1,,,
GAP43,,,
MYO5B,,,
EPB41L3,,,
DOK5,,,
LEPR,,,
COBLL1,,,
STXBP5-AS1,,,
BARD1,,,
EPB41L4A,,,
ESR1,,,
PTPN13,,,
ZNF692,,,
PTGFR,,,
PALLD,,,
RHOBTB3,,,
STK26,,,
E2F6,,,
RPH3A,,,
MARCH1,,,
GRIA4,,,
SH3GL2,,,
ADGRV1,,,
YWHAZ,,,
SGK1,,,
HS3ST1,,,
LAMC1,,,
CCDC169,,,
KCNMB4,,,
LINC01499,,,
ARID5B,,,
FAM102B,,,
LRFN5,,,
NAP1L1,,,
MIOS,,,
MINAR1,,,
PPM1L,,,
NFE2L2,,,
CREM,,,
ELK3,,,
MID2,,,
NECTIN1,,,
ARHGAP22,,,
WASF3,,,
MXD1,,,
ZNF334,,,
ENTPD3,,,
ZNF462,,,
NECTIN3,,,
TMEM178A,,,
IL1RAPL2,,,
MARCH4,,,
MATN2,,,
ATP2B4,,,
PRNP,,,
SMARCC1,,,
ZNF711,,,
NTN1,,,
HMGB1,,,
MAFF,,,
MYEF2,,,
DIAPH2,,,
ZNF516,,,
FSIP1,,,
ADD3-AS1,,,
RBM17,,,
CNTNAP3B,,,
MAMLD1,,,
TRPC4,,,
STK39,,,
PDE1C,,,
ENPEP,,,
SKAP2,,,
GCSAML,,,
ZNF260,,,
NR1H2,,,
FBXO32,,,
RAI2,,,
ZBTB17,,,
TANC1,,,
SCARA3,,,
BOC,,,
ITPR2,,,
KLF5,,,
SOX2,,,
CNTN4,,,
RAI14,,,
ZBTB33,,,
NR6A1,,,
CNTNAP3,,,
SDK2,,,
NEDD9,,,
NETO2,,,
ROBO1,,,
GRM5,,,
FOXP3,,,
GPR176,,,
NFATC2,,,
SESTD1,,,
ANKRD30B,,,
COL23A1,,,
DOCK5,,,
TMEM164,,,
TTC39B,,,
ZFPM2,,,
TFAP2E,,,
PSMD12,,,
FARP1,,,
KLF3,,,
LAMA1,,,
SLC35F1,,,
NR2F2-AS1,,,
FOXA3,,,
MARCH3,,,
ZNF710,,,
NLGN4Y,,,
SOX5,,,
RBM3,,,
IRF2,,,
DMRTA2,,,
ENOX1,,,
OPRK1,,,
NTSR1,,,
SLC40A1,,,
FOXN2,,,
BMPER,,,
ICA1,,,
ADAMTS8,,,
PPP2R5A,,,
KLRD1,,,
NPAS1,,,
RFX4,,,
CNTN5,,,
SLC27A6,,,
SMCO4,,,
MTF2,,,
ARHGEF26,,,
TRPC3,,,
MPP6,,,
KCNIP2,,,
ZNF280D,,,
DSCAS,,,
GRAMD1C,,,
RSPO2,,,
MAML3,,,
KIAA1211,,,
PLAGL1,,,
CD58,,,
ITGA9,,,
LINC01411,,,
FAM78B,,,
NETO1,,,
FAR2,,,
TGFBR1,,,
FANCB,,,
SCD5,,,
SEMA5A,,,
CCK,,,
MAGEF1,,,
BTK,,,
FNBP1L,,,
HECA,,,
LINC00472,,,
ADGRL3,,,
SAMD4A,,,
STPG2,,,
GAS2,,,
SEMA5B,,,
BCL11B,,,
RPS27A,,,
ADRA1A,,,
ARPP21,,,
GABRA6,,,
KCNK2,,,
CES4A,,,
PLCL2,,,
MEIOB,,,
KLF8,,,
TUNAR,,,
CALB1,,,
PPARG,,,
PIK3C3,,,
BRINP3,,,
ZNF331,,,
GDNF-AS1,,,
TAL1,,,
VGLL3,,,
TBPL1,,,
NOC2L,,,
HFM1,,,
ZNF180,,,
SLC38A11,,,
EXTL3,,,
PLXNA2,,,
ARHGEF10L,,,
TOX2,,,
PRKD1,,,
CDCA7L,,,
GRAMD1B,,,
DOK6,,,
HNRNPH3,,,
CTTNBP2,,,
PCSK2,,,
GLRA2,,,
ADAMTS1,,,
KDM7A,,,
LINC01619,,,
SAMSN1,,,
CSTF2,,,
THSD7B,,,
IL15,,,
KLF6,,,
NEXN,,,
MPP5,,,
CBLN2,,,
LINC01166,,,
ESRRG,,,
KLHL1,,,
PURG,,,
PDGFD,,,
CHD7,,,
ZNF205,,,
NFIB,,,
SLC26A4,,,
FTCDNL1,,,
FSTL5,,,
DPY19L1,,,
CDH8,,,
ST6GAL2,,,
HPSE2,,,
HSP90AA1,,,
SIAH3,,,
DLX5,,,
MAK,,,
SMARCA1,,,
FLRT2,,,
GDNF,,,
ZNF804A,,,
MIR3142HG,,,
ATG10,,,
KLHL14,,,
COLCA1,,,
MAP1B,,,
CAMK1D,,,
PLD5,,,
DIDO1,,,
NR3C1,,,
ZNF813,,,
SLC35G1,,,
ZBTB18,,,
RALA,,,
PRKY,,,
BAZ1A,,,
PHF21B,,,
PPARGC1A,,,
SLC32A1,,,
PELI2,,,
JDP2,,,
COL19A1,,,
SLC8A3,,,
UBASH3B,,,
JADE3,,,
C3orf67-AS1,,,
NIPAL3,,,
SMAP2,,,
IGF1,,,
DLGAP1-AS5,,,
UBP1,,,
DLGAP1,,,
CHRNA7,,,
STK3,,,
USP6NL,,,
KCNQ5,,,
GRM8,,,
ENTPD5,,,
CREB5,,,
CFAP58,,,
PTH2R,,,
CTNNA3,,,
C12orf40,,,
DENND2C,,,
ZNF746,,,
PRLHR,,,
TMEM150C,,,
CASC15,,,
PEG3,,,
ZNF34,,,
ZNF644,,,
ISM1,,,
SYDE2,,,
LINC01237,,,
GALNT7,,,
ZNF532,,,
ZC4H2,,,
SYNPR,,,
AFF1,,,
SIX4,,,
DAB1,,,
DUSP16,,,
CDH4,,,
ZNF778,,,
WDR86,,,
PTPRG,,,
TMTC2,,,
ZNF536,,,
PON2,,,
GPBP1L1,,,
KRTAP5-8,,,
GRHL2,,,
RIMBP2,,,
LRP12,,,
PIK3R1,,,
FAM184B,,,
RPL29,,,
ARNTL,,,
MPPED1,,,
MXRA5,,,
NF1,,,
ZNRF2,,,
SATB2,,,
LDLRAP1,,,
MEF2D,,,
GALNTL6,,,
LINC00271,,,
LRRFIP1,,,
OSBPL3,,,
PARP14,,,
KNOP1,,,
CDR2,,,
ADCY2,,,
EFNA5,,,
ZNF107,,,
FAM167A,,,
ZNF608,,,
MLLT10,,,
PTCHD1,,,
ZXDC,,,
CHRDL1,,,
SAMD3,,,
ZNF667,,,
PRMT8,,,
ECE2,,,
NFIA,,,
FOXJ2,,,
DCX,,,
TPTE2,,,
RASSF3,,,
MEF2C,,,
ANO6,,,
SYT10,,,
CACNA1E,,,
NR3C2,,,
PLCB4,,,
PKN2-AS1,,,
PRKCE,,,
RMDN2,,,
NHSL2,,,
FOXP2,,,
PLA2G7,,,
LIMD1,,,
SATB1,,,
HIVEP1,,,
SIRT6,,,
LIFR,,,
FNDC3A,,,
ARHGAP42,,,
PBX3,,,
YWHAB,,,
PPFIBP2,,,
C5orf30,,,
RTL1,,,
GOLIM4,,,
ZNF33A,,,
IMPG2,,,
KITLG,,,
NHS,,,
ANKRD50,,,
GAD1,,,
ZFP37,,,
ING4,,,
SFMBT2,,,
DIS3,,,
OPN3,,,
PLCL1,,,
RPS14,,,
CCND2,,,
ZNF385B,,,
NDNF,,,
KCTD12,,,
ANKRD55,,,
EFNB2,,,
RAB2A,,,
JAZF1,,,
ADARB1,,,
JAZF1-AS1,,,
WIPF1,,,
TACR1,,,
VAX1,,,
PELI1,,,
LINC01197,,,
HPYR1,,,
PDE4D,,,
RPS16,,,
HBM,,,
CGNL1,,,
GFOD1,,,
ZNRF3,,,
INPP4B,,,
GOT1,,,
CACNG3,,,
ARNT2,,,
PRKAG2,,,
CCDC3,,,
TMEM178B,,,
LEF1,,,
GNG12-AS1,,,
ZNF326,,,
LMO7,,,
FAM135B,,,
NTN4,,,
CDH20,,,
FAM3C,,,
RPL8,,,
CECR2,,,
ZBTB44,,,
HLTF,,,
EYS,,,
CFL2,,,
KCNIP1,,,
MORN1,,,
KCTD8,,,
SOX1-OT,,,
NCAM2,,,
HDAC9,,,
FAM110B,,,
GSTCD,,,
ITGB8,,,
POU2F1,,,
FSTL4,,,
RAD21,,,
BCL11A,,,
UBTF,,,
RPS4Y1,,,
CCND1,,,
GNAI1,,,
LCOR,,,
LPIN2,,,
ASXL3,,,
RFX3,,,
TNFRSF11A,,,
NEK7,,,
CAMK2D,,,
KREMEN1,,,
RGMB,,,
TENM2,,,
MN1,,,
ASAP1,,,
BBX,,,
MIR181A1HG,,,
SLC1A2,,,
ZNF570,,,
PRR16,,,
DKK2,,,
DLEU1,,,
F2R,,,
ZNF141,,,
ZFHX2,,,
DRAIC,,,
HMGB2,,,
KCNQ3,,,
CXXC4,,,
RPL3,,,
SNAP25-AS1,,,
SP8,,,
KCNH8,,,
ELOVL2-AS1,,,
PRKG1,,,
ZBTB26,,,
ZKSCAN1,,,
ENOX2,,,
EPHB6,,,
FRMD5,,,
EYA1,,,
PRICKLE1,,,
MEF2C-AS1,,,
NEUROD1,,,
ZNF891,,,
DLC1,,,
SNCAIP,,,
SLITRK2,,,
LINC00601,,,
SOCS2,,,
ARFGAP1,,,
ZNF236,,,
CD59,,,
FAM167A-AS1,,,
TET1,,,
F13A1,,,
ZNF17,,,
PLXDC2,,,
POU2F3,,,
ZNF697,,,
PCOLCE2,,,
C3orf67,,,
NSG1,,,
COL4A2,,,
SP4,,,
ZBTB20,,,
C1QB,,,
FAM162B,,,
UEVLD,,,
ZBTB39,,,
TTN-AS1,,,
ABL1,,,
KLHL13,,,
MFAP3L,,,
CNR1,,,
BEX2,,,
SLC24A3,,,
SLC24A4,,,
PCP4,,,
FOXP1,,,
SORCS3,,,
NFYA,,,
C5orf47,,,
GRIN2D,,,
ADAMTS17,,,
ETV6,,,
FGGY,,,
SERTAD2,,,
SP9,,,
PRSS23,,,
NNMT,,,
TMEM72,,,
PPARA,,,
ZNF620,,,
ZNF704,,,
FST,,,
ZNF607,,,
TFDP2,,,
ACKR3,,,
MIR31HG,,,
THSD7A,,,
CD24,,,
ZNF41,,,
SNCA,,,
LINC01250,,,
ZNF398,,,
IL18R1,,,
GNG12,,,
GABARAPL2,,,
MMP16,,,
MGAT5B,,,
LIN28B,,,
TMTC4,,,
E2F4,,,
HSPBAP1,,,
PLPP1,,,
SLIT2,,,
ANTXR1,,,
ETV4,,,
ELOVL7,,,
GLRA1,,,
PCDH9,,,
RREB1,,,
CACNB4,,,
NCOA3,,,
C17orf100,,,
IKBKE,,,
RUVBL1,,,
CNTNAP5,,,
RNF182,,,
GABRG3,,,
MME,,,
TRAF3,,,
ZNF827,,,
SST,,,
KYNU,,,
FAM107B,,,
ST8SIA5,,,
CXXC5,,,
CDKN2B-AS1,,,
PLS3-AS1,,,
LRRN1,,,
PRKCQ,,,
C1orf61,,,
NRF1,,,
CHRNA2,,,
SPRED2,,,
NR2E1,,,
SYNPO2,,,
CHD1,,,
FOSL2,,,
TAF4B,,,
ZSCAN31,,,
GRIK1,,,
ZFP64,,,
PID1,,,
KDM4C,,,
SPRED1,,,
MYF6,,,
VSTM2L,,,
NXPH3,,,
LDLRAD4,,,
RPL28,,,
GRIN3A,,,
TCTEX1D1,,,
ALK,,,
RPL32,,,
TMEM200A,,,
PBX1,,,
CPLX1,,,
THBS4,,,
MYRIP,,,
ZNF75A,,,
SATB1-AS1,,,
UNC5B,,,
ZNF639,,,
PLXNA4,,,
LINC00354,,,
TBL1X,,,
SLITRK4,,,
KLHDC8A,,,
OLFML3,,,
ETV3L,,,
ZFHX4-AS1,,,
CCNJL,,,
RAB3IP,,,
PBLD,,,
ESRP1,,,
ZNF37A,,,
EGR3,,,
ZNF772,,,
TPPP,,,
THOC2,,,
HTR1E,,,
EXO5,,,
TGFA,,,
NPAS2,,,
KLHL29,,,
DLX1,,,
PTPDC1,,,
ABCA1,,,
ZFHX3,,,
NR2F2,,,
HTR4,,,
GAD2,,,
CACNG4,,,
USP2-AS1,,,
TTTY14,,,
ZNF598,,,
POU6F2,,,
SH3RF3,,,
ZNF45,,,
LYPD6,,,
CACHD1,,,
DOCK8,,,
LINC01135,,,
TDRD9,,,
GAS2L3,,,
DR1,,,
ZNF630,,,
COL18A1,,,
EPAS1,,,
NPY1R,,,
MIR4500HG,,,
STEAP1B,,,
ZNF706,,,
C2orf88,,,
ASCL1,,,
SP3,,,
FBXL7,,,
TFEB,,,
C1QL3,,,
CADPS,,,
ANGPT2,,,
SALL1,,,
NRIP1,,,
RIN3,,,
MAN2A1,,,
KCNT2,,,
SMPD3,,,
BRF1,,,
WDR49,,,
IKZF1,,,
CDH11,,,
ZFHX4,,,
TEAD1,,,
SPP1,,,
PIEZO2,,,
DPYSL3,,,
ZNF14,,,
ZFY,,,
PRRT4,,,
CBLN1,,,
AP1S2,,,
ATP6V0E2,,,
KIF26B,,,
ANKRD30A,,,
SLC16A10,,,
CDK18,,,
XYLT1,,,
SPTSSB,,,
MEF2B,,,
ZNF83,,,
NCALD,,,
ZNF677,,,
SMAD5,,,
LINC02102,,,
PLAG1,,,
CEBPZ,,,
MEF2A,,,
DISP3,,,
XBP1,,,
NXN,,,
DUSP22,,,
USP44,,,
SEC24D,,,
SLC16A12,,,
ADAMTS16,,,
RBM24,,,
CRYBG3,,,
CHST9,,,
SMAD2,,,
HDAC2,,,
INTS6-AS1,,,
ZNF385D-AS2,,,
SEMA6A,,,
SOX1,,,
FRMPD1,,,
FNDC3B,,,
C8orf34-AS1,,,
LANCL3,,,
FAM189A1,,,
CERS3,,,
PVT1,,,
COLEC12,,,
OAF,,,
EGR1,,,
FOXJ3,,,
LINC01412,,,
PLCH1,,,
FGD2,,,
PDZD2,,,
KAZN,,,
LINC01170,,,
NHLH2,,,
RGMA,,,
TOX3,,,
EPHA4,,,
ABCC3,,,
GATA2,,,
TMEM45A,,,
YY1,,,
LHFPL2,,,
CBLB,,,
PDE4B,,,
SCN1A-AS1,,,
TNFRSF1B,,,
SERPINI1,,,
EYA4,,,
ARHGAP24,,,
ZNF596,,,
HMGCS1,,,
MYO3A,,,
SERTM1,,,
PAM,,,
C5orf66,,,
SYT6,,,
CHST15,,,
LINC01122,,,
PHF21A,,,
PIK3CG,,,
SLC7A14,,,
TMSB4X,,,
LCORL,,,
BCLAF1,,,
FAT1,,,
ZNF587B,,,
MEOX2,,,
ANKRD34C-AS1,,,
SNTG2,,,
MB21D2,,,
WNT2B,,,
ERC2,,,
PLSCR5,,,
CNOT4,,,
DNAH12,,,
CDC14A,,,
MCTP1,,,
PDE10A,,,
STK10,,,
IRF5,,,
GJA1,,,
NDST3,,,
CCDC175,,,
NR4A3,,,
SYT11,,,
TIGD6,,,
FBLN7,,,
RPS18,,,
TBL1XR1,,,
THY1,,,
STK40,,,
FABP5,,,
ASCL2,,,
DPP6,,,
RFX2,,,
ATP8B1,,,
RNF135,,,
ZNF213,,,
MAFB,,,
ZHX1,,,
CREB1,,,
PTGER3,,,
TRIB1,,,
CDHR1,,,
FOXN3,,,
HBP1,,,
NFE2L1,,,
RAB14,,,
LGALS3,,,
ZNF319,,,
TP53I11,,,
CCNT2,,,
GRIK3,,,
ZBTB8A,,,
SYT2,,,
PARD3,,,
REL,,,
HEG1,,,
MARCH11,,,
LINC00290,,,
PIK3R5,,,
NKX6-2,,,
LRRC9,,,
SOX21,,,
LINC01141,,,
NFYC,,,
B3GALT5,,,
H3F3A,,,
PCAT1,,,
TFEC,,,
TMEM132C,,,
SOHLH2,,,
ELAVL2,,,
PITPNM3,,,
TSC22D4,,,
NR2C2,,,
CCDC85B,,,
FERD3L,,,
PML,,,
NPFFR1,,,
CALM1,,,
GFRA2,,,
NFYB,,,
