_BACKGROUND,5p,10p,15p
GPBP1L1,GPBP1L1,GPBP1L1,GPBP1L1
ZCCHC2,ZCCHC2,ZCCHC2,ZCCHC2
ZNF804B,ZNF804B,ZNF804B,ZNF804B
MAP3K1,MAP3K1,MAP3K1,MAP3K1
TAPT1-AS1,TAPT1-AS1,TAPT1-AS1,TAPT1-AS1
DPY19L1,DPY19L1,DPY19L1,DPY19L1
ANKFN1,ANKFN1,ANKFN1,ANKFN1
CDH12,CDH12,CDH12,CDH12
FAM184B,FAM184B,FAM184B,FAM184B
MXD1,MXD1,MXD1,MXD1
TOX,TOX,TOX,TOX
THRB,THRB,THRB,THRB
BBX,BBX,BBX,BBX
ZC4H2,ZC4H2,ZC4H2,ZC4H2
KLF5,KLF5,KLF5,KLF5
CGNL1,CGNL1,CGNL1,CGNL1
TRPC7,TRPC7,TRPC7,TRPC7
SOX6,SOX6,SOX6,SOX6
ADCY2,ADCY2,ADCY2,ADCY2
PTPRZ1,PTPRZ1,PTPRZ1,PTPRZ1
AHCTF1,AHCTF1,AHCTF1,AHCTF1
YWHAZ,YWHAZ,YWHAZ,YWHAZ
ZNF644,ZNF644,ZNF644,ZNF644
PTPRD,PTPRD,PTPRD,PTPRD
EYS,EYS,EYS,EYS
LINC00884,LINC00884,LINC00884,LINC00884
DPP10,DPP10,DPP10,DPP10
NRF1,NRF1,NRF1,NRF1
SCML2,SCML2,SCML2,SCML2
FAR2,FAR2,FAR2,FAR2
RNF182,RNF182,RNF182,RNF182
ZNF280D,,ZNF280D,ZNF280D
LCORL,,LCORL,LCORL
MGA,,MGA,MGA
LRRN1,,LRRN1,LRRN1
SMAD4,,SMAD4,SMAD4
PCSK2,,PCSK2,PCSK2
CDK6,,CDK6,CDK6
LINC01237,,LINC01237,LINC01237
PRKAA2,,PRKAA2,PRKAA2
BCL11B,,BCL11B,BCL11B
AFF1,,AFF1,AFF1
RAB31,,RAB31,RAB31
NFYB,,NFYB,NFYB
STAU2,,STAU2,STAU2
PAK1,,PAK1,PAK1
THSD7A,,THSD7A,THSD7A
PCDH11Y,,PCDH11Y,PCDH11Y
SNTG2,,SNTG2,SNTG2
GRM8,,GRM8,GRM8
RPH3A,,RPH3A,RPH3A
ZNF438,,ZNF438,ZNF438
ZFX,,ZFX,ZFX
SLC16A9,,SLC16A9,SLC16A9
PHLDB2,,PHLDB2,PHLDB2
BRINP3,,BRINP3,BRINP3
PRR16,,PRR16,PRR16
MIR31HG,,MIR31HG,MIR31HG
POU2F1,,POU2F1,POU2F1
GLIS3,,GLIS3,GLIS3
PRKAR2B,,PRKAR2B,PRKAR2B
ZEB2,,ZEB2,ZEB2
TMEM117,,TMEM117,TMEM117
KIRREL3,,KIRREL3,KIRREL3
CNTN4,,CNTN4,CNTN4
EML4,,EML4,EML4
RCAN3,,RCAN3,RCAN3
HP1BP3,,HP1BP3,HP1BP3
ARID5B,,ARID5B,ARID5B
TGFBR3,,TGFBR3,TGFBR3
NPY1R,,NPY1R,NPY1R
SPATS2,,SPATS2,SPATS2
ADNP,,ADNP,ADNP
ELMO1,,ELMO1,ELMO1
KCNN2,,KCNN2,KCNN2
CDR2,,CDR2,CDR2
PKP4,,PKP4,PKP4
FOXJ3,,FOXJ3,FOXJ3
KHDRBS2,,KHDRBS2,KHDRBS2
DGKH,,DGKH,DGKH
PIEZO2,,PIEZO2,PIEZO2
GFOD1,,GFOD1,GFOD1
HFM1,,HFM1,HFM1
PCDH9,,PCDH9,PCDH9
PTPN13,,PTPN13,PTPN13
SETBP1,,SETBP1,SETBP1
ZNF326,,ZNF326,ZNF326
ARNTL,,ARNTL,ARNTL
NR1D2,,NR1D2,NR1D2
FGFR2,,FGFR2,FGFR2
KCNT2,,KCNT2,KCNT2
PPARG,,PPARG,PPARG
EML5,,EML5,EML5
ATF2,,ATF2,ATF2
TBC1D1,,TBC1D1,TBC1D1
DNAJC21,,DNAJC21,DNAJC21
UGP2,,UGP2,UGP2
TBL1XR1,,TBL1XR1,TBL1XR1
EDIL3,,EDIL3,EDIL3
ZNF516,,ZNF516,ZNF516
PTPRG,,PTPRG,PTPRG
TMCC1,,TMCC1,TMCC1
FUT9,,FUT9,FUT9
ZBTB18,,ZBTB18,ZBTB18
MEF2C-AS1,,MEF2C-AS1,MEF2C-AS1
ADAMTS6,,ADAMTS6,ADAMTS6
DAB1,,DAB1,DAB1
SNTG1,,SNTG1,SNTG1
NR6A1,,NR6A1,NR6A1
FOXP1,,FOXP1,FOXP1
CDH2,,CDH2,CDH2
CEP112,,CEP112,CEP112
PHF21A,,PHF21A,PHF21A
BRINP1,,BRINP1,BRINP1
CDH11,,CDH11,CDH11
GPR176,,GPR176,GPR176
CLOCK,,CLOCK,CLOCK
ZNF891,,ZNF891,ZNF891
ITPR1,,ITPR1,ITPR1
FIGN,,FIGN,FIGN
PGBD5,,PGBD5,PGBD5
ADAMTSL3,,ADAMTSL3,ADAMTSL3
PLOD2,,PLOD2,PLOD2
FRMD6,,FRMD6,FRMD6
EPS8,,,EPS8
PDE6D,,,PDE6D
SMAD5,,,SMAD5
ZNF521,,,ZNF521
MCOLN3,,,MCOLN3
LINC01138,,,LINC01138
EZH2,,,EZH2
PCSK5,,,PCSK5
MAGI3,,,MAGI3
KIAA1958,,,KIAA1958
ACVR1,,,ACVR1
LRRK2,,,LRRK2
CDH8,,,CDH8
SLITRK5,,,SLITRK5
ZNF592,,,ZNF592
RARB,,,RARB
PHACTR2,,,PHACTR2
SLIT2,,,SLIT2
OTUD4,,,OTUD4
FRAS1,,,FRAS1
RBMS1,,,RBMS1
TUBA1C,,,TUBA1C
STAT4,,,STAT4
FAM189A2,,,FAM189A2
CEBPG,,,CEBPG
MIR137HG,,,MIR137HG
CCNYL1,,,CCNYL1
DPYD,,,DPYD
MIR4500HG,,,MIR4500HG
LIMS1,,,LIMS1
RELN,,,RELN
FLRT2,,,FLRT2
ZNF385B,,,ZNF385B
PKIA,,,PKIA
AK5,,,AK5
CACNA2D1,,,CACNA2D1
HS6ST3,,,HS6ST3
HBP1,,,HBP1
PLCB4,,,PLCB4
NFKB1,,,NFKB1
AFF4,,,AFF4
PPP2R5A,,,PPP2R5A
PIK3C3,,,PIK3C3
CNTNAP3B,,,CNTNAP3B
NNMT,,,NNMT
NDST3,,,NDST3
ZNF804A,,,ZNF804A
ARNT2,,,ARNT2
PLPPR5,,,PLPPR5
GABRA2,,,GABRA2
MAGI2,,,MAGI2
NEDD4L,,,NEDD4L
CTCF,,,CTCF
IRS1,,,IRS1
RHOBTB3,,,RHOBTB3
KCNIP4,,,KCNIP4
TBC1D4,,,TBC1D4
GTF2I,,,GTF2I
KIF13B,,,KIF13B
PRKCE,,,PRKCE
KLHL14,,,KLHL14
SNCAIP,,,SNCAIP
ZNF462,,,ZNF462
DUSP16,,,DUSP16
ZNF827,,,ZNF827
KLHL1,,,KLHL1
JAZF1,,,JAZF1
LRP1B,,,LRP1B
MLLT10,,,MLLT10
EPHA6,,,EPHA6
NR2F1-AS1,,,NR2F1-AS1
ANXA11,,,ANXA11
PRKCQ,,,PRKCQ
FSTL1,,,FSTL1
SYDE2,,,SYDE2
TMTC4,,,TMTC4
FLT3,,,FLT3
SAMD4A,,,SAMD4A
ARHGAP6,,,ARHGAP6
CCNG2,,,CCNG2
PRRG1,,,PRRG1
PTPRM,,,PTPRM
MAP2K6,,,MAP2K6
RUFY3,,,RUFY3
TBR1,,,TBR1
PLS3,,,PLS3
KLHL29,,,KLHL29
THSD7B,,,THSD7B
OTOF,,,OTOF
SLC7A14,,,SLC7A14
SALL1,,,SALL1
PARD6G,,,PARD6G
FAM81A,,,FAM81A
MECOM,,,
FRMD5,,,
PHLPP1,,,
SCRN1,,,
RAB27A,,,
ZHX1,,,
HNRNPH3,,,
ZFP90,,,
ELF2,,,
PRICKLE1,,,
CACNA1E,,,
RALYL,,,
SUPT3H,,,
WDR86,,,
KCNMB4,,,
ZC3H12C,,,
ZFAND6,,,
DPY19L3,,,
HIVEP1,,,
RXRA,,,
ABL1,,,
SMAD9,,,
TET1,,,
KDM4C,,,
TFDP2,,,
BAZ2B,,,
NFYC,,,
MYO6,,,
CABLES1,,,
OLIG1,,,
CPEB2,,,
ZDHHC5,,,
BACH2,,,
LEPR,,,
NR3C2,,,
LRRTM3,,,
ZBTB21,,,
SDK1,,,
NOX5,,,
PDE11A,,,
ALCAM,,,
ANO10,,,
MAML3,,,
CNTN5,,,
RBPJ,,,
MYB,,,
MKX,,,
KCNB2,,,
LCOR,,,
C3orf67-AS1,,,
ZNF160,,,
ANXA4,,,
GPC6,,,
TRHDE-AS1,,,
ANKRD50,,,
FAM153B,,,
STAT5B,,,
TRHDE,,,
JAZF1-AS1,,,
SAMD3,,,
MAST2,,,
LRRFIP1,,,
TLE1,,,
PHACTR1,,,
L3MBTL4,,,
ALDH1A2,,,
NKX6-2,,,
ZFX-AS1,,,
FLI1,,,
ME1,,,
PEX5L,,,
CNKSR2,,,
FOXN2,,,
SSBP2,,,
CBLB,,,
KLHL13,,,
FARP1,,,
DPP10-AS1,,,
GUCY1A2,,,
ANKRD30BL,,,
ZBTB25,,,
FNDC3A,,,
NETO1,,,
SNCA,,,
CUX1,,,
CFAP161,,,
LINC01006,,,
TLL1,,,
ETS1,,,
ELAVL4,,,
PDE10A,,,
PPP1R9A,,,
STXBP5-AS1,,,
FAM3C,,,
SLC35F1,,,
KATNAL1,,,
MOB3B,,,
UST,,,
CAMK2D,,,
ZNF711,,,
GNB4,,,
PHKA1,,,
HDAC9,,,
E2F6,,,
RASSF8-AS1,,,
LINC00939,,,
PLPPR1,,,
SH3GL3,,,
ERC2,,,
PDE8B,,,
EPB41L4A,,,
CDC42SE2,,,
PLAGL1,,,
BCLAF1,,,
SGMS2,,,
RNF138,,,
SIAE,,,
ELK4,,,
RAB8B,,,
KIAA0319,,,
LRRC8C,,,
SATB1-AS1,,,
CHL1,,,
SGMS1,,,
CD4,,,
C5orf47,,,
TMTC2,,,
GALNTL6,,,
CREB1,,,
SLC38A4,,,
SEMA6A,,,
PDE4B,,,
DCX,,,
EPHA5,,,
KCNJ6,,,
RAPGEF5,,,
NR2C2,,,
HS3ST1,,,
GNG4,,,
SLC9A2,,,
CADM1,,,
IRF2,,,
PARP8,,,
GABRG3,,,
CNOT4,,,
GTF2A1,,,
LRRC4C,,,
TEAD1,,,
CACNA2D3,,,
JDP2,,,
ADARB1,,,
ETV6,,,
HLCS,,,
CACNG3,,,
FRMD3,,,
PPM1L,,,
RIMBP2,,,
CNTNAP3,,,
FAM110B,,,
SLC35F3,,,
TAF4B,,,
MARK1,,,
PTPDC1,,,
ZNF83,,,
GRID2,,,
TMEM150C,,,
FBXL7,,,
VAX1,,,
MBD2,,,
RTN4,,,
HTR1E,,,
BICC1,,,
MARCH11,,,
GAREM1,,,
WLS,,,
CRISPLD1,,,
MAF,,,
RORA,,,
ZNF777,,,
ZNF740,,,
ATG10,,,
FAM135B,,,
NHS,,,
MASP1,,,
LINC00886,,,
RUNX2,,,
LINC01250,,,
ADGRL2,,,
NF1,,,
CTNND2,,,
ZNF706,,,
ANKRD6,,,
PDS5A,,,
IVNS1ABP,,,
NCOA2,,,
TMEM132D,,,
GABPB1,,,
CCND2-AS1,,,
TMEM178B,,,
LYN,,,
UBE2E1,,,
MAGEF1,,,
HMGCR,,,
JPH1,,,
ZNF148,,,
LRRC8B,,,
LMO7,,,
GRIN3A,,,
CACNG5,,,
FOXN3,,,
NEK7,,,
ZXDC,,,
SOX4,,,
VWC2,,,
PDE7A,,,
NTN1,,,
CELF4,,,
SHISA6,,,
DOK6,,,
EPB41L4B,,,
ZNF532,,,
PIK3R5,,,
TANC1,,,
PLXNA2,,,
ADAMTS17,,,
PIK3R1,,,
PLPP3,,,
TBL1X,,,
SP4,,,
CACNB2,,,
GAS2,,,
GALNT17,,,
XAF1,,,
SMARCA1,,,
FBN1,,,
LINC01117,,,
HMBOX1,,,
PCDH10,,,
EFNA5,,,
KHDRBS3,,,
ZNF821,,,
SOX5,,,
TRPV2,,,
MEI4,,,
CHD1,,,
NPAS3,,,
SMAD2,,,
ZBTB20,,,
SLC10A7,,,
TBX18,,,
CACHD1,,,
ZNRF3,,,
ADD3-AS1,,,
SRGAP1,,,
CEP85L,,,
TMOD1,,,
RMDN2,,,
CDC14B,,,
EFNB2,,,
KMT2A,,,
NR1D1,,,
ADNP2,,,
KANK1,,,
SEMA3C,,,
MYEF2,,,
STT3B,,,
PAM,,,
HHEX,,,
IGF2BP3,,,
COL4A1,,,
ADSSL1,,,
NMU,,,
SH3RF1,,,
MYO5B,,,
ZDHHC14,,,
AMOTL1,,,
KCNC2,,,
SEL1L3,,,
C16orf74,,,
MPPED2,,,
SETD7,,,
SMAD1,,,
CFAP70,,,
RCAN2,,,
LMO2,,,
RBBP8,,,
PCBP3,,,
NTNG1,,,
STK17B,,,
TAF1L,,,
LHX9,,,
OPRK1,,,
VEZF1,,,
CRACR2A,,,
NR3C1,,,
ENTPD3,,,
HECW1,,,
VRK2,,,
SEMA6D,,,
HIVEP2,,,
PARP9,,,
PAG1,,,
SPARCL1,,,
CDC25C,,,
RSPO2,,,
ASXL3,,,
TEAD4,,,
SPTSSB,,,
TMEM123,,,
CBL,,,
SCARA5,,,
DKK2,,,
SCG2,,,
FOXA3,,,
PSMA1,,,
PHF21B,,,
BTG3,,,
GSTCD,,,
SLC4A7,,,
ETV7,,,
NLGN1,,,
AJAP1,,,
CIITA,,,
ZNF366,,,
TGFBR1,,,
ZNF524,,,
MEF2C,,,
PEAK1,,,
SIK2,,,
NLGN4Y,,,
BMP1,,,
PLEKHB1,,,
LINC00996,,,
DIAPH2,,,
A1CF,,,
ST6GAL1,,,
FNDC3B,,,
IFI44L,,,
PROX1-AS1,,,
TNFRSF10D,,,
COL4A2,,,
ENOX1,,,
CTNNA2,,,
IRAK3,,,
PPARA,,,
CASC15,,,
GMEB2,,,
PRKD1,,,
FOXO3,,,
RND3,,,
NKAIN3,,,
CHSY3,,,
GRM1,,,
TMTC1,,,
DHRS3,,,
HSPA1L,,,
DLEU1,,,
PTCHD1,,,
PLXNA4,,,
TRAF3,,,
FOSL2,,,
KLF3-AS1,,,
CBLN2,,,
TGIF2,,,
BACH1,,,
CNR1,,,
SGCZ,,,
KRAS,,,
SULF2,,,
PLCL2,,,
ANXA1,,,
SNAP25-AS1,,,
HES5,,,
KCNJ5,,,
SPATS2L,,,
KCNK2,,,
S100Z,,,
NCALD,,,
CCDC26,,,
ESR2,,,
HDAC2,,,
TOX3,,,
LAYN,,,
REL,,,
TAF7,,,
MIR3681HG,,,
CCDC146,,,
UGT8,,,
NFYA,,,
FMNL2,,,
RASGRF1,,,
SPRED1,,,
FAT1,,,
NCOA3,,,
CADPS,,,
RHBDD1,,,
NIPAL3,,,
SERPINI1,,,
CACNG4,,,
EMILIN2,,,
DSCAM,,,
RFX4,,,
MTUS1,,,
MN1,,,
PTHLH,,,
CD163L1,,,
ST8SIA5,,,
HEG1,,,
ANKRD30A,,,
ARID3C,,,
DBNDD2,,,
GRM7,,,
GAB2,,,
CXADR,,,
PROM1,,,
TLR1,,,
MYO10,,,
USP6NL,,,
GOLGA8B,,,
FGF9,,,
FOXK1,,,
GSAP,,,
TBPL1,,,
SLX4IP,,,
TFEB,,,
GALNT13,,,
KCNJ16,,,
GALNT7,,,
FANCC,,,
CDHR1,,,
ZNF578,,,
SOX2,,,
ABCA1,,,
DACH1,,,
PCDH19,,,
MYO1B,,,
RGS6,,,
C3orf67,,,
NHLH2,,,
CALY,,,
SCIN,,,
PCDH17,,,
SLC44A1,,,
CEBPD,,,
TMEM200C,,,
ZSWIM6,,,
IL13RA1,,,
ZNF780A,,,
XPR1,,,
CXCL16,,,
MEF2B,,,
SH3RF3,,,
SLC27A2,,,
SLC5A1,,,
COTL1,,,
CCDC125,,,
POU6F2,,,
SLC32A1,,,
RBFOX2,,,
ZFHX4,,,
ZNF790,,,
SCMH1,,,
FTCDNL1,,,
DLGAP2,,,
ERICH1,,,
RBM47,,,
KCNIP1,,,
KDM7A,,,
PCDH7,,,
MAP3K5,,,
KIAA1211,,,
PRKG1,,,
CMTM8,,,
NCK1,,,
SLC24A3,,,
WFDC1,,,
CANX,,,
BIN2,,,
LHFPL3,,,
CHRM2,,,
NEAT1,,,
KAZN,,,
KAT2B,,,
CWH43,,,
RFX3,,,
LHX6,,,
MYT1,,,
FIRRE,,,
ZBTB44,,,
FAM13A,,,
NRP1,,,
DNMT1,,,
PGR,,,
HCLS1,,,
RFX2,,,
SEMA5A,,,
PTBP3,,,
ZSCAN20,,,
ZFP30,,,
GRIA4,,,
ATP8A1,,,
GULP1,,,
RNF217,,,
MEF2D,,,
ZNF480,,,
PRKCA,,,
OLIG2,,,
TMED3,,,
PLCH1,,,
CD109,,,
C17orf100,,,
ZNF841,,,
HPN-AS1,,,
CRIM1,,,
MERTK,,,
LINC01088,,,
MIOS,,,
FBXL2,,,
BMP7,,,
TNS3,,,
HRH2,,,
GOLIM4,,,
TRPC4,,,
C5orf64,,,
CLDN1,,,
ZNF423,,,
MYF6,,,
ZBTB7A,,,
LHX4,,,
PLA2G4A,,,
KCTD8,,,
HOMER1,,,
CD84,,,
MET,,,
KCNQ3,,,
KITLG,,,
CELF2,,,
ZNF704,,,
ZFPM2,,,
ETV5,,,
SLC39A8,,,
ADRA1A,,,
FIGLA,,,
TIAM1,,,
NAB1,,,
ZBTB26,,,
CA3,,,
PYGL,,,
RAB14,,,
PIK3CG,,,
GLIS1,,,
MPP6,,,
CEBPZ,,,
SYNE2,,,
CLEC7A,,,
POT1-AS1,,,
LINC01242,,,
VGLL3,,,
LHFPL2,,,
COL24A1,,,
TBX19,,,
ARL6IP1,,,
NCK2,,,
TSPAN9,,,
HSF2,,,
DISC1,,,
CNTNAP5,,,
PPM1H,,,
GABRA5,,,
ST6GAL2,,,
PAQR5,,,
SH3BP4,,,
FSIP1,,,
PRDM5,,,
HNRNPLL,,,
HTR1F,,,
PKIB,,,
MILR1,,,
MYO1D,,,
IKZF2,,,
WNT16,,,
HMGA2,,,
INPP4B,,,
KLF13,,,
CHAMP1,,,
GABRB3,,,
TCF12,,,
NPNT,,,
PRDM10,,,
GIPC2,,,
ENTPD5,,,
SORCS3,,,
FMNL3,,,
MPZL1,,,
SST,,,
KREMEN1,,,
CELF6,,,
NKX2-8,,,
ARPP21,,,
PTP4A1,,,
ZNF286A,,,
NFIA,,,
DENND2A,,,
FAM184A,,,
UNC5C,,,
ARNT,,,
CTBP2,,,
SP8,,,
RAMP1,,,
PARD3B,,,
ZNF624,,,
NR5A2,,,
ZNF500,,,
B3GAT2,,,
VCAN,,,
PARP4,,,
BEGAIN,,,
ANKRD29,,,
SOX1,,,
VSTM2A,,,
GRIK3,,,
DCLK2,,,
ST3GAL6,,,
SOX1-OT,,,
PTPRK,,,
TOPORS,,,
BMPER,,,
C3,,,
ECM1,,,
DSC2,,,
FAM102B,,,
ZNF641,,,
CPNE4,,,
SOX13,,,
FILIP1,,,
TSHR,,,
GRIK1,,,
EMID1,,,
IQUB,,,
TBX2,,,
TEX26,,,
ZNF574,,,
HIP1,,,
CFHR4,,,
TFAP4,,,
LRP8,,,
KDM2A,,,
ZNF217,,,
TAGLN2,,,
MARCH1,,,
LEF1,,,
DOCK2,,,
BVES,,,
SYNDIG1,,,
ZNF98,,,
PDGFC,,,
NELFB,,,
PLSCR4,,,
IGF1,,,
PRMT8,,,
MNS1,,,
TIPARP,,,
C8orf34-AS1,,,
ZIM2,,,
ZNF639,,,
CREBL2,,,
SCN9A,,,
TMC8,,,
IRF4,,,
LINGO2,,,
TMEM155,,,
LEKR1,,,
ZNF430,,,
PTPRC,,,
STAT6,,,
SIAH3,,,
SLC12A2,,,
RIN3,,,
BATF3,,,
CRB2,,,
L3MBTL3,,,
ZNF595,,,
ELOVL7,,,
PIP5K1B,,,
PLA2G7,,,
CCND1,,,
SP9,,,
HTR7,,,
FAM107B,,,
MYO3A,,,
TTC39B,,,
ZNF652,,,
PITPNC1,,,
S100A10,,,
POU3F1,,,
SP6,,,
SMAD3,,,
NXPH1,,,
AHR,,,
PTPRB,,,
CALCR,,,
ZNF517,,,
SALL4,,,
ASCL2,,,
RASAL2,,,
ANK1,,,
USP44,,,
ITGAV,,,
CACNA2D2,,,
ELAVL2,,,
CECR2,,,
IRF5,,,
SOX11,,,
BDNF,,,
KCNS3,,,
TNFRSF19,,,
NPTX2,,,
IFNLR1,,,
BAAT,,,
OSBPL3,,,
LINC01141,,,
PRRT4,,,
ZBTB7C,,,
STXBP6,,,
RPS6KA5,,,
PUDP,,,
FBLN7,,,
CYP51A1,,,
NHSL2,,,
BCL3,,,
CDH18,,,
RNF217-AS1,,,
FAM189A1,,,
MINAR1,,,
CHD7,,,
WIPF1,,,
PTCHD4,,,
CALM1,,,
KLF3,,,
KRTDAP,,,
IQGAP2,,,
HMGA1,,,
GNG12-AS1,,,
FAT4,,,
LRRC3B,,,
RAB7A,,,
POU1F1,,,
CARF,,,
GALNT18,,,
CD300A,,,
IFI16,,,
STS,,,
LINC01185,,,
NGF,,,
ZNF615,,,
PRSS23,,,
RASGRF2-AS1,,,
LY75,,,
TARSL2,,,
TIGD4,,,
CLRN1-AS1,,,
ECE2,,,
ESRRG,,,
DPYSL3,,,
KCNK10,,,
GPR160,,,
HMGXB4,,,
PLAG1,,,
ZNF596,,,
COL19A1,,,
CHRDL2,,,
MMP26,,,
ARAP2,,,
MEG8,,,
EDNRB,,,
ZNF536,,,
CDYL2,,,
LINC01479,,,
FERD3L,,,
LINC00354,,,
KIAA1671,,,
SOX8,,,
DDAH1,,,
SERTM1,,,
DPP6,,,
FAXDC2,,,
TTN-AS1,,,
DGKD,,,
RCSD1,,,
LRRC9,,,
STK3,,,
STAT3,,,
MEF2A,,,
RHOH,,,
ZNF343,,,
MBNL1-AS1,,,
HAS2-AS1,,,
SEMA3B,,,
SLC7A7,,,
ATAD2,,,
NFX1,,,
ZBTB17,,,
HS3ST4,,,
ADAP2,,,
NR4A2,,,
SFMBT1,,,
NCKAP1L,,,
HIST1H2BC,,,
FSTL5,,,
SPRED2,,,
MDM2,,,
HMGB3,,,
TSPAN14,,,
RDX,,,
ANKRD55,,,
LINC01510,,,
BOLL,,,
LATS2,,,
HMG20B,,,
CHST9,,,
E2F4,,,
GLRA2,,,
MNT,,,
TMEM163,,,
ARHGAP42,,,
ZNF835,,,
FOXO1,,,
IRX6,,,
PDE9A,,,
FAM83E,,,
NMI,,,
C12orf42,,,
SLC35F4,,,
RGS5,,,
MYO16,,,
C5AR1,,,
ZNF558,,,
NR2F2-AS1,,,
COL9A1,,,
PRUNE2,,,
VSIG4,,,
PHYHIPL,,,
MYH9,,,
DPF1,,,
NXPH2,,,
RECK,,,
NEDD4,,,
ZNF687,,,
ZFP36L1,,,
BAZ1A,,,
BMPR1B,,,
RASGRF2,,,
GATAD2A,,,
YY1,,,
COL6A6,,,
RGS17,,,
ZFY,,,
ZNF367,,,
TMEM132C,,,
ZNF43,,,
ATP8B4,,,
MBP,,,
MCTP1,,,
PLAT,,,
CDK2AP1,,,
STMN2,,,
DRD2,,,
ESM1,,,
THOC2,,,
INTS6,,,
GPR34,,,
BTNL9,,,
ZSWIM1,,,
CAST,,,
MAFG,,,
LINC01094,,,
DOCK10,,,
ATP1A2,,,
ZNF385D-AS2,,,
SYNPR,,,
ARHGAP11B,,,
MITF,,,
TFDP1,,,
POU6F1,,,
PTCH1,,,
GPR37,,,
GAB3,,,
COL25A1,,,
ADAM28,,,
PIK3R3,,,
ONECUT2,,,
PLD5,,,
ELOVL6,,,
ARHGAP20,,,
PDE4D,,,
SLC6A17,,,
MAMDC2,,,
LIN7A,,,
INPP5D,,,
OTX2,,,
ZDHHC2,,,
TUBA4A,,,
ARHGAP15,,,
MPP5,,,
TRIM38,,,
A2M,,,
RXFP1,,,
SPSB4,,,
SMURF1,,,
IMPG2,,,
TCF7L2,,,
STK33,,,
DCDC1,,,
BHLHE41,,,
NCF2,,,
GPR63,,,
VIM-AS1,,,
UNC5D,,,
ZNF331,,,
REST,,,
CEP57L1,,,
PLS3-AS1,,,
LRFN5,,,
THBS1,,,
PSTPIP2,,,
MESP2,,,
SRGN,,,
GLCE,,,
SV2C,,,
ATP10A,,,
RUVBL1,,,
TXLNB,,,
EDA,,,
GNAI1,,,
ADCYAP1R1,,,
SLC1A3,,,
ZNF607,,,
LIN9,,,
ADAMTS20,,,
NR2F6,,,
EEA1,,,
ZFPM1,,,
ARHGAP31,,,
ZNF888,,,
ZNF18,,,
GRB10,,,
DPY19L2,,,
SCAND1,,,
IQCH-AS1,,,
FANK1,,,
ELF5,,,
DNAJC3,,,
ANO1,,,
AXL,,,
