_BACKGROUND,5p,10p,15p
ZNF248,,ZNF248,ZNF248
RBAK,,RBAK,RBAK
ZNF3,,ZNF3,ZNF3
ATOH8,,ATOH8,ATOH8
ST8SIA1,,ST8SIA1,ST8SIA1
MID1,,MID1,MID1
LDB1,,LDB1,LDB1
EPO,,EPO,EPO
SIK3,,SIK3,SIK3
ZNF561,,ZNF561,ZNF561
ACSL3,,ACSL3,ACSL3
DPY19L3,,DPY19L3,DPY19L3
ESCO1,,ESCO1,ESCO1
PREX2,,PREX2,PREX2
KLF16,,KLF16,KLF16
HSP90B1,,HSP90B1,HSP90B1
BRK1,,BRK1,BRK1
TAGLN3,,TAGLN3,TAGLN3
ANKRD50,,ANKRD50,ANKRD50
LINC01018,,LINC01018,LINC01018
DR1,,DR1,DR1
SLC26A1,,SLC26A1,SLC26A1
CPLX2,,CPLX2,CPLX2
PPARGC1A,,PPARGC1A,PPARGC1A
GNAL,,,GNAL
CCDC3,,,CCDC3
ZDHHC3,,,ZDHHC3
LEF1-AS1,,,LEF1-AS1
MTHFD1,,,MTHFD1
NCK2,,,NCK2
CBLB,,,CBLB
CHD5,,,CHD5
NOTO,,,NOTO
GDA,,,GDA
UAP1,,,UAP1
PDS5A,,,PDS5A
B3GALNT2,,,B3GALNT2
KIF26B,,,KIF26B
TAF4B,,,TAF4B
BCAT1,,,BCAT1
ZFAT,,,ZFAT
FADS1,,,FADS1
NAPB,,,NAPB
LARP1,,,LARP1
PDGFRL,,,PDGFRL
NXPH1,,,NXPH1
NEUROD2,,,NEUROD2
NR5A2,,,NR5A2
SPP1,,,SPP1
ZNF772,,,ZNF772
LCA5,,,LCA5
ZIC1,,,ZIC1
WIPF3,,,WIPF3
ZBTB14,,,ZBTB14
EXOC6,,,EXOC6
ANGPT2,,,ANGPT2
NDRG1,,,NDRG1
TBP,,,TBP
RSAD2,,,RSAD2
CCDC150,,,CCDC150
ZNF610,,,ZNF610
STEAP2,,,STEAP2
PVT1,,,PVT1
ANK3,,,ANK3
EGLN3,,,EGLN3
HTR2A,,,HTR2A
ZNF567,,,ZNF567
GAD1,,,GAD1
ATXN7L3B,,,ATXN7L3B
RPH3AL,,,RPH3AL
ZNF460,,,ZNF460
TSACC,,,TSACC
UBL3,,,UBL3
PKP2,,,PKP2
TMPO-AS1,,,TMPO-AS1
SIK2,,,SIK2
LRCH1,,,LRCH1
KLF2,,,KLF2
RTP4,,,RTP4
PARVB,,,PARVB
ADAMTS5,,,ADAMTS5
RIMKLA,,,RIMKLA
HMGN5,,,HMGN5
CCNL1,,,CCNL1
ZNF879,,,ZNF879
GFPT2,,,GFPT2
S100B,,,S100B
NCBP2,,,NCBP2
PTN,,,PTN
SYT5,,,SYT5
CD200,,,CD200
ADGRE2,,,ADGRE2
MSX2,,,MSX2
LIPA,,,LIPA
PLCL1,,,PLCL1
ANKRD46,,,ANKRD46
ZNF583,,,ZNF583
SMARCA5,,,SMARCA5
CELF6,,,CELF6
NFKBID,,,NFKBID
NFASC,,,NFASC
STPG2,,,STPG2
ZNF219,,,ZNF219
ZFPM1,,,ZFPM1
NLGN1-AS1,,,NLGN1-AS1
APOE,,,APOE
NEDD4,,,NEDD4
ZNF451,,,ZNF451
BMP5,,,BMP5
MEOX1,,,MEOX1
GNAS,,,GNAS
ZNF883,,,ZNF883
MARCH3,,,MARCH3
CIT,,,CIT
MARCH8,,,MARCH8
PAPSS1,,,PAPSS1
SYNJ2,,,SYNJ2
KLHL15,,,KLHL15
PHYHIPL,,,PHYHIPL
TDRD12,,,TDRD12
NHLH1,,,NHLH1
SMIM2-AS1,,,SMIM2-AS1
GABRB2,,,GABRB2
HNRNPU,,,HNRNPU
DPYSL3,,,DPYSL3
YBX3,,,YBX3
SPIDR,,,SPIDR
NECTIN3,,,NECTIN3
UNC5C,,,UNC5C
KIF3C,,,KIF3C
COL15A1,,,COL15A1
KIF1A,,,KIF1A
ZNF236,,,ZNF236
TMEM151B,,,TMEM151B
PTPRQ,,,PTPRQ
IL12RB2,,,IL12RB2
OLFM1,,,OLFM1
ZNF623,,,ZNF623
TCF4-AS1,,,TCF4-AS1
TRIQK,,,TRIQK
ZNF607,,,ZNF607
SOX2,,,SOX2
ZFP62,,,ZFP62
RUNX1,,,RUNX1
CRTC2,,,CRTC2
PAQR3,,,PAQR3
MAP3K14,,,MAP3K14
NCOA4,,,NCOA4
RAB9B,,,RAB9B
HAS2,,,HAS2
CDC42EP4,,,CDC42EP4
CXCL14,,,CXCL14
BEX5,,,BEX5
C9orf72,,,C9orf72
EPHA5,,,EPHA5
RAB27B,,,RAB27B
C1orf105,,,C1orf105
NF1,,,NF1
FEZ1,,,FEZ1
STK32A,,,STK32A
TCF15,,,TCF15
ZNF781,,,ZNF781
PAX3,,,PAX3
HECA,,,HECA
CXADR,,,CXADR
DCHS2,,,DCHS2
CA3,,,CA3
FOXK2,,,FOXK2
ANXA4,,,ANXA4
DGKD,,,DGKD
NIPAL2,,,NIPAL2
NT5C1A,,,NT5C1A
XAF1,,,XAF1
LINC00649,,,LINC00649
F10,,,F10
ADTRP,,,ADTRP
SCG5,,,SCG5
ZNRF2,,,ZNRF2
HSF1,,,HSF1
PPP1R1C,,,PPP1R1C
VAX1,,,VAX1
LINC00870,,,LINC00870
ZNF141,,,ZNF141
ZNF285,,,ZNF285
ADAMTS1,,,ADAMTS1
SPRED2,,,SPRED2
SLC43A2,,,SLC43A2
VEGFA,,,VEGFA
CD2AP,,,CD2AP
PAX9,,,PAX9
SRPX,,,SRPX
RFC2,,,RFC2
MCC,,,MCC
NFIL3,,,NFIL3
PHACTR2,,,PHACTR2
ZNF2,,,ZNF2
GTF3C5,,,GTF3C5
DIAPH2,,,DIAPH2
RASGEF1B,,,RASGEF1B
ENO3,,,ENO3
SLC22A4,,,SLC22A4
ZNF337,,,ZNF337
ESRRB,,,ESRRB
ARSB,,,ARSB
RAX,,,RAX
WDR19,,,WDR19
MET,,,MET
ZNF365,,,ZNF365
SLC6A15,,,
LDLR,,,
SLC35D1,,,
JAZF1-AS1,,,
MIR31HG,,,
FAM83B,,,
SPATA1,,,
MAST4,,,
ONECUT2,,,
LRRTM3,,,
GALNT13,,,
CREB3,,,
NDNF,,,
UBE2K,,,
ZNF540,,,
ARL4D,,,
GBP2,,,
TENM4,,,
COLGALT2,,,
RNF217-AS1,,,
ZNF213,,,
GBE1,,,
LINC00861,,,
FBXO32,,,
CXCL13,,,
EBF4,,,
MGMT,,,
CEBPA,,,
TGIF1,,,
FAM189A2,,,
PROS1,,,
IFT80,,,
RTN4RL1,,,
DDX58,,,
IFNG-AS1,,,
ZNF589,,,
ZNF714,,,
PIK3C3,,,
ZNF43,,,
PRR5L,,,
RMI1,,,
CLIC4,,,
PLOD2,,,
PLIN2,,,
MTMR2,,,
PPP2R2B,,,
SULF1,,,
POU2AF1,,,
HK2,,,
CDYL2,,,
PDLIM3,,,
ANO6,,,
MSMO1,,,
ADAMTS3,,,
SOAT1,,,
STARD3NL,,,
SOX21,,,
SEC24D,,,
EFNB2,,,
UBE2V2,,,
BVES,,,
KCNT2,,,
PTCSC3,,,
GFAP,,,
LANCL2,,,
GABBR2,,,
NLRP1,,,
PRDM4,,,
SOGA3,,,
WDR49,,,
ZKSCAN8,,,
SYT13,,,
CCND2,,,
RBM11,,,
KLHL13,,,
ZNF789,,,
RARA,,,
ATF5,,,
FOCAD-AS1,,,
RNF122,,,
ANXA11,,,
ENPP2,,,
RPS27A,,,
RNF208,,,
NELL2,,,
ALDH1L1-AS2,,,
NKAIN2,,,
ARID5A,,,
C2orf16,,,
TMEM164,,,
EPS8L3,,,
LINC00298,,,
ATP11C,,,
ANXA2,,,
CRLF1,,,
TPRG1L,,,
KDM1B,,,
CALY,,,
MYH11,,,
GMNN,,,
LY6K,,,
AGT,,,
HOXB13,,,
SDC2,,,
MEIS2,,,
PDE8A,,,
FOXF1,,,
SCML2,,,
SH3BGRL2,,,
ZNF239,,,
CNTNAP4,,,
HNRNPA2B1,,,
HORMAD2-AS1,,,
HMGCR,,,
REST,,,
ABCC9,,,
HCK,,,
CLEC2L,,,
RAP2A,,,
CDH26,,,
PHF19,,,
ZDBF2,,,
TCERG1L,,,
TSPAN7,,,
ESRP2,,,
AR,,,
UGT8,,,
GRIA3,,,
HECW2,,,
NEB,,,
ZNF546,,,
THBS2,,,
PEG3,,,
STAT3,,,
PHOX2A,,,
DGAT2,,,
MYO1D,,,
UCK2,,,
CACNB4,,,
NORAD,,,
PDZRN4,,,
CDH10,,,
IL1RAPL2,,,
TCP11,,,
ZNF333,,,
PTMA,,,
VWCE,,,
ZNF358,,,
DOCK7,,,
ARNT,,,
CEBPD,,,
SPAG9,,,
ZNF253,,,
FBXO15,,,
ZBTB7C,,,
THY1,,,
ATRNL1,,,
FSIP1,,,
MMP16,,,
GCM2,,,
ZNF443,,,
MAPK13,,,
BTG2,,,
ZNF566,,,
NKAIN3,,,
ZNF646,,,
ZNF639,,,
LIPG,,,
TINCR,,,
DRC1,,,
SYT14,,,
ZNF557,,,
RPSA,,,
CACNA1C,,,
SH3GL2,,,
ZBTB17,,,
ZNF394,,,
GAD2,,,
PAM,,,
ZNF264,,,
PKIB,,,
YWHAQ,,,
FRMD4B,,,
LINC00276,,,
COLEC12,,,
C2orf88,,,
HNRNPUL1,,,
KCND3,,,
AP1S3,,,
ELF5,,,
ASH2L,,,
MOG,,,
XIST,,,
PTPRU,,,
NPHP4,,,
GALNT16,,,
TRIM5,,,
DACH2,,,
NPTX1,,,
ECT2L,,,
ILDR2,,,
SLAIN1,,,
MKNK2,,,
TPM4,,,
CDH13,,,
PLCB1,,,
SCN1B,,,
STXBP1,,,
BCORL1,,,
ESR1,,,
DDR2,,,
PSKH1,,,
CERS3,,,
UBAP1,,,
CALB2,,,
ZNF350,,,
KCNT1,,,
ZDHHC5,,,
SNRNP70,,,
KCNK2,,,
EIF4H,,,
TFRC,,,
CALM2,,,
RGR,,,
ZC3H12C,,,
ZNF727,,,
PRDM5,,,
SIAH1,,,
C5orf66,,,
LIN9,,,
ZNF404,,,
GNLY,,,
ATF3,,,
PFN2,,,
ZNF687,,,
NTF3,,,
MIPOL1,,,
IDS,,,
STAC2,,,
PMP22,,,
ZNF85,,,
KIAA1549,,,
RHPN2,,,
CFHR2,,,
STUB1,,,
STARD4-AS1,,,
ADAM32,,,
B3GALT2,,,
HHIP,,,
DGKI,,,
BCLAF1,,,
CNGA3,,,
HES2,,,
FGD2,,,
ARPP19,,,
PURB,,,
SYNDIG1,,,
PBX2,,,
SEMA6A,,,
FOXK1,,,
METTL24,,,
CD59,,,
SATB1-AS1,,,
ZNF800,,,
ZNF223,,,
ABRACL,,,
FOXC1,,,
NCOA7,,,
DNAJC21,,,
LYPD8,,,
FAM66D,,,
FANCC,,,
ZEB2,,,
ADGRA3,,,
RTTN,,,
ZNF860,,,
ZNF418,,,
LINGO2,,,
VWC2,,,
SOX2-OT,,,
DDX20,,,
CARNMT1,,,
COL12A1,,,
ESRRA,,,
A3GALT2,,,
ZNF517,,,
PXDC1,,,
GALNT15,,,
TFDP1,,,
GLUL,,,
KCNJ8,,,
C1D,,,
ALK,,,
PTER,,,
LRRK1,,,
TMEM30A,,,
GRB2,,,
DMRT1,,,
PCLO,,,
FMNL3,,,
ANKRD33B,,,
KDM7A,,,
TMEM117,,,
ABCC3,,,
PARP8,,,
SPARC,,,
PDZRN3,,,
AMMECR1,,,
PGBD5,,,
KLHL4,,,
FRMPD4,,,
ZFX-AS1,,,
MTUS2,,,
TJP1,,,
STMN4,,,
POU6F2,,,
SYN2,,,
TESC,,,
LINC01094,,,
IL17RD,,,
SH3D19,,,
OLFM3,,,
AZIN2,,,
ARX,,,
RBPMS,,,
KIF6,,,
SLC16A14,,,
MAP4K2,,,
ANGPTL4,,,
ZNF599,,,
IQCA1,,,
PLSCR2,,,
MOBP,,,
SLC1A3,,,
RGS17,,,
PRKAG2,,,
UBAP2L,,,
ZBTB45,,,
DCUN1D3,,,
DNAH14,,,
ZNF426,,,
SLCO3A1,,,
SSUH2,,,
ELK4,,,
KCNF1,,,
TWF1,,,
GATA3,,,
ITPRIPL2,,,
ZNF180,,,
RAB22A,,,
KCNH1,,,
GIT2,,,
B3GLCT,,,
STEAP2-AS1,,,
AHCYL2,,,
ASPN,,,
SCN1A,,,
IL1RAPL1,,,
LINC01586,,,
ELMOD1,,,
ST18,,,
ZIC4,,,
HERC5,,,
MSH2,,,
MMS22L,,,
NFIC,,,
ESR2,,,
POU6F1,,,
GREB1L,,,
FAAH2,,,
COL4A6,,,
ZNF587B,,,
ITGA6,,,
ZNF138,,,
TNFRSF1B,,,
NTRK2,,,
ENO4,,,
ACTR2,,,
SALL4,,,
RAB38,,,
THRA,,,
ADRA1B,,,
LINC00884,,,
KIRREL3,,,
EDIL3,,,
DNAJC6,,,
ARHGAP42,,,
ELF2,,,
NQO1,,,
BCL11B,,,
ARFGEF3,,,
ZNF630,,,
