_BACKGROUND,5p,10p,15p
EIF4G2,,,EIF4G2
LDLRAD4,,,LDLRAD4
ZNF804A,,,ZNF804A
NTNG1,,,NTNG1
SYK,,,SYK
PSMA8,,,PSMA8
MITF,,,MITF
FKBP5,,,
DUSP16,,,
KMT2A,,,
PTPRG,,,
ARNTL2,,,
DPP10,,,
NOL4L,,,
SGK1,,,
COBLL1,,,
EPB41,,,
ZNF263,,,
MIR4500HG,,,
RPS6KA5,,,
ING4,,,
PXT1,,,
ARAP2,,,
NFAT5,,,
PLEKHH2,,,
PROX1,,,
MB21D2,,,
OPN3,,,
RBPJ,,,
KLHL29,,,
KCNMB4,,,
PTPRK,,,
RASSF8,,,
GAS2,,,
LMO7,,,
TENM4,,,
CHRM5,,,
JAZF1-AS1,,,
SLC7A2,,,
SYBU,,,
CACNA1E,,,
JADE3,,,
CTCF,,,
ZFP64,,,
RTKN2,,,
ATP2B4,,,
PLCL1,,,
PLS3,,,
KITLG,,,
THSD7A,,,
TWSG1,,,
CCNT2,,,
KIAA1324L,,,
DPH6,,,
MEF2C,,,
CACHD1,,,
RBFOX1,,,
MYEF2,,,
STAT3,,,
RAX2,,,
MYO1B,,,
SLC35F4,,,
GLCE,,,
RBBP8,,,
SPRED2,,,
LINC01387,,,
TET1,,,
PARP8,,,
HMGB2,,,
SGCZ,,,
GRM8,,,
SGPP2,,,
KHDRBS3,,,
ANKRD30B,,,
CTNND2,,,
ELK4,,,
PKNOX2,,,
PTPRD,,,
GRM3,,,
PCED1B,,,
MEF2C-AS1,,,
KLF15,,,
ESRRA,,,
ASAP1,,,
CCDC25,,,
METTL24,,,
SRGAP1,,,
AHDC1,,,
ZNF785,,,
KCNB2,,,
GAD2,,,
ITGB8,,,
GLIS1,,,
SPRED1,,,
ALDH1A2,,,
SVIL,,,
TCF12,,,
C16orf95,,,
ADNP2,,,
GRAMD1B,,,
TMEM132D,,,
AKAIN1,,,
VRK1,,,
GSTCD,,,
SMARCC1,,,
FRMPD4,,,
GNG12,,,
FLRT3,,,
MBD2,,,
RHOBTB1,,,
PRDM5,,,
FAT4,,,
TOB2,,,
SLC1A2,,,
MARCH1,,,
GREB1L,,,
HS6ST3,,,
AMMECR1,,,
ELFN1,,,
WRNIP1,,,
ZBTB43,,,
KCTD1,,,
CREB1,,,
NLGN4Y,,,
JPH1,,,
E2F4,,,
SALL4,,,
FAM114A1,,,
ZNF563,,,
ZNF467,,,
GCM2,,,
EPHA6,,,
RAB3C,,,
REEP3,,,
DCBLD2,,,
RASGEF1B,,,
ZNF451,,,
NF1,,,
FAM110B,,,
NXPH1,,,
NCK2,,,
ST3GAL6,,,
FSTL4,,,
STK38L,,,
DSE,,,
ZNF45,,,
CHRM2,,,
TBX1,,,
WNT5A,,,
KDM7A,,,
SLC35F1,,,
NTM,,,
PHF21A,,,
CBFA2T2,,,
CSMD1,,,
GRIK4,,,
SLITRK5,,,
ATRNL1,,,
SMAD1,,,
ARHGEF6,,,
FRMD5,,,
CTBP2,,,
RMDN2,,,
RNF6,,,
SH3GLB1,,,
SH3GL2,,,
SLC38A4,,,
HIF1A,,,
ADD3-AS1,,,
VAV3-AS1,,,
HLA-DPA1,,,
CD24,,,
LPAR1,,,
ADAM23,,,
RAB3IP,,,
SEMA3C,,,
ANAPC15,,,
PRRG1,,,
GALNT13,,,
TSPAN15,,,
SYT10,,,
PPARGC1A,,,
CTNNA2,,,
ARHGEF37,,,
HTR1E,,,
SAMD3,,,
ARID5B,,,
SNCAIP,,,
RFX2,,,
KLHL1,,,
FBXO8,,,
SH3KBP1,,,
TTTY14,,,
GRM5,,,
CERS3,,,
EPB41L4A,,,
FIGN,,,
PUDP,,,
FBN2,,,
FAM189A1,,,
PKIB,,,
TENM2,,,
FRMD6,,,
DLX2,,,
CHSY3,,,
SAMD5,,,
NFIL3,,,
GPR158,,,
FRMPD3,,,
ZCCHC2,,,
ZNF746,,,
KHDRBS2,,,
TDRD7,,,
DSEL,,,
CNTNAP3B,,,
RARA,,,
ZNF704,,,
ZNF445,,,
ZBTB44,,,
FOXK1,,,
PLD1,,,
UGP2,,,
RYR2,,,
BEX2,,,
NDST3,,,
RASSF3,,,
KCNIP4,,,
PRKD2,,,
FANK1,,,
MED12L,,,
MN1,,,
KCNN2,,,
HDAC3,,,
LHFPL3,,,
CPNE2,,,
GRIN3A,,,
MYOG,,,
SMAD4,,,
PCLO,,,
LINC00271,,,
LINC01184,,,
GPR176,,,
PRKCQ,,,
DOC2B,,,
FLRT2,,,
PLCH1,,,
HIC2,,,
HDAC1,,,
RAPGEF5,,,
IRAK2,,,
ZNF462,,,
ZNF226,,,
LINC01412,,,
DLG1,,,
STK3,,,
NFKB2,,,
ANXA4,,,
RIMKLA,,,
TBP,,,
STK39,,,
KCTD8,,,
PEX5L,,,
PRKD1,,,
DPP10-AS1,,,
NFYC,,,
LINC02133,,,
FSTL5,,,
ATP1B3,,,
LEPR,,,
DENND2C,,,
ZFHX4-AS1,,,
IDI2-AS1,,,
GRIA4,,,
MCTP1,,,
NT5DC1,,,
VBP1,,,
OPRK1,,,
REL,,,
ANO6,,,
LRRN1,,,
RERG,,,
TRERF1,,,
PACRG,,,
RORA,,,
SMAD5,,,
TTC39A,,,
ZNF667,,,
TFAP2A,,,
BACH1,,,
SMAD9,,,
PLXNA4,,,
ATG10,,,
ZNF438,,,
PLD5,,,
PRKG2,,,
DGKH,,,
KCNK2,,,
TMTC1,,,
WNK1,,,
LINC00290,,,
SLC5A3,,,
P4HA1,,,
ST6GAL2,,,
ANXA11,,,
ZBTB12,,,
NR4A2,,,
RASGRF2,,,
NAB1,,,
GRIA3,,,
DPY19L1,,,
GRM1,,,
SOX15,,,
HNRNPC,,,
SCML1,,,
LINC00472,,,
ZNF202,,,
TMEM178B,,,
UBC,,,
ARMC2,,,
TUBA1C,,,
NABP1,,,
POT1-AS1,,,
CACNA2D1,,,
GPR22,,,
ADGRL3,,,
LINC01250,,,
RB1,,,
L3MBTL3,,,
TEC,,,
BBX,,,
CNTN4,,,
LRRC38,,,
NR1H4,,,
ZKSCAN7,,,
SLC38A1,,,
TANK,,,
ADCY8,,,
ZBTB41,,,
HNRNPLL,,,
DSP,,,
TOX3,,,
GALNTL6,,,
PRR16,,,
LRGUK,,,
ARNTL,,,
TASP1,,,
FHL1,,,
FAM107B,,,
CUX2,,,
FUT9,,,
CHST9,,,
MIR7-3HG,,,
LINC01138,,,
ZNF697,,,
LIN7A,,,
GOT1,,,
KLF12,,,
CALN1,,,
PDE9A,,,
NFIA,,,
PHACTR3,,,
SLC6A1,,,
LRRC3B,,,
HS3ST1,,,
FRAS1,,,
IL15,,,
PLPP4,,,
HBP1,,,
RUFY3,,,
CTSC,,,
KIAA1211,,,
ZBTB21,,,
PBLD,,,
NEXN,,,
CADPS2,,,
ADD3,,,
ABL1,,,
GALNT7,,,
PIK3R1,,,
VGLL4,,,
CMTM8,,,
EPHB1,,,
GPR78,,,
ATP8B1,,,
TWIST1,,,
MYRIP,,,
PCDH10,,,
C4orf51,,,
EBF1,,,
CNTNAP3,,,
PTPN13,,,
ZFHX3,,,
EID2B,,,
TIGD4,,,
ZNF644,,,
SASH1,,,
CEMIP,,,
SALL1,,,
SERTAD2,,,
HTR3A,,,
TLE1,,,
TRHDE-AS1,,,
FZD9,,,
HLCS,,,
GLIS3,,,
TBC1D16,,,
EFCAB2,,,
LHFPL2,,,
ZNF398,,,
PCSK5,,,
PLS3-AS1,,,
TMEM108,,,
MIR3142HG,,,
PIP5K1B,,,
CHN1,,,
ZNF711,,,
AHCTF1,,,
TRPS1,,,
KPNA3,,,
IMPG2,,,
SMYD3,,,
STK26,,,
BRINP3,,,
HUNK,,,
MIATNB,,,
RANBP17,,,
LCORL,,,
SLC2A13,,,
PHLPP1,,,
HMCN2,,,
PTPN14,,,
SERPINI1,,,
CLIC4,,,
ASCL1,,,
DACH1,,,
HNRNPH3,,,
KLF3-AS1,,,
EMB,,,
POU2F1,,,
EDIL3,,,
ZSWIM6,,,
LRRFIP1,,,
KDM3A,,,
ENC1,,,
PRMT8,,,
FOXP2,,,
MVD,,,
PLXNA2,,,
RNF152,,,
SLC5A11,,,
EZH2,,,
CPQ,,,
VAV2,,,
PHLDA2,,,
ZNF701,,,
ZMAT4,,,
FAT1,,,
NPPC,,,
ZNF596,,,
ACVR1C,,,
DOK6,,,
PPP1R26-AS1,,,
ZBTB8A,,,
ACVR1,,,
KLF3,,,
LRP12,,,
FNDC3A,,,
NHLH2,,,
BTBD9,,,
ELF5,,,
ELOVL6,,,
PPP2R5A,,,
EZR,,,
FMN1,,,
NAP1L1,,,
SETBP1,,,
ARHGAP42,,,
NXPH2,,,
VAX1,,,
RSPO2,,,
HOMER1,,,
DCHS2,,,
ZBTB20,,,
SLC8A3,,,
RALYL,,,
ZBTB25,,,
ZBTB45,,,
ARHGAP15,,,
ADARB1,,,
GATAD2A,,,
GSAP,,,
IGF1,,,
TMEM47,,,
ZNF18,,,
KRAS,,,
CREM,,,
GLRA2,,,
PDE10A,,,
BUB1B,,,
CADM1,,,
FAM153B,,,
RBFOX2,,,
ARHGAP24,,,
DBP,,,
FAM162B,,,
PROX1-AS1,,,
FAM102B,,,
KLHL5,,,
OOEP,,,
CBLN2,,,
CDH2,,,
SKAP1,,,
ZNF772,,,
PALLD,,,
NEK7,,,
IGF2BP3,,,
KIF26B,,,
HAPLN1,,,
CDH11,,,
LINC00299,,,
ARSB,,,
BAZ1A,,,
AP1S2,,,
ZSCAN12,,,
KCNH8,,,
KCNQ5,,,
ASXL3,,,
NFATC1,,,
UBE2V1,,,
PTPDC1,,,
DR1,,,
UGT8,,,
PRRG4,,,
NFYB,,,
ANTXR1,,,
SNCA,,,
FAM126A,,,
RGS5,,,
ZNF664,,,
TDRD9,,,
TAPT1,,,
ARHGEF28,,,
ARID3A,,,
PPARG,,,
KCNT2,,,
TMEFF2,,,
USP44,,,
ZFX,,,
CBFA2T3,,,
DLEU2,,,
SIK2,,,
NR2C2,,,
ASIC4,,,
ABCA1,,,
CRTAC1,,,
SHISA6,,,
ARID3B,,,
RFFL,,,
DCN,,,
MFAP3L,,,
ZIM2,,,
LINC00378,,,
RBPMS-AS1,,,
IRAK3,,,
ECE2,,,
ARSG,,,
THSD7B,,,
IRS1,,,
CXCL14,,,
CLEC11A,,,
ZDHHC11,,,
LEF1,,,
MAPK4,,,
MESP1,,,
NFE2L2,,,
ZNF853,,,
CD163L1,,,
SLC39A10,,,
CPM,,,
DPYSL5,,,
ESRRG,,,
SHOX2,,,
TMTC2,,,
ZNF286A,,,
KCNJ3,,,
ZBTB26,,,
KLF5,,,
FBXO5,,,
ZNF717,,,
GLRX,,,
PDGFC,,,
ZNF821,,,
MARCH3,,,
SMAD2,,,
FGF1,,,
ZNF607,,,
SCN9A,,,
ZNF592,,,
ELAVL4,,,
MAP2,,,
RAP1GDS1,,,
TEAD2,,,
STXBP6,,,
OTUD4,,,
GABPB1,,,
GNAI1,,,
SPATA18,,,
KIAA0319,,,
ZNF250,,,
TRIB2,,,
SMPD3,,,
MBOAT2,,,
ANKRD50,,,
ZNF160,,,
POU5F1,,,
PBX3,,,
GNB4,,,
ZBTB17,,,
ADAMTS3,,,
KCNJ2,,,
MYBPC1,,,
HNF1B,,,
MPPED2,,,
ESRP1,,,
RGS17,,,
CREBL2,,,
GABRA2,,,
MTHFD1,,,
OR6A2,,,
KLHL2,,,
SEL1L3,,,
GULP1,,,
ENOSF1,,,
ZEB1,,,
ZNF232,,,
ZNF610,,,
MAP3K7CL,,,
MARCH11,,,
C11orf65,,,
AKAP13,,,
KATNAL1,,,
HIVEP2,,,
ABHD5,,,
LMO2,,,
LINC01060,,,
CNKSR2,,,
SMCO4,,,
NTN4,,,
EXO1,,,
SLITRK4,,,
MEOX2,,,
HRH2,,,
PRRX1,,,
DNM3,,,
NNMT,,,
BHLHE41,,,
FBXL7,,,
CDKN2B-AS1,,,
GRIN2D,,,
HP1BP3,,,
GABRA6,,,
FAM78B,,,
ZNF33A,,,
SLC26A4,,,
AHR,,,
SNAP25-AS1,,,
GAREM1,,,
SCRT2,,,
MATK,,,
LITAF,,,
CSTF2,,,
SMC6,,,
PRICKLE2,,,
DDIT3,,,
TOPORS,,,
PRKAA2,,,
NFIB,,,
KLHL13,,,
SEC24D,,,
NR1H3,,,
HES1,,,
ZNF641,,,
ZNF366,,,
CELF4,,,
DOCK9,,,
HSPB8,,,
MGA,,,
CALB1,,,
ZNF397,,,
FBXW7,,,
PLAGL1,,,
MAFF,,,
SLCO2B1,,,
DLX6-AS1,,,
CLOCK,,,
MYO5B,,,
AAGAB,,,
NMT2,,,
LINC00886,,,
FBN3,,,
MMP16,,,
GRIP1,,,
SYT1,,,
BCL11A,,,
ZBTB42,,,
PLEKHG1,,,
ID4,,,
TFDP2,,,
HTR2C,,,
LINC01203,,,
SYT14,,,
PCDHB9,,,
PTPRE,,,
OLIG1,,,
PALD1,,,
RPS15,,,
NR1D2,,,
LINC00320,,,
PRICKLE1,,,
NIN,,,
ZNF827,,,
GALNT14,,,
CAMK2D,,,
CHGA,,,
TIAM1,,,
RUNX1T1,,,
RNF138,,,
CPNE7,,,
ZNF616,,,
GOLIM4,,,
CACNG4,,,
ADGRL2,,,
GPSM2,,,
SNHG20,,,
LINC01006,,,
RPL19,,,
WWP1,,,
SREBF1,,,
OSBPL8,,,
PCDH17,,,
CAST,,,
FOXP1,,,
ZNRF3,,,
DLGAP2,,,
RUNDC3B,,,
JAG1,,,
STXBP5-AS1,,,
FBXO32,,,
LRRTM4,,,
FAR2,,,
YBX1,,,
KCNK3,,,
MAGEF1,,,
PELI2,,,
ZNF565,,,
KLF2,,,
CCBE1,,,
HAND2,,,
XPR1,,,
ZNF558,,,
GPR160,,,
ALCAM,,,
PDLIM5,,,
STAT5B,,,
UBASH3B,,,
ZNF180,,,
PRDM8,,,
NRF1,,,
ERG,,,
MYO6,,,
NCOR1,,,
SATB1,,,
GNAO1,,,
C19orf25,,,
KL,,,
KRTAP5-11,,,
PRDM10,,,
BCL6,,,
B4GALT6,,,
CUX1,,,
STXBP3,,,
HIVEP3,,,
GXYLT2,,,
RPH3A,,,
CDH20,,,
NR2F6,,,
NR2E1,,,
SEMA5A,,,
ANKRD55,,,
IL17D,,,
ZNF727,,,
CNTN4-AS2,,,
MAF,,,
MYL12B,,,
ZNF384,,,
FOXJ3,,,
PDE8B,,,
ELF2,,,
ZNF792,,,
NCOA2,,,
GIPR,,,
TEAD1,,,
NKX6-3,,,
PKNOX1,,,
ETV3,,,
COL9A1,,,
S100A1,,,
TTC9,,,
CEBPB,,,
FOXN2,,,
RPP25,,,
HIVEP1,,,
PLPP3,,,
ZBTB22,,,
TSHZ3,,,
EPS8,,,
ANAPC13,,,
JARID2,,,
KDM4C,,,
STAU2,,,
LDHA,,,
SCMH1,,,
TMSB15A,,,
BEX4,,,
MEI4,,,
ZNF148,,,
EFNB2,,,
DBNDD2,,,
ROBO2,,,
ZNF311,,,
NR3C1,,,
RAD21,,,
DBX2,,,
RSPO3,,,
SOHLH2,,,
PIK3CD-AS2,,,
EIF1,,,
MLX,,,
ZBTB47,,,
FGF2,,,
NPAS2,,,
ATF2,,,
PRRX2,,,
PHYHIPL,,,
ZNF706,,,
ZNF98,,,
RCSD1,,,
ATF3,,,
RPS2,,,
CFAP46,,,
CDK14,,,
SP1,,,
E2F5,,,
GMEB1,,,
CTNNB1,,,
SPTSSB,,,
BCL11B,,,
H1FX,,,
MNT,,,
CHL1,,,
KCNIP1,,,
MLLT10,,,
SMC3,,,
VSTM2L,,,
ZNF367,,,
ANK1,,,
ACOXL,,,
ZHX1,,,
CHD1,,,
OGFRL1,,,
ARL5C,,,
TGFBR3,,,
RPL26,,,
MAFG,,,
GTF2A1,,,
SLC16A2,,,
ZNF652,,,
SUB1,,,
ZNF699,,,
PLAG1,,,
LINC00504,,,
RPL24,,,
SYNPR,,,
MIR99AHG,,,
LINC00840,,,
TCF7,,,
YY1,,,
ARHGAP6,,,
PLPPR1,,,
ZNF485,,,
VSX2,,,
RAB3B,,,
LINC00499,,,
MOXD1,,,
TBX19,,,
KAT2B,,,
NR1I2,,,
STUB1,,,
SEMA5B,,,
SPATA13,,,
RPL15,,,
FOXN3,,,
HLX,,,
CIB1,,,
CCNG2,,,
ZNF516,,,
ZNF618,,,
CNR1,,,
PCDH9,,,
MIR34AHG,,,
JRK,,,
MNX1,,,
TANC1,,,
ZNF141,,,
RBMS1,,,
NR6A1,,,
BRF1,,,
GZF1,,,
KIAA1217,,,
APBB2,,,
DUSP4,,,
FILIP1L,,,
SH3RF1,,,
DRD3,,,
CDC14B,,,
ERBB3,,,
TXN,,,
CD59,,,
PPFIA2,,,
RAB14,,,
ZKSCAN4,,,
IRF2,,,
BTBD16,,,
IQCH-AS1,,,
MOB3B,,,
GRHL2,,,
USP3-AS1,,,
ZNF639,,,
ROBO1,,,
JAZF1,,,
KLHDC8A,,,
SNRPB2,,,
SMCHD1,,,
KDM4B,,,
ABHD17B,,,
RCAN3,,,
POU3F4,,,
NCOA3,,,
ADGRG7,,,
ETS2,,,
RYR1,,,
ISLR2,,,
SP9,,,
CCDC184,,,
ADNP,,,
MARK1,,,
DNAJC21,,,
RFX3,,,
MAML3,,,
NFKB1,,,
CASC15,,,
PINX1,,,
ZNF12,,,
ETV5,,,
TAF9,,,
ZPBP,,,
ZNF681,,,
PSMD12,,,
ARPP21,,,
ZNF527,,,
CDH8,,,
BHLHE40,,,
SHBG,,,
REST,,,
CACNA1D,,,
VRK2,,,
ALOXE3,,,
PDYN,,,
MYO3A,,,
LINC00276,,,
HLA-B,,,
RIMS1,,,
SPON2,,,
EFHC2,,,
ZBTB7A,,,
MEIS2,,,
GNG4,,,
LUZP2,,,
ENOX1,,,
TUSC1,,,
FAM222A,,,
THAP12,,,
MEF2A,,,
SNAPC5,,,
G0S2,,,
BCLAF1,,,
PTHLH,,,
C11orf52,,,
VEZF1,,,
ZNF230,,,
ZNF428,,,
NR3C2,,,
CDC5L,,,
MYCN,,,
LY6H,,,
AOAH,,,
HNRNPA1,,,
LINC00620,,,
LHX2,,,
ABCA3,,,
GABPA,,,
TP53INP2,,,
NR5A2,,,
SP4,,,
TBX20,,,
ZIC1,,,
TCEAL8,,,
ZKSCAN8,,,
PRSS55,,,
TUBB2A,,,
ZNF571,,,
KCTD12,,,
RPS5,,,
FGFR2,,,
BUB1,,,
KCNMA1,,,
MDM2,,,
CSF1R,,,
NFATC4,,,
MARCKSL1,,,
TOX2,,,
SP2,,,
LRAT,,,
KCNS3,,,
SUSD4,,,
ZNF276,,,
MYL6,,,
HMBOX1,,,
ZNF532,,,
POU3F3,,,
ZFP91,,,
TRPC4,,,
GALNT18,,,
NTF3,,,
E2F8,,,
APLP2,,,
CLTB,,,
DNAJC8,,,
CNOT4,,,
PRDM16,,,
RPS4X,,,
RNASEK,,,
FAXDC2,,,
PLCB4,,,
