_BACKGROUND,5p,10p,15p
SMARCA5,SMARCA5,SMARCA5,SMARCA5
RBM17,RBM17,RBM17,RBM17
SFPQ,SFPQ,SFPQ,SFPQ
SYT10,SYT10,SYT10,SYT10
SP4,SP4,SP4,SP4
ZNF786,ZNF786,ZNF786,ZNF786
ZDHHC5,ZDHHC5,ZDHHC5,ZDHHC5
GRM8,GRM8,GRM8,GRM8
PRDM5,PRDM5,PRDM5,PRDM5
ARHGAP12,ARHGAP12,ARHGAP12,ARHGAP12
ZBTB26,ZBTB26,ZBTB26,ZBTB26
PLAG1,PLAG1,PLAG1,PLAG1
HSF2,HSF2,HSF2,HSF2
ADNP2,ADNP2,ADNP2,ADNP2
CDH20,CDH20,CDH20,CDH20
FSTL5,FSTL5,FSTL5,FSTL5
STT3B,STT3B,STT3B,STT3B
COL26A1,COL26A1,COL26A1,COL26A1
ZBTB5,ZBTB5,ZBTB5,ZBTB5
ZBTB46,ZBTB46,ZBTB46,ZBTB46
ZNF616,ZNF616,ZNF616,ZNF616
TMEM64,TMEM64,TMEM64,TMEM64
TFDP1,TFDP1,TFDP1,TFDP1
AHRR,AHRR,AHRR,AHRR
SMARCA1,SMARCA1,SMARCA1,SMARCA1
SLC12A2,SLC12A2,SLC12A2,SLC12A2
EZH2,EZH2,EZH2,EZH2
ZNF800,ZNF800,ZNF800,ZNF800
NFYA,NFYA,NFYA,NFYA
CRIM1,CRIM1,CRIM1,CRIM1
PLD1,PLD1,PLD1,PLD1
ZNF711,ZNF711,ZNF711,ZNF711
PDZD2,PDZD2,PDZD2,PDZD2
TOB2,TOB2,TOB2,TOB2
FOXJ2,FOXJ2,FOXJ2,FOXJ2
RORA,RORA,RORA,RORA
ZNF821,ZNF821,ZNF821,ZNF821
NTNG1,NTNG1,NTNG1,NTNG1
ACVR1C,ACVR1C,ACVR1C,ACVR1C
ZNF260,ZNF260,ZNF260,ZNF260
NCOA3,NCOA3,NCOA3,NCOA3
KCNT2,KCNT2,KCNT2,KCNT2
MIOS,MIOS,MIOS,MIOS
ZBTB37,ZBTB37,ZBTB37,ZBTB37
ESR2,ESR2,ESR2,ESR2
SNUPN,SNUPN,SNUPN,SNUPN
LINC01117,LINC01117,LINC01117,LINC01117
PPP1R10,PPP1R10,PPP1R10,PPP1R10
GPBP1L1,GPBP1L1,GPBP1L1,GPBP1L1
TNIK,TNIK,TNIK,TNIK
LINC01006,LINC01006,LINC01006,LINC01006
LRRC4C,LRRC4C,LRRC4C,LRRC4C
ADAMTS16,ADAMTS16,ADAMTS16,ADAMTS16
ZNF510,ZNF510,ZNF510,ZNF510
TRPS1,TRPS1,TRPS1,TRPS1
NPAS3,NPAS3,NPAS3,NPAS3
GABPB1,GABPB1,GABPB1,GABPB1
FIP1L1,FIP1L1,FIP1L1,FIP1L1
ZNF438,ZNF438,ZNF438,ZNF438
MORN1,MORN1,MORN1,MORN1
DIAPH2,DIAPH2,DIAPH2,DIAPH2
GPR37,GPR37,GPR37,GPR37
GATAD2A,GATAD2A,GATAD2A,GATAD2A
IL1RAPL2,IL1RAPL2,IL1RAPL2,IL1RAPL2
DPY19L3,DPY19L3,DPY19L3,DPY19L3
FOXP4,FOXP4,FOXP4,FOXP4
SOX9-AS1,SOX9-AS1,SOX9-AS1,SOX9-AS1
NFXL1,NFXL1,NFXL1,NFXL1
WWC2,WWC2,WWC2,WWC2
ZFY,ZFY,ZFY,ZFY
ZNF831,ZNF831,ZNF831,ZNF831
ITGA9,ITGA9,ITGA9,ITGA9
RAD21-AS1,RAD21-AS1,RAD21-AS1,RAD21-AS1
DHX36,DHX36,DHX36,DHX36
SOX5,SOX5,SOX5,SOX5
BDP1,BDP1,BDP1,BDP1
ARHGAP29,ARHGAP29,ARHGAP29,ARHGAP29
LRIG1,LRIG1,LRIG1,LRIG1
AKAP13,AKAP13,AKAP13,AKAP13
TMEFF2,TMEFF2,TMEFF2,TMEFF2
SEMA6A,SEMA6A,SEMA6A,SEMA6A
LINC01708,LINC01708,LINC01708,LINC01708
PTPRG,PTPRG,PTPRG,PTPRG
CUX1,CUX1,CUX1,CUX1
PROX1-AS1,PROX1-AS1,PROX1-AS1,PROX1-AS1
ATL1,ATL1,ATL1,ATL1
TPPP,TPPP,TPPP,TPPP
TDRD9,TDRD9,TDRD9,TDRD9
METTL14,METTL14,METTL14,METTL14
TBC1D4,TBC1D4,TBC1D4,TBC1D4
ZNF624,ZNF624,ZNF624,ZNF624
CEBPG,CEBPG,CEBPG,CEBPG
ZBTB25,ZBTB25,ZBTB25,ZBTB25
ZFP2,ZFP2,ZFP2,ZFP2
ZBTB49,ZBTB49,ZBTB49,ZBTB49
NELFA,NELFA,NELFA,NELFA
LINC00620,LINC00620,LINC00620,LINC00620
ARHGAP20,ARHGAP20,ARHGAP20,ARHGAP20
PLS3,PLS3,PLS3,PLS3
GAREM1,GAREM1,GAREM1,GAREM1
SNAPC4,SNAPC4,SNAPC4,SNAPC4
GLP2R,,GLP2R,GLP2R
ZNF286A,,ZNF286A,ZNF286A
ZNF518A,,ZNF518A,ZNF518A
RAI14,,RAI14,RAI14
MAN2A1,,MAN2A1,MAN2A1
SAMD4A,,SAMD4A,SAMD4A
CA3,,CA3,CA3
LGALS4,,LGALS4,LGALS4
ARHGEF26,,ARHGEF26,ARHGEF26
MEF2D,,MEF2D,MEF2D
FAM189A1,,FAM189A1,FAM189A1
C21orf91,,C21orf91,C21orf91
ESRP1,,ESRP1,ESRP1
GPC6,,GPC6,GPC6
SHISA9,,SHISA9,SHISA9
SLC12A8,,SLC12A8,SLC12A8
ABRACL,,ABRACL,ABRACL
NFE2L2,,NFE2L2,NFE2L2
TMTC2,,TMTC2,TMTC2
NUP93,,NUP93,NUP93
HLCS,,HLCS,HLCS
MBD1,,MBD1,MBD1
SNCAIP,,SNCAIP,SNCAIP
VSTM2A,,VSTM2A,VSTM2A
PLS3-AS1,,PLS3-AS1,PLS3-AS1
NTN4,,NTN4,NTN4
RASGEF1B,,RASGEF1B,RASGEF1B
TRHDE,,TRHDE,TRHDE
MARCH11,,MARCH11,MARCH11
STAT5B,,STAT5B,STAT5B
HNRNPLL,,HNRNPLL,HNRNPLL
HFM1,,HFM1,HFM1
DACH1,,DACH1,DACH1
CHAMP1,,CHAMP1,CHAMP1
FANCC,,FANCC,FANCC
RIT2,,RIT2,RIT2
TOX,,TOX,TOX
ABRA,,ABRA,ABRA
LINC00551,,LINC00551,LINC00551
NFAT5,,NFAT5,NFAT5
JADE3,,JADE3,JADE3
SCN9A,,SCN9A,SCN9A
ITGB8,,ITGB8,ITGB8
H2AFY,,H2AFY,H2AFY
MYEF2,,MYEF2,MYEF2
CNTN5,,CNTN5,CNTN5
MTHFD1,,MTHFD1,MTHFD1
TWIST1,,TWIST1,TWIST1
ZNF343,,ZNF343,ZNF343
MIR31HG,,MIR31HG,MIR31HG
WDFY4,,WDFY4,WDFY4
OSBPL3,,OSBPL3,OSBPL3
SMAD9,,SMAD9,SMAD9
VEZF1,,VEZF1,VEZF1
FBLN7,,FBLN7,FBLN7
NCAM2,,NCAM2,NCAM2
ATP8B1,,ATP8B1,ATP8B1
CDH9,,CDH9,CDH9
DEPDC1B,,DEPDC1B,DEPDC1B
DR1,,DR1,DR1
GREB1L,,GREB1L,GREB1L
LINC00578,,LINC00578,LINC00578
ZNF74,,ZNF74,ZNF74
DNAJB6,,DNAJB6,DNAJB6
ZBTB8A,,ZBTB8A,ZBTB8A
SLC26A4,,SLC26A4,SLC26A4
LCORL,,LCORL,LCORL
NETO2,,NETO2,NETO2
TMTC4,,TMTC4,TMTC4
ROS1,,ROS1,ROS1
CASC15,,CASC15,CASC15
ARID5B,,ARID5B,ARID5B
PCED1B,,PCED1B,PCED1B
SLC16A9,,SLC16A9,SLC16A9
GPR176,,GPR176,GPR176
STS,,STS,STS
MECP2,,MECP2,MECP2
GLIS1,,GLIS1,GLIS1
PBX3,,PBX3,PBX3
CYP1B1,,CYP1B1,CYP1B1
YY2,,YY2,YY2
LPL,,LPL,LPL
NOS1AP,,NOS1AP,NOS1AP
TTC23L,,TTC23L,TTC23L
LNX1-AS1,,LNX1-AS1,LNX1-AS1
PBX2,,PBX2,PBX2
HMGB2,,HMGB2,HMGB2
MEOX2,,MEOX2,MEOX2
NECTIN3-AS1,,NECTIN3-AS1,NECTIN3-AS1
POU3F3,,POU3F3,POU3F3
INHBA,,INHBA,INHBA
SH3RF1,,SH3RF1,SH3RF1
KDM2A,,KDM2A,KDM2A
RASGRP1,,RASGRP1,RASGRP1
LINC00326,,LINC00326,LINC00326
CCNT2-AS1,,CCNT2-AS1,CCNT2-AS1
IL12A-AS1,,IL12A-AS1,IL12A-AS1
TRPC4,,TRPC4,TRPC4
GFRA2,,GFRA2,GFRA2
GABRA5,,GABRA5,GABRA5
NFIA,,NFIA,NFIA
CDH12,,CDH12,CDH12
TGFBR1,,TGFBR1,TGFBR1
CTBP2,,CTBP2,CTBP2
LIFR,,LIFR,LIFR
GLIS3,,GLIS3,GLIS3
NCOA2,,NCOA2,NCOA2
SNED1,,SNED1,SNED1
OBSCN,,OBSCN,OBSCN
TENM4,,TENM4,TENM4
TEAD1,,TEAD1,TEAD1
DLGAP1-AS5,,DLGAP1-AS5,DLGAP1-AS5
KCNG3,,KCNG3,KCNG3
RAB18,,RAB18,RAB18
ANKRD30A,,ANKRD30A,ANKRD30A
DNAJC21,,DNAJC21,DNAJC21
ZHX2,,ZHX2,ZHX2
UGP2,,UGP2,UGP2
ZNF423,,ZNF423,ZNF423
CNTNAP5,,CNTNAP5,CNTNAP5
FRAS1,,FRAS1,FRAS1
PTH2R,,PTH2R,PTH2R
CLPSL1,,CLPSL1,CLPSL1
ILDR2,,ILDR2,ILDR2
TMEM176B,,TMEM176B,TMEM176B
LINC01721,,LINC01721,LINC01721
RRM2,,RRM2,RRM2
CHODL,,CHODL,CHODL
PRKG1,,PRKG1,PRKG1
SORCS1,,SORCS1,SORCS1
PRR16,,PRR16,PRR16
KLF3-AS1,,KLF3-AS1,KLF3-AS1
NPY1R,,NPY1R,NPY1R
ZNF77,,ZNF77,ZNF77
SFMBT2,,SFMBT2,SFMBT2
IL1R1,,IL1R1,IL1R1
FIG4,,FIG4,FIG4
DMD,,DMD,DMD
GRM3,,GRM3,GRM3
CCDC3,,CCDC3,CCDC3
NAPB,,NAPB,NAPB
LINC00472,,LINC00472,LINC00472
SVIL,,SVIL,SVIL
ONECUT2,,ONECUT2,ONECUT2
MAML3,,MAML3,MAML3
ANKRD30B,,ANKRD30B,ANKRD30B
NRG1,,NRG1,NRG1
SOX4,,SOX4,SOX4
DIRC3,,DIRC3,DIRC3
CDH10,,,CDH10
BEND4,,,BEND4
MNT,,,MNT
TRIM36,,,TRIM36
ZNF613,,,ZNF613
ST6GAL2,,,ST6GAL2
AGAP2,,,AGAP2
TRHDE-AS1,,,TRHDE-AS1
TEC,,,TEC
ZBTB7C,,,ZBTB7C
ENTPD1,,,ENTPD1
ZFP30,,,ZFP30
TGFBR3,,,TGFBR3
ASH2L,,,ASH2L
PLEKHA2,,,PLEKHA2
KCND2,,,KCND2
KCNN3,,,KCNN3
LINC00535,,,LINC00535
ZEB1,,,ZEB1
GGCT,,,GGCT
CCNJL,,,CCNJL
IGSF11,,,IGSF11
SLC44A5,,,SLC44A5
LAMB1,,,LAMB1
GALNT14,,,GALNT14
ITPKA,,,ITPKA
MIR3976HG,,,MIR3976HG
RORB-AS1,,,RORB-AS1
MET,,,MET
KIAA2012,,,KIAA2012
IRF8,,,IRF8
ZNF607,,,ZNF607
RFX7,,,RFX7
LINC00629,,,LINC00629
CCDC158,,,CCDC158
GNB4,,,GNB4
ITPRID1,,,ITPRID1
BACH1,,,BACH1
RAB7A,,,RAB7A
CCDC175,,,CCDC175
SLC35F1,,,SLC35F1
LIN28B,,,LIN28B
ZNF521,,,ZNF521
DPYS,,,DPYS
CPNE4,,,CPNE4
SLC32A1,,,SLC32A1
ESRRA,,,ESRRA
PLOD2,,,PLOD2
RASSF8,,,RASSF8
HIVEP1,,,HIVEP1
MXI1,,,MXI1
RFX8,,,RFX8
ZFP36L1,,,ZFP36L1
SP1,,,SP1
RFC3,,,RFC3
CCDC68,,,CCDC68
PRSS23,,,PRSS23
TLL1,,,TLL1
ERF,,,ERF
LINC02338,,,LINC02338
KLF12,,,KLF12
AHDC1,,,AHDC1
LIMA1,,,LIMA1
ZNF316,,,ZNF316
PRDM8,,,PRDM8
PTCH1,,,PTCH1
PARM1,,,PARM1
CCDC178,,,CCDC178
ETV6,,,ETV6
BHLHE40-AS1,,,BHLHE40-AS1
ESRRG,,,ESRRG
ZNF804B,,,ZNF804B
HUNK,,,HUNK
LINC00970,,,LINC00970
CLDN16,,,CLDN16
NRXN3,,,NRXN3
RSPO2,,,RSPO2
RARA,,,RARA
HAMP,,,HAMP
TMEM196,,,TMEM196
MCHR2,,,MCHR2
ZNF774,,,ZNF774
FILIP1L,,,FILIP1L
HIVEP3,,,HIVEP3
ZNF419,,,ZNF419
LDLRAD4,,,LDLRAD4
LINC01950,,,LINC01950
CHST11,,,CHST11
HMBOX1,,,HMBOX1
PURG,,,PURG
HIC2,,,HIC2
SOHLH2,,,SOHLH2
ZBTB45,,,ZBTB45
DCDC2C,,,DCDC2C
RBFOX2,,,RBFOX2
CLVS2,,,CLVS2
CRHR2,,,CRHR2
USP43,,,USP43
IQCH,,,IQCH
SERTM1,,,SERTM1
CD69,,,CD69
CD300A,,,CD300A
OVOL2,,,OVOL2
IQCE,,,IQCE
MYB,,,MYB
TSPAN9,,,TSPAN9
NXN,,,NXN
TNFRSF10D,,,TNFRSF10D
PRDM10,,,PRDM10
CCDC148,,,CCDC148
ZBTB11,,,ZBTB11
FAM162B,,,FAM162B
AR,,,AR
GFI1B,,,GFI1B
GABRA6,,,GABRA6
LINC02613,,,LINC02613
KLF5,,,KLF5
CELF4,,,CELF4
CAMK2D,,,CAMK2D
LRRC2,,,LRRC2
IL12RB2,,,IL12RB2
SORBS2,,,SORBS2
FBXL7,,,FBXL7
ZNF732,,,ZNF732
ATP6V1E1,,,ATP6V1E1
PSMD12,,,PSMD12
MXD3,,,MXD3
LINC01501,,,LINC01501
BHLHE22,,,BHLHE22
CCDC39,,,CCDC39
TESPA1,,,TESPA1
CCDC85A,,,CCDC85A
NIPAL1,,,NIPAL1
CTXN3,,,CTXN3
LINC02359,,,LINC02359
CABCOCO1,,,CABCOCO1
ZNF827,,,ZNF827
MB21D2,,,MB21D2
SLC17A6,,,SLC17A6
SLC14A2,,,SLC14A2
SHISA6,,,SHISA6
ZBTB21,,,ZBTB21
IFI30,,,IFI30
B3GLCT,,,B3GLCT
RALGPS2,,,RALGPS2
IGSF21,,,IGSF21
E2F3,,,E2F3
SGK1,,,SGK1
BRIP1,,,BRIP1
TOPAZ1,,,
RFX4,,,
KCNH5,,,
ZNF71,,,
SEC24D,,,
ALX4,,,
ELK4,,,
ZNF460,,,
KCNK10,,,
ZNF79,,,
MPP7,,,
JRK,,,
ZNF280D,,,
PLPP4,,,
BMPER,,,
LHX2,,,
SUSD4,,,
ZNF462,,,
UBE2E2-AS1,,,
SPON2,,,
LCK,,,
SIRT6,,,
JAG1,,,
ZNF281,,,
GABRA3,,,
HTR2A,,,
CHAC2,,,
LARGE1,,,
NEDD4,,,
ZNF7,,,
POLR3A,,,
ZNF335,,,
DPF1,,,
ALPK1,,,
MEIS2,,,
FOXO1,,,
LINC01954,,,
COL25A1,,,
ZNF384,,,
OSBPL10,,,
FGL2,,,
ZNF215,,,
FLI1,,,
SP2,,,
SIDT1,,,
WRNIP1,,,
SLC9A5,,,
TRIM54,,,
DPP4,,,
BARHL2,,,
ETS1,,,
TBX15,,,
NRSN1,,,
UBE2N,,,
LCP2,,,
HECTD2,,,
ZNF214,,,
PPP5C,,,
CDKN2B-AS1,,,
NNMT,,,
OPRM1,,,
ZNF749,,,
HDAC2,,,
HRH1,,,
UBP1,,,
FLVCR2,,,
IL15,,,
TEAD2,,,
BOC,,,
ALCAM,,,
TOX3,,,
GTF3A,,,
ZBTB43,,,
ZNF554,,,
LINC01821,,,
DLEU1,,,
SNAI3,,,
BAG3,,,
GBX1,,,
ELK3,,,
DNAH14,,,
ZBTB2,,,
LINC00511,,,
TBL1X,,,
CELF6,,,
USP6NL,,,
LEKR1,,,
STK40,,,
LINC02458,,,
DUSP22,,,
PLEKHH2,,,
PAX6,,,
KITLG,,,
CNTNAP3B,,,
FHAD1,,,
CFAP299,,,
ZNF771,,,
LINC01234,,,
ZNF17,,,
ROR2,,,
TTN-AS1,,,
CD2,,,
PCDH10,,,
TXK,,,
LINC00470,,,
USP2-AS1,,,
ZIM2,,,
CFL1,,,
VSIG4,,,
ADCYAP1,,,
LINC02217,,,
PUDP,,,
LINC01208,,,
PLEKHG1,,,
CES4A,,,
DNAH5,,,
ASB18,,,
ZNF587B,,,
NHLH2,,,
ZNF704,,,
RHOBTB2,,,
ZNF667,,,
ZNF84,,,
FOXK1,,,
ZNF432,,,
OCA2,,,
PTPRT,,,
SOST,,,
LINC02389,,,
SHROOM3,,,
COL23A1,,,
FBXL18,,,
GSE1,,,
RHOBTB1,,,
ZBED9,,,
TESC,,,
EXT1,,,
LINC02192,,,
TMEM233,,,
TNFRSF1B,,,
STUM,,,
SH3RF3,,,
RXFP1,,,
ADRA1A,,,
ZNF225,,,
COL4A2,,,
UTP18,,,
SATB1-AS1,,,
UPP2,,,
RREB1,,,
LINC02223,,,
VEGFC,,,
NPHP3-AS1,,,
RARRES1,,,
PDS5A,,,
SATB1,,,
BTC,,,
ZNF28,,,
LINC01793,,,
CASC6,,,
ACTN2,,,
ZNF543,,,
RUNX2,,,
RNF144B,,,
DIO2,,,
LINC01923,,,
TNFRSF19,,,
GPRC5A,,,
SEC16B,,,
ATP11C,,,
INPP5D,,,
SRGAP1,,,
SORCS3,,,
MAFK,,,
NRG4,,,
LINC01435,,,
ZNF304,,,
IGSF22,,,
CDO1,,,
NECAB1,,,
SLC7A11,,,
KCNV1,,,
STYK1,,,
ZSCAN31,,,
CHRDL1,,,
C4orf45,,,
ANKRD7,,,
MAMDC2-AS1,,,
CARTPT,,,
ST7-AS2,,,
MXD1,,,
PELI2,,,
CARF,,,
CARD6,,,
STX11,,,
FAM126A,,,
HTR3B,,,
CLIC5,,,
CEMIP,,,
ZFHX3,,,
MTF2,,,
ZNF519,,,
JAML,,,
ZBTB7B,,,
HIVEP2,,,
RPRM,,,
ZBTB20,,,
AQP4-AS1,,,
MYO16,,,
ANKRD6,,,
LINC01844,,,
LINC01412,,,
PTPRM,,,
TUBB3,,,
BCL6,,,
ETS2,,,
MYO7B,,,
PRDM15,,,
P3H2-AS1,,,
ADAMTS20,,,
BACH2,,,
LINC01500,,,
CYTIP,,,
GABRG3,,,
CDHR3,,,
HIST2H2BE,,,
RARG,,,
TBRG1,,,
PTCHD1,,,
TRPM3,,,
ZBBX,,,
GIMAP8,,,
ZNF547,,,
IGFN1,,,
RANBP10,,,
IGFBP7,,,
JCAD,,,
HPYR1,,,
SLC24A4,,,
AGBL1,,,
ISLR,,,
FCGR1B,,,
TBX18,,,
C1QTNF9B,,,
CDH7,,,
SOCS4,,,
C3orf67,,,
ZBED5,,,
RBAK,,,
ARG1,,,
COLEC11,,,
ITGB5,,,
ETV4,,,
LRRC8C,,,
PHTF1,,,
ZNF721,,,
ELAVL2,,,
CCDC144NL,,,
DAB2,,,
LY6E,,,
ADSL,,,
ALDH1A2,,,
ITM2C,,,
EMX1,,,
PPEF1,,,
DKK2,,,
ETV5,,,
SPP1,,,
FTL,,,
CLEC2L,,,
LINC01478,,,
CERKL,,,
PRDM16,,,
SIM2,,,
CIRBP,,,
ZNF541,,,
ZNF284,,,
THRB-AS1,,,
RNF152,,,
CRYM,,,
ATOH8,,,
NEK7,,,
TRAF4,,,
GOT1,,,
NUCKS1,,,
SYNPR-AS1,,,
RGS1,,,
OPTN,,,
IRAK3,,,
EP300,,,
CHRM3-AS2,,,
SCRT1,,,
GPR22,,,
LINC01411,,,
SIX2,,,
RHOBTB3,,,
ZNF264,,,
FABP7,,,
KCTD4,,,
CNIH3,,,
CCDC65,,,
CERS3,,,
PRAG1,,,
RFX2,,,
SMARCC2,,,
HBP1,,,
UTS2B,,,
LHFPL2,,,
CSRP2,,,
SIPA1,,,
DSP,,,
LINC01226,,,
HMGCR,,,
NREP,,,
IL1R2,,,
GMEB2,,,
PSMA7,,,
TMEM100,,,
TET1,,,
LINC01203,,,
COL5A2,,,
ENHO,,,
ALK,,,
ADAM29,,,
CFLAR,,,
YJEFN3,,,
F13A1,,,
SUSD3,,,
YY1,,,
SMAD4,,,
LINC02552,,,
CBFA2T2,,,
CFAP58,,,
ERG,,,
NECAB2,,,
TMEM141,,,
KLHL2,,,
CRB1,,,
PLD5,,,
ARHGAP22,,,
SLC29A4,,,
MBNL2,,,
NGFR,,,
GNG3,,,
ZHX1,,,
TYROBP,,,
SEMA6D,,,
SCHLAP1,,,
STK17B,,,
OLIG1,,,
CNKSR3,,,
STAT4,,,
KIAA1217,,,
MYH15,,,
SLC16A10,,,
CPNE7,,,
ACMSD,,,
FOXF2,,,
ZNF773,,,
LRRK1,,,
SYNPR,,,
GALNT7,,,
LINC00710,,,
KIF25,,,
CUX2,,,
STON2,,,
FGD2,,,
BCAR3,,,
LILRB1,,,
XKR9,,,
MYO1E,,,
RARB,,,
CEACAM21,,,
TBX5,,,
CCL3,,,
DDX20,,,
UBE2V1,,,
TINAG,,,
KLF3,,,
MTSS1,,,
ZNF772,,,
EEF2K,,,
SIN3A,,,
DNM1,,,
PAPLN,,,
TTC6,,,
BRCA1,,,
FGF13,,,
CCDC113,,,
SPIC,,,
LINC02347,,,
ZIK1,,,
CACNA2D3-AS1,,,
ATP1B1,,,
IGFBP2,,,
GJB6,,,
CHRNA1,,,
GTF2F1,,,
DOCK4,,,
ZC3HAV1,,,
LINC01202,,,
CDC14A,,,
ZFP91,,,
BATF3,,,
TMEM179,,,
MAK,,,
ZNF454,,,
GALNTL5,,,
CDH11,,,
SLC8A1-AS1,,,
ZFHX4,,,
KCNMA1-AS1,,,
PCDH17,,,
SPDYE2,,,
ZNF98,,,
ZNF398,,,
CDKN2D,,,
SIGIRR,,,
CPNE8,,,
ADARB1,,,
TMEM244,,,
KAZN,,,
GPR160,,,
CSF3R,,,
ADPGK-AS1,,,
TUBA4A,,,
HSPB3,,,
SMIM10,,,
TNNT2,,,
MORF4L1,,,
LINC01829,,,
KHDRBS2,,,
CFAP161,,,
GAB2,,,
CCDC192,,,
CRISPLD1,,,
SDS,,,
SLC1A2,,,
RASGRP3,,,
LYN,,,
ZNF341,,,
PTPN13,,,
FAM163A,,,
DLX2,,,
CHST9,,,
PTPRQ,,,
LARGE-AS1,,,
SCN1A-AS1,,,
FOXP2,,,
SNAI2,,,
ZNF639,,,
BHLHA15,,,
LRRC3B,,,
ASIC2,,,
LINC02254,,,
E2F6,,,
BPTF,,,
LINC02424,,,
WTIP,,,
SCN11A,,,
PARP12,,,
NTRK2,,,
TWIST2,,,
GSTM5,,,
DIO1,,,
FA2H,,,
PLEKHG4B,,,
FGR,,,
SRPX2,,,
FREM3,,,
LINC02153,,,
OTOGL,,,
RMST,,,
PRDM11,,,
PAWR,,,
SLC20A1,,,
ZNF45,,,
ZNF580,,,
EYA4,,,
KCNG1,,,
YWHAE,,,
CDH4,,,
LINC00343,,,
CAV2,,,
LARP4,,,
TMEM160,,,
ZNF219,,,
GAD2,,,
NFATC2,,,
MDGA1,,,
NPDC1,,,
TNFAIP8,,,
DNAJB4,,,
ITGAX,,,
NAGPA,,,
GJC1,,,
CRTC2,,,
DLX5,,,
F3,,,
CLSTN2,,,
ZNF804A,,,
CLEC12A,,,
NR2F1,,,
NF1,,,
DCN,,,
ZNF184,,,
MT2A,,,
RPS12,,,
RBPJL,,,
RAC1,,,
HMG20A,,,
IRX4,,,
DAW1,,,
OPRK1,,,
GPR1,,,
BACE2,,,
TMEM26,,,
NFIX,,,
C1QA,,,
KCNJ16,,,
CRIP2,,,
CMKLR1,,,
LINC02218,,,
PART1,,,
SYNPO2,,,
SEMA3E,,,
CD86,,,
FOS,,,
SFT2D1,,,
CCDC122,,,
SLC35F3,,,
ING3,,,
SAMD12-AS1,,,
ZNF596,,,
DNMT3A,,,
CREB3L1,,,
FGF12-AS1,,,
LINC01951,,,
AP2S1,,,
LINC01484,,,
LBH,,,
CTNNB1,,,
C12orf40,,,
ARNTL2,,,
BCL11B,,,
VWA3A,,,
TANC2,,,
NRF1,,,
RNF182,,,
DCDC2,,,
RAB31,,,
FOXD1,,,
COL18A1,,,
COLEC12,,,
ABHD14A,,,
GNG4,,,
PGP,,,
PARP9,,,
THBS4,,,
MED19,,,
ERICH3,,,
FOXC2,,,
PHF21B,,,
TLR2,,,
METTL26,,,
WT1,,,
ELFN1,,,
ALOX15B,,,
CCND1,,,
CBLN4,,,
ZNF138,,,
HMGA1,,,
NELL1,,,
ABCA1,,,
ISLR2,,,
PLXNA4,,,
SH3GL2,,,
MSC,,,
C3orf67-AS1,,,
CASC17,,,
SLIT3,,,
DMRTA1,,,
RIPOR2,,,
LINC01917,,,
GRIN3A,,,
MCTP1,,,
TCERG1L,,,
NIPAL2,,,
ZNF48,,,
LINC01257,,,
KCNK1,,,
ABTB2,,,
CPQ,,,
ST6GALNAC5,,,
C8orf34,,,
SNTG2,,,
PRKY,,,
