_BACKGROUND,5p,10p,15p
ZNF32,ZNF32,ZNF32,ZNF32
KIAA0586,KIAA0586,KIAA0586,KIAA0586
CCDC144A,CCDC144A,CCDC144A,CCDC144A
PRKAG2-AS1,PRKAG2-AS1,PRKAG2-AS1,PRKAG2-AS1
KMT2A,KMT2A,KMT2A,KMT2A
RBMS3,RBMS3,RBMS3,RBMS3
A2M,A2M,A2M,A2M
MANBA,MANBA,MANBA,MANBA
IFI44L,IFI44L,IFI44L,IFI44L
LOXL2,LOXL2,LOXL2,LOXL2
RPL13,RPL13,RPL13,RPL13
ZNF91,ZNF91,ZNF91,ZNF91
TEAD2,TEAD2,TEAD2,TEAD2
SPIN3,SPIN3,SPIN3,SPIN3
PDPN,PDPN,PDPN,PDPN
DLGAP2,DLGAP2,DLGAP2,DLGAP2
PHYHIPL,PHYHIPL,PHYHIPL,PHYHIPL
CCDC122,CCDC122,CCDC122,CCDC122
ZNF436,ZNF436,ZNF436,ZNF436
GALNT13,GALNT13,GALNT13,GALNT13
MYC,MYC,MYC,MYC
PLA2R1,PLA2R1,PLA2R1,PLA2R1
GPC6,GPC6,GPC6,GPC6
SNRNP70,SNRNP70,SNRNP70,SNRNP70
CFAP99,CFAP99,CFAP99,CFAP99
NBPF11,NBPF11,NBPF11,NBPF11
SAXO1,SAXO1,SAXO1,SAXO1
NFAT5,NFAT5,NFAT5,NFAT5
STAT1,STAT1,STAT1,STAT1
ZNF579,ZNF579,ZNF579,ZNF579
ZBED4,ZBED4,ZBED4,ZBED4
DOCK11,DOCK11,DOCK11,DOCK11
DIAPH2,DIAPH2,DIAPH2,DIAPH2
MAGED1,MAGED1,MAGED1,MAGED1
PXYLP1,PXYLP1,PXYLP1,PXYLP1
MAD2L2,MAD2L2,MAD2L2,MAD2L2
FAM189A1,FAM189A1,FAM189A1,FAM189A1
PCOLCE,PCOLCE,PCOLCE,PCOLCE
TNFAIP8,TNFAIP8,TNFAIP8,TNFAIP8
FTCDNL1,FTCDNL1,FTCDNL1,FTCDNL1
DDIT4,DDIT4,DDIT4,DDIT4
PDE4D,PDE4D,PDE4D,PDE4D
ELF1,ELF1,ELF1,ELF1
SRGN,SRGN,SRGN,SRGN
CIRBP,CIRBP,CIRBP,CIRBP
TMEM150A,TMEM150A,TMEM150A,TMEM150A
HMG20A,HMG20A,HMG20A,HMG20A
ZNF761,ZNF761,ZNF761,ZNF761
MTMR14,MTMR14,MTMR14,MTMR14
SDK1,SDK1,SDK1,SDK1
USF1,USF1,USF1,USF1
MPP2,MPP2,MPP2,MPP2
UAP1,UAP1,UAP1,UAP1
ZNF442,ZNF442,ZNF442,ZNF442
ERBB4,ERBB4,ERBB4,ERBB4
ZNF383,ZNF383,ZNF383,ZNF383
RAB40B,RAB40B,RAB40B,RAB40B
ZNF281,ZNF281,ZNF281,ZNF281
C14orf28,C14orf28,C14orf28,C14orf28
RPS6KL1,RPS6KL1,RPS6KL1,RPS6KL1
PACS1,PACS1,PACS1,PACS1
HECW1,HECW1,HECW1,HECW1
LSAMP,LSAMP,LSAMP,LSAMP
ARAP2,ARAP2,ARAP2,ARAP2
COPS5,COPS5,COPS5,COPS5
LRRC4C,LRRC4C,LRRC4C,LRRC4C
ZNF286A,ZNF286A,ZNF286A,ZNF286A
ZKSCAN2,ZKSCAN2,ZKSCAN2,ZKSCAN2
COLEC12,COLEC12,COLEC12,COLEC12
LINC00909,LINC00909,LINC00909,LINC00909
GBP2,GBP2,GBP2,GBP2
BOC,BOC,BOC,BOC
TATDN2,TATDN2,TATDN2,TATDN2
FGFR1,FGFR1,FGFR1,FGFR1
C14orf178,C14orf178,C14orf178,C14orf178
GPR137C,GPR137C,GPR137C,GPR137C
CADPS,CADPS,CADPS,CADPS
ROR2,ROR2,ROR2,ROR2
POLD2,POLD2,POLD2,POLD2
FREM1,FREM1,FREM1,FREM1
TET1,TET1,TET1,TET1
LINC01237,LINC01237,LINC01237,LINC01237
TMEM121,TMEM121,TMEM121,TMEM121
ZC2HC1A,ZC2HC1A,ZC2HC1A,ZC2HC1A
MATR3,MATR3,MATR3,MATR3
ZNF180,ZNF180,ZNF180,ZNF180
PHF13,PHF13,PHF13,PHF13
ING2,ING2,ING2,ING2
CCDC168,CCDC168,CCDC168,CCDC168
ZNF649,ZNF649,ZNF649,ZNF649
DOK6,DOK6,DOK6,DOK6
H2AFJ,H2AFJ,H2AFJ,H2AFJ
SHROOM2,SHROOM2,SHROOM2,SHROOM2
APEH,APEH,APEH,APEH
DOK5,DOK5,DOK5,DOK5
ZC3H7A,ZC3H7A,ZC3H7A,ZC3H7A
ZNF804A,ZNF804A,ZNF804A,ZNF804A
RYR2,RYR2,RYR2,RYR2
OSBPL3,OSBPL3,OSBPL3,OSBPL3
TMEM50B,TMEM50B,TMEM50B,TMEM50B
WBP1L,WBP1L,WBP1L,WBP1L
CA2,CA2,CA2,CA2
MLXIP,MLXIP,MLXIP,MLXIP
PTPRD,PTPRD,PTPRD,PTPRD
AMMECR1L,AMMECR1L,AMMECR1L,AMMECR1L
ZNF623,ZNF623,ZNF623,ZNF623
MAGI2,MAGI2,MAGI2,MAGI2
TMEM87B,TMEM87B,TMEM87B,TMEM87B
CHAMP1,CHAMP1,CHAMP1,CHAMP1
TTC7A,TTC7A,TTC7A,TTC7A
EXT2,EXT2,EXT2,EXT2
CNOT6L,CNOT6L,CNOT6L,CNOT6L
TRAPPC6B,TRAPPC6B,TRAPPC6B,TRAPPC6B
TRAF3,TRAF3,TRAF3,TRAF3
ILF2,ILF2,ILF2,ILF2
ZNF160,ZNF160,ZNF160,ZNF160
RASA1,RASA1,RASA1,RASA1
ACTA2,ACTA2,ACTA2,ACTA2
UBE2V1,UBE2V1,UBE2V1,UBE2V1
BIN1,BIN1,BIN1,BIN1
FRMD4B,FRMD4B,FRMD4B,FRMD4B
ZBTB46,ZBTB46,ZBTB46,ZBTB46
C7orf31,C7orf31,C7orf31,C7orf31
MPP5,MPP5,MPP5,MPP5
NFATC1,NFATC1,NFATC1,NFATC1
LMO3,LMO3,LMO3,LMO3
AUTS2,AUTS2,AUTS2,AUTS2
EDEM1,EDEM1,EDEM1,EDEM1
GPX3,GPX3,GPX3,GPX3
SLC16A8,SLC16A8,SLC16A8,SLC16A8
MLF1,MLF1,MLF1,MLF1
EMX2,EMX2,EMX2,EMX2
SPATS2L,SPATS2L,SPATS2L,SPATS2L
RFX1,RFX1,RFX1,RFX1
VWC2,VWC2,VWC2,VWC2
CREM,CREM,CREM,CREM
SLC25A30-AS1,SLC25A30-AS1,SLC25A30-AS1,SLC25A30-AS1
SMURF1,SMURF1,SMURF1,SMURF1
ZFHX2,ZFHX2,ZFHX2,ZFHX2
ZNF24,ZNF24,ZNF24,ZNF24
AMD1,AMD1,AMD1,AMD1
ZNF48,ZNF48,ZNF48,ZNF48
ACTR2,ACTR2,ACTR2,ACTR2
PRKAA1,PRKAA1,PRKAA1,PRKAA1
UBE2E2,UBE2E2,UBE2E2,UBE2E2
PLPP1,PLPP1,PLPP1,PLPP1
PLPPR1,PLPPR1,PLPPR1,PLPPR1
SEMA6A,SEMA6A,SEMA6A,SEMA6A
KIAA1324L,KIAA1324L,KIAA1324L,KIAA1324L
SYN3,SYN3,SYN3,SYN3
VGLL3,VGLL3,VGLL3,VGLL3
SLC4A7,SLC4A7,SLC4A7,SLC4A7
TNN,TNN,TNN,TNN
SETBP1,SETBP1,SETBP1,SETBP1
FANCD2,FANCD2,FANCD2,FANCD2
ZNF891,ZNF891,ZNF891,ZNF891
RNF138,RNF138,RNF138,RNF138
PAX5,PAX5,PAX5,PAX5
LARP7,LARP7,LARP7,LARP7
ZNF521,ZNF521,ZNF521,ZNF521
SNX8,SNX8,SNX8,SNX8
KIAA1958,KIAA1958,KIAA1958,KIAA1958
FLI1,FLI1,FLI1,FLI1
CARD11,CARD11,CARD11,CARD11
CMTR2,CMTR2,CMTR2,CMTR2
CNST,CNST,CNST,CNST
JUN,JUN,JUN,JUN
SLC13A3,SLC13A3,SLC13A3,SLC13A3
RNF220,RNF220,RNF220,RNF220
KDM4C,KDM4C,KDM4C,KDM4C
GTF3C4,GTF3C4,GTF3C4,GTF3C4
GSDMD,GSDMD,GSDMD,GSDMD
DST,DST,DST,DST
PITPNC1,PITPNC1,PITPNC1,PITPNC1
MAGOH,MAGOH,MAGOH,MAGOH
FN1,FN1,FN1,FN1
ACTR3,ACTR3,ACTR3,ACTR3
CEP120,CEP120,CEP120,CEP120
GRID2,GRID2,GRID2,GRID2
TRIP10,TRIP10,TRIP10,TRIP10
LMNB1,LMNB1,LMNB1,LMNB1
RAB14,RAB14,RAB14,RAB14
PPM1H,PPM1H,PPM1H,PPM1H
MXD1,MXD1,MXD1,MXD1
FBXL17,FBXL17,FBXL17,FBXL17
SOCS4,SOCS4,SOCS4,SOCS4
POLE4,POLE4,POLE4,POLE4
SOAT1,SOAT1,SOAT1,SOAT1
ICA1L,ICA1L,ICA1L,ICA1L
RASSF8-AS1,RASSF8-AS1,RASSF8-AS1,RASSF8-AS1
RAPH1,RAPH1,RAPH1,RAPH1
DCLK2,DCLK2,DCLK2,DCLK2
SMOC2,SMOC2,SMOC2,SMOC2
ZNF780B,ZNF780B,ZNF780B,ZNF780B
NFASC,NFASC,NFASC,NFASC
TMCO1,TMCO1,TMCO1,TMCO1
C4orf36,C4orf36,C4orf36,C4orf36
FARP2,FARP2,FARP2,FARP2
TPO,TPO,TPO,TPO
PLSCR1,PLSCR1,PLSCR1,PLSCR1
PARM1,,PARM1,PARM1
KXD1,,KXD1,KXD1
TSKU,,TSKU,TSKU
RUNX1,,RUNX1,RUNX1
BBX,,BBX,BBX
EFNB2,,EFNB2,EFNB2
CTBP1,,CTBP1,CTBP1
PBX2,,PBX2,PBX2
RRAGD,,RRAGD,RRAGD
NEXN-AS1,,NEXN-AS1,NEXN-AS1
SMAD4,,SMAD4,SMAD4
NCOR2,,NCOR2,NCOR2
FSIP1,,FSIP1,FSIP1
SRRM3,,SRRM3,SRRM3
PARVA,,PARVA,PARVA
FAM174A,,FAM174A,FAM174A
CACNB4,,CACNB4,CACNB4
ANXA1,,ANXA1,ANXA1
CDH20,,CDH20,CDH20
ZBTB48,,ZBTB48,ZBTB48
HOXB3,,HOXB3,HOXB3
PDZD2,,PDZD2,PDZD2
UBXN1,,UBXN1,UBXN1
STAT3,,STAT3,STAT3
PRDM1,,PRDM1,PRDM1
ZNF333,,ZNF333,ZNF333
SNTG2,,SNTG2,SNTG2
GREM1,,GREM1,GREM1
CREB1,,CREB1,CREB1
CMSS1,,CMSS1,CMSS1
ZBTB21,,ZBTB21,ZBTB21
ARL5A,,ARL5A,ARL5A
MEGF9,,MEGF9,MEGF9
FAM135B,,FAM135B,FAM135B
HIVEP2,,HIVEP2,HIVEP2
HLCS,,HLCS,HLCS
SMAD5,,SMAD5,SMAD5
PTGS1,,PTGS1,PTGS1
ALDH1A2,,ALDH1A2,ALDH1A2
POLR2K,,POLR2K,POLR2K
CSNK2A1,,CSNK2A1,CSNK2A1
SIAH1,,SIAH1,SIAH1
PPIP5K1,,PPIP5K1,PPIP5K1
ZNF674,,ZNF674,ZNF674
DENND4A,,DENND4A,DENND4A
AGL,,AGL,AGL
NXN,,NXN,NXN
RAP1B,,RAP1B,RAP1B
GFPT1,,GFPT1,GFPT1
MAP1B,,MAP1B,MAP1B
BLVRB,,BLVRB,BLVRB
ADTRP,,ADTRP,ADTRP
RBPMS,,RBPMS,RBPMS
LINC01411,,LINC01411,LINC01411
ATP1A1,,ATP1A1,ATP1A1
CFAP161,,CFAP161,CFAP161
ZNF662,,ZNF662,ZNF662
ZFP3,,ZFP3,ZFP3
DPP10,,DPP10,DPP10
TPST1,,TPST1,TPST1
CENPP,,CENPP,CENPP
SGMS1-AS1,,SGMS1-AS1,SGMS1-AS1
PREX2,,PREX2,PREX2
CCDC115,,CCDC115,CCDC115
CELSR2,,CELSR2,CELSR2
DBP,,DBP,DBP
SUFU,,SUFU,SUFU
NRXN1,,NRXN1,NRXN1
ELOVL2-AS1,,ELOVL2-AS1,ELOVL2-AS1
TBC1D32,,TBC1D32,TBC1D32
DENND5B,,DENND5B,DENND5B
ABRACL,,ABRACL,ABRACL
MDM2,,MDM2,MDM2
WDR18,,WDR18,WDR18
CLASP2,,CLASP2,CLASP2
S100A6,,S100A6,S100A6
LRP4,,LRP4,LRP4
VAV3,,VAV3,VAV3
LAMC1,,LAMC1,LAMC1
COL23A1,,COL23A1,COL23A1
ZNF195,,ZNF195,ZNF195
KCNH8,,KCNH8,KCNH8
SYT1,,SYT1,SYT1
ZNF223,,ZNF223,ZNF223
SREBF1,,SREBF1,SREBF1
MECP2,,MECP2,MECP2
ZBTB7A,,ZBTB7A,ZBTB7A
DNAJB14,,DNAJB14,DNAJB14
INTS8,,INTS8,INTS8
ENAH,,ENAH,ENAH
CELF6,,CELF6,CELF6
HSP90AB1,,HSP90AB1,HSP90AB1
ZFYVE16,,ZFYVE16,ZFYVE16
MYH11,,MYH11,MYH11
ASB13,,ASB13,ASB13
SECISBP2,,SECISBP2,SECISBP2
ANAPC4,,ANAPC4,ANAPC4
ANKRD24,,ANKRD24,ANKRD24
DDAH1,,DDAH1,DDAH1
RHOC,,RHOC,RHOC
ZNF717,,ZNF717,ZNF717
RARB,,RARB,RARB
NEDD9,,NEDD9,NEDD9
TMTC1,,TMTC1,TMTC1
GTF2I,,GTF2I,GTF2I
UTP18,,UTP18,UTP18
KATNAL1,,KATNAL1,KATNAL1
ZEB2,,ZEB2,ZEB2
VCAN,,VCAN,VCAN
EYA2,,EYA2,EYA2
MYO16,,MYO16,MYO16
CYP1B1,,CYP1B1,CYP1B1
GTDC1,,GTDC1,GTDC1
TRDN,,TRDN,TRDN
BPTF,,BPTF,BPTF
ZNF813,,ZNF813,ZNF813
TTLL7,,TTLL7,TTLL7
CRTC3-AS1,,CRTC3-AS1,CRTC3-AS1
ZBTB1,,ZBTB1,ZBTB1
VAV2,,VAV2,VAV2
ZNF260,,ZNF260,ZNF260
DPH6,,DPH6,DPH6
PPP3CA,,PPP3CA,PPP3CA
MAP2,,MAP2,MAP2
TARSL2,,TARSL2,TARSL2
PHF19,,PHF19,PHF19
JAM2,,JAM2,JAM2
HGSNAT,,HGSNAT,HGSNAT
ITPR2,,ITPR2,ITPR2
TUBE1,,TUBE1,TUBE1
MAFK,,MAFK,MAFK
PTPN3,,PTPN3,PTPN3
ADNP2,,ADNP2,ADNP2
CEMIP,,CEMIP,CEMIP
BACH2,,BACH2,BACH2
MAP3K1,,MAP3K1,MAP3K1
FNIP2,,FNIP2,FNIP2
FAM171A1,,FAM171A1,FAM171A1
COBLL1,,COBLL1,COBLL1
SLC8A3,,SLC8A3,SLC8A3
ELOVL4,,ELOVL4,ELOVL4
CDK6,,CDK6,CDK6
DSCAM,,DSCAM,DSCAM
STAT5A,,STAT5A,STAT5A
VSIG10,,VSIG10,VSIG10
LINC00886,,LINC00886,LINC00886
ZNF706,,ZNF706,ZNF706
PRKG1,,PRKG1,PRKG1
ITGBL1,,ITGBL1,ITGBL1
FAM174B,,FAM174B,FAM174B
SCAMP5,,SCAMP5,SCAMP5
GFOD1,,GFOD1,GFOD1
EXT1,,EXT1,EXT1
NRG1,,NRG1,NRG1
CCDC174,,CCDC174,CCDC174
RFX3,,RFX3,RFX3
REPS1,,REPS1,REPS1
PAK3,,PAK3,PAK3
RPS19,,RPS19,RPS19
ZNF282,,ZNF282,ZNF282
PDLIM5,,PDLIM5,PDLIM5
SLC9A8,,SLC9A8,SLC9A8
GRIA1,,GRIA1,GRIA1
HS6ST2,,HS6ST2,HS6ST2
ZBTB10,,ZBTB10,ZBTB10
ZNF236,,ZNF236,ZNF236
TRAM2,,TRAM2,TRAM2
LIMA1,,LIMA1,LIMA1
ANKRD13A,,ANKRD13A,ANKRD13A
ZCCHC7,,ZCCHC7,ZCCHC7
AOX1,,AOX1,AOX1
PDCD5,,PDCD5,PDCD5
CEBPG,,CEBPG,CEBPG
B3GALNT1,,B3GALNT1,B3GALNT1
TMEM39A,,TMEM39A,TMEM39A
FBXL12,,FBXL12,FBXL12
FGD6,,FGD6,FGD6
FAM184A,,FAM184A,FAM184A
ADD2,,ADD2,ADD2
FBLN7,,FBLN7,FBLN7
SP1,,SP1,SP1
KIZ,,KIZ,KIZ
ZNF33B,,ZNF33B,ZNF33B
LRRTM3,,LRRTM3,LRRTM3
CAPN3,,CAPN3,CAPN3
CPXM2,,CPXM2,CPXM2
PDS5A,,PDS5A,PDS5A
TRAF3IP2-AS1,,TRAF3IP2-AS1,TRAF3IP2-AS1
EIF5A2,,EIF5A2,EIF5A2
NFE2L2,,NFE2L2,NFE2L2
IL18R1,,IL18R1,IL18R1
ZFX,,ZFX,ZFX
ABHD13,,ABHD13,ABHD13
UBE2D3,,UBE2D3,UBE2D3
CEP135,,CEP135,CEP135
PLCG2,,PLCG2,PLCG2
KHDRBS2,,KHDRBS2,KHDRBS2
ENPP1,,ENPP1,ENPP1
SEMA4F,,SEMA4F,SEMA4F
KCTD1,,KCTD1,KCTD1
LINC01558,,LINC01558,LINC01558
ZBTB16,,ZBTB16,ZBTB16
CPSF7,,CPSF7,CPSF7
CBLN2,,CBLN2,CBLN2
IL17RD,,IL17RD,IL17RD
ZFP64,,ZFP64,ZFP64
TPM4,,TPM4,TPM4
GABRA5,,GABRA5,GABRA5
FBRS,,FBRS,FBRS
DPP10-AS1,,DPP10-AS1,DPP10-AS1
ABCC4,,ABCC4,ABCC4
HSD11B1,,HSD11B1,HSD11B1
SMARCAL1,,SMARCAL1,SMARCAL1
CHD2,,CHD2,CHD2
ADGRL3,,ADGRL3,ADGRL3
ZSCAN31,,ZSCAN31,ZSCAN31
GRIK1,,GRIK1,GRIK1
KCNJ8,,KCNJ8,KCNJ8
PIK3CD,,PIK3CD,PIK3CD
THAP5,,THAP5,THAP5
SMAD3,,SMAD3,SMAD3
EFCAB2,,EFCAB2,EFCAB2
DYRK1A,,DYRK1A,DYRK1A
ADAP1,,ADAP1,ADAP1
RIMS2,,RIMS2,RIMS2
YWHAB,,YWHAB,YWHAB
KLF9,,KLF9,KLF9
TBP,,TBP,TBP
MAP1A,,MAP1A,MAP1A
GIMAP6,,GIMAP6,GIMAP6
YES1,,YES1,YES1
SHROOM4,,SHROOM4,SHROOM4
GRK7,,GRK7,GRK7
RALGPS2,,RALGPS2,RALGPS2
SORBS2,,SORBS2,SORBS2
MAPRE2,,MAPRE2,MAPRE2
FALEC,,FALEC,FALEC
FAM66D,,FAM66D,FAM66D
RPS15,,RPS15,RPS15
CACNA2D3,,CACNA2D3,CACNA2D3
LSM6,,LSM6,LSM6
UGP2,,UGP2,UGP2
CTTNBP2,,CTTNBP2,CTTNBP2
OPCML,,OPCML,OPCML
AKR1C3,,AKR1C3,AKR1C3
C21orf91,,C21orf91,C21orf91
TGIF2,,TGIF2,TGIF2
THAP3,,,THAP3
GALNT18,,,GALNT18
PARP15,,,PARP15
PSMC4,,,PSMC4
KCNQ3,,,KCNQ3
LINC01170,,,LINC01170
C2orf27A,,,C2orf27A
USP3,,,USP3
ARHGAP20,,,ARHGAP20
HCFC1,,,HCFC1
LINC01572,,,LINC01572
ZNF219,,,ZNF219
FSD1L,,,FSD1L
THY1,,,THY1
ZIC1,,,ZIC1
KLF6,,,KLF6
SORT1,,,SORT1
PDCL,,,PDCL
ZNF727,,,ZNF727
SSPN,,,SSPN
ZNF765,,,ZNF765
SLC24A3,,,SLC24A3
CHURC1,,,CHURC1
GAS1,,,GAS1
BCHE,,,BCHE
METTL6,,,METTL6
NTRK1,,,NTRK1
EVA1A,,,EVA1A
ZNF135,,,ZNF135
CHSY3,,,CHSY3
RALB,,,RALB
PALMD,,,PALMD
C3,,,C3
RPP40,,,RPP40
RNF114,,,RNF114
LRP12,,,LRP12
CNTNAP2,,,CNTNAP2
IRS1,,,IRS1
NABP1,,,NABP1
TMEM63B,,,TMEM63B
ZNF324,,,ZNF324
LEFTY1,,,LEFTY1
CCDC169,,,CCDC169
EFCAB11,,,EFCAB11
LINC01586,,,LINC01586
GABBR2,,,GABBR2
BMS1,,,BMS1
LRFN5,,,LRFN5
GPC5,,,GPC5
CD9,,,CD9
LUC7L2,,,LUC7L2
IFIH1,,,IFIH1
CMIP,,,CMIP
NR3C2,,,NR3C2
TRIM44,,,TRIM44
PIK3R3,,,PIK3R3
PAM,,,PAM
ERC2,,,ERC2
KANK2,,,KANK2
SNTG1,,,SNTG1
CSF1R,,,CSF1R
BIN3,,,BIN3
KLHL3,,,KLHL3
PARP14,,,PARP14
FOXF2,,,FOXF2
BBS10,,,BBS10
ZSCAN5A,,,ZSCAN5A
UBP1,,,UBP1
NCOA2,,,NCOA2
PRSS23,,,PRSS23
TCF7L2,,,TCF7L2
RNLS,,,RNLS
MAMLD1,,,MAMLD1
CHKA,,,CHKA
HABP4,,,HABP4
RPL30,,,RPL30
PACSIN1,,,PACSIN1
PAX8-AS1,,,PAX8-AS1
RIOK2,,,RIOK2
EPM2A,,,EPM2A
HEATR5B,,,HEATR5B
NCOR1,,,NCOR1
COMMD5,,,COMMD5
HK2,,,HK2
PLSCR4,,,PLSCR4
RGCC,,,RGCC
IFT88,,,IFT88
DDX58,,,DDX58
KLHL1,,,KLHL1
ZNF83,,,ZNF83
HBP1,,,HBP1
CACNA1C,,,CACNA1C
HCG27,,,HCG27
SMIM12,,,SMIM12
FADS2,,,FADS2
ZNF644,,,ZNF644
ZNF300,,,ZNF300
MERTK,,,MERTK
SFMBT2,,,SFMBT2
CRIP2,,,CRIP2
PRMT2,,,PRMT2
GRM3,,,GRM3
LINC01426,,,LINC01426
CNOT6,,,CNOT6
DYSF,,,DYSF
STARD3NL,,,STARD3NL
NGEF,,,NGEF
ERICH3,,,ERICH3
IRF2,,,IRF2
RAI14,,,RAI14
ADH4,,,ADH4
RPS6KA6,,,RPS6KA6
RASSF3,,,RASSF3
PLCH1,,,PLCH1
FAM151B,,,FAM151B
MFSD8,,,MFSD8
F2R,,,F2R
TMEM150C,,,TMEM150C
RNF207,,,RNF207
NAV3,,,NAV3
ZNF704,,,ZNF704
RAB30,,,RAB30
PLCB1,,,PLCB1
IL1R2,,,IL1R2
ZNF200,,,ZNF200
DCP1B,,,DCP1B
CDH7,,,CDH7
NFIL3,,,NFIL3
CAMK2N1,,,CAMK2N1
SNAPC1,,,SNAPC1
TERF2,,,TERF2
SEMA5A,,,SEMA5A
RAB8B,,,RAB8B
SRRT,,,SRRT
RXRB,,,RXRB
SERPING1,,,SERPING1
RXRA,,,RXRA
AP1S2,,,AP1S2
ABCA2,,,ABCA2
PARP8,,,PARP8
ZNF516,,,ZNF516
ALG6,,,ALG6
WDR7,,,WDR7
GALNT7,,,GALNT7
LAMA3,,,LAMA3
SUMO3,,,SUMO3
ADCY8,,,ADCY8
ATF5,,,ATF5
TPT1,,,TPT1
KCNT2,,,KCNT2
RIMS1,,,RIMS1
TSHZ1,,,TSHZ1
EIF2AK2,,,EIF2AK2
NRDE2,,,NRDE2
ZSCAN9,,,ZSCAN9
GNG4,,,GNG4
BTBD9,,,BTBD9
ZNF462,,,ZNF462
ZNF665,,,ZNF665
MAST4,,,MAST4
RBM20,,,RBM20
MPZL1,,,MPZL1
DGCR8,,,DGCR8
TAB2,,,TAB2
CSTF2,,,CSTF2
HP1BP3,,,HP1BP3
LEF1-AS1,,,LEF1-AS1
RCOR1,,,RCOR1
TOX,,,TOX
ARHGEF28,,,ARHGEF28
ITSN1,,,ITSN1
ATL1,,,ATL1
SF3B1,,,SF3B1
RPL23,,,RPL23
EPB41L4A-AS1,,,EPB41L4A-AS1
CHST11,,,CHST11
TOPORS,,,TOPORS
MYT1L,,,MYT1L
ITGB5,,,ITGB5
MSANTD2,,,MSANTD2
TEX30,,,TEX30
EPHA3,,,EPHA3
LDB1,,,LDB1
HUNK,,,HUNK
FBXL19,,,FBXL19
HDAC2,,,HDAC2
PPP1R13B,,,PPP1R13B
NTN4,,,NTN4
JADE3,,,JADE3
SHANK2,,,SHANK2
BAALC,,,BAALC
IKZF2,,,IKZF2
STAT4,,,STAT4
TMEM199,,,TMEM199
GOLGA8R,,,GOLGA8R
KCNQ5,,,KCNQ5
LDLRAD4,,,LDLRAD4
ERN1,,,ERN1
INO80,,,INO80
NFIA,,,NFIA
SPATA18,,,SPATA18
ARHGAP22,,,ARHGAP22
HMBOX1,,,HMBOX1
SLA,,,SLA
PITPNA,,,PITPNA
RAD51D,,,RAD51D
TRIQK,,,TRIQK
JAZF1-AS1,,,JAZF1-AS1
SNCA,,,SNCA
ABCE1,,,ABCE1
FRAS1,,,FRAS1
BAZ1A,,,BAZ1A
TFDP1,,,TFDP1
DLGAP1,,,DLGAP1
ABI1,,,ABI1
KCND2,,,KCND2
NPIPB5,,,NPIPB5
AXL,,,AXL
TAF5L,,,TAF5L
ZNF384,,,ZNF384
HIST2H2AC,,,HIST2H2AC
TFDP2,,,TFDP2
ETV6,,,ETV6
ZBTB8B,,,ZBTB8B
BDP1,,,BDP1
TARID,,,TARID
RNF152,,,RNF152
NOSTRIN,,,NOSTRIN
IP6K3,,,IP6K3
ESCO1,,,ESCO1
PRKD1,,,PRKD1
NDST3,,,NDST3
MFSD14A,,,MFSD14A
SLC9C1,,,SLC9C1
SORCS3,,,SORCS3
PTH1R,,,PTH1R
MAGI3,,,MAGI3
BAG4,,,BAG4
RPL6,,,RPL6
