_BACKGROUND,5p,10p,15p
GPBP1L1,GPBP1L1,GPBP1L1,GPBP1L1
GRID2,GRID2,GRID2,GRID2
GTF2I,GTF2I,GTF2I,GTF2I
NRF1,NRF1,NRF1,NRF1
GALNT7,GALNT7,GALNT7,GALNT7
EPHA6,EPHA6,EPHA6,EPHA6
MXD1,MXD1,MXD1,MXD1
ANKRD30BL,ANKRD30BL,ANKRD30BL,ANKRD30BL
RUNX1T1,RUNX1T1,RUNX1T1,RUNX1T1
PACRG,PACRG,PACRG,PACRG
FIGN,FIGN,FIGN,FIGN
BCLAF1,BCLAF1,BCLAF1,BCLAF1
JAZF1-AS1,JAZF1-AS1,JAZF1-AS1,JAZF1-AS1
CADPS2,CADPS2,CADPS2,CADPS2
HIVEP1,HIVEP1,HIVEP1,HIVEP1
PRRG1,PRRG1,PRRG1,PRRG1
STXBP5-AS1,STXBP5-AS1,STXBP5-AS1,STXBP5-AS1
FHL2,FHL2,FHL2,FHL2
HIVEP3,HIVEP3,HIVEP3,HIVEP3
PDE4B,PDE4B,PDE4B,PDE4B
RFX3,RFX3,RFX3,RFX3
BMPER,BMPER,BMPER,BMPER
FNDC3B,FNDC3B,FNDC3B,FNDC3B
TEAD1,TEAD1,TEAD1,TEAD1
LMO4,LMO4,LMO4,LMO4
GAS2,GAS2,GAS2,GAS2
SLC39A10,SLC39A10,SLC39A10,SLC39A10
FOXJ3,FOXJ3,FOXJ3,FOXJ3
ZNF800,ZNF800,ZNF800,ZNF800
NR6A1,NR6A1,NR6A1,NR6A1
BRINP3,BRINP3,BRINP3,BRINP3
KMT2A,KMT2A,KMT2A,KMT2A
ARL6,ARL6,ARL6,ARL6
PDE10A,PDE10A,PDE10A,PDE10A
ZNF644,ZNF644,ZNF644,ZNF644
KLF12,KLF12,KLF12,KLF12
PDGFC,PDGFC,PDGFC,PDGFC
SCMH1,SCMH1,SCMH1,SCMH1
KCNC2,KCNC2,KCNC2,KCNC2
NFYB,NFYB,NFYB,NFYB
MIR99AHG,MIR99AHG,MIR99AHG,MIR99AHG
ZNF652,ZNF652,ZNF652,ZNF652
PIK3R1,PIK3R1,PIK3R1,PIK3R1
HTR4,HTR4,HTR4,HTR4
NDST3,NDST3,NDST3,NDST3
RBPJ,RBPJ,RBPJ,RBPJ
TLE1,TLE1,TLE1,TLE1
SNCA,SNCA,SNCA,SNCA
KDM4C,,KDM4C,KDM4C
KCNQ3,,KCNQ3,KCNQ3
KIAA1958,,KIAA1958,KIAA1958
MDGA2,,MDGA2,MDGA2
HBP1,,HBP1,HBP1
SEMA6D,,SEMA6D,SEMA6D
TMEM150C,,TMEM150C,TMEM150C
MAP1B,,MAP1B,MAP1B
ZFP30,,ZFP30,ZFP30
PKN2-AS1,,PKN2-AS1,PKN2-AS1
EFNB2,,EFNB2,EFNB2
TPK1,,TPK1,TPK1
SH3RF1,,SH3RF1,SH3RF1
MIOS,,MIOS,MIOS
PKNOX1,,PKNOX1,PKNOX1
CNOT4,,CNOT4,CNOT4
ZHX1,,ZHX1,ZHX1
RHOBTB1,,RHOBTB1,RHOBTB1
NFKB1,,NFKB1,NFKB1
LINC01135,,LINC01135,LINC01135
FAM153B,,FAM153B,FAM153B
ZBTB44,,ZBTB44,ZBTB44
LRRN1,,LRRN1,LRRN1
ZEB2,,ZEB2,ZEB2
FRMD6,,FRMD6,FRMD6
ELAVL2,,ELAVL2,ELAVL2
MAPK4,,MAPK4,MAPK4
HDAC9,,HDAC9,HDAC9
MIR4500HG,,MIR4500HG,MIR4500HG
FANK1,,FANK1,FANK1
HNRNPH3,,HNRNPH3,HNRNPH3
MPPED2,,MPPED2,MPPED2
TPBG,,TPBG,TPBG
TET1,,TET1,TET1
HIVEP2,,HIVEP2,HIVEP2
RAP2A,,RAP2A,RAP2A
EPHA5,,EPHA5,EPHA5
PKIA,,PKIA,PKIA
NPAS3,,NPAS3,NPAS3
PAG1,,PAG1,PAG1
ZNF697,,ZNF697,ZNF697
HTR1E,,HTR1E,HTR1E
NETO1,,NETO1,NETO1
MPP7,,MPP7,MPP7
PLEKHG1,,PLEKHG1,PLEKHG1
NAP1L1,,NAP1L1,NAP1L1
MGA,,MGA,MGA
SATB1-AS1,,SATB1-AS1,SATB1-AS1
WIPF3,,WIPF3,WIPF3
GLIS1,,GLIS1,GLIS1
INTS6L,,INTS6L,INTS6L
COL24A1,,COL24A1,COL24A1
SLIT2,,SLIT2,SLIT2
FRMD5,,FRMD5,FRMD5
AFF4,,AFF4,AFF4
NRP1,,NRP1,NRP1
GALNT13,,GALNT13,GALNT13
BVES,,BVES,BVES
KCND2,,KCND2,KCND2
HP1BP3,,HP1BP3,HP1BP3
AHDC1,,AHDC1,AHDC1
KCNMB4,,KCNMB4,KCNMB4
RALGPS2,,RALGPS2,RALGPS2
BBX,,BBX,BBX
ZNF706,,ZNF706,ZNF706
SMAD5,,SMAD5,SMAD5
HDAC2,,HDAC2,HDAC2
STAT3,,STAT3,STAT3
L3MBTL4,,L3MBTL4,L3MBTL4
ATF2,,ATF2,ATF2
PLCB4,,PLCB4,PLCB4
EDIL3,,EDIL3,EDIL3
GOLGA8B,,GOLGA8B,GOLGA8B
TNIK,,TNIK,TNIK
FOXN2,,FOXN2,FOXN2
NCOA3,,NCOA3,NCOA3
THRB-AS1,,THRB-AS1,THRB-AS1
TMEFF2,,TMEFF2,TMEFF2
C3orf67,,C3orf67,C3orf67
STAT5B,,STAT5B,STAT5B
IRF2,,IRF2,IRF2
ZBTB26,,ZBTB26,ZBTB26
CTCF,,CTCF,CTCF
KCNN2,,KCNN2,KCNN2
FAR2,,FAR2,FAR2
MTUS1,,MTUS1,MTUS1
FAM162B,,FAM162B,FAM162B
RARB,,RARB,RARB
ZNF438,,ZNF438,ZNF438
L3MBTL3,,L3MBTL3,L3MBTL3
MLLT10,,MLLT10,MLLT10
KCTD8,,KCTD8,KCTD8
SP4,,SP4,SP4
SMAD4,,SMAD4,SMAD4
ZNF592,,ZNF592,ZNF592
NR1D2,,NR1D2,NR1D2
OTUD4,,OTUD4,OTUD4
UBE2E3,,UBE2E3,UBE2E3
VEZF1,,VEZF1,VEZF1
UIMC1,,UIMC1,UIMC1
EPHB6,,EPHB6,EPHB6
ZNF607,,ZNF607,ZNF607
RORB,,RORB,RORB
CASC2,,CASC2,CASC2
ZBTB2,,ZBTB2,ZBTB2
UAP1,,UAP1,UAP1
TBL1XR1,,TBL1XR1,TBL1XR1
SLC4A4,,SLC4A4,SLC4A4
ZFPM2,,ZFPM2,ZFPM2
MCHR2,,,MCHR2
SPRED2,,,SPRED2
REL,,,REL
INPP4B,,,INPP4B
LHFPL2,,,LHFPL2
JDP2,,,JDP2
KLHL14,,,KLHL14
AHR,,,AHR
ZNF777,,,ZNF777
HFM1,,,HFM1
ZDHHC5,,,ZDHHC5
MOB3B,,,MOB3B
CTNNB1,,,CTNNB1
RCAN2,,,RCAN2
TIGD4,,,TIGD4
ZNF664,,,ZNF664
SOX5,,,SOX5
MARCH1,,,MARCH1
MEF2A,,,MEF2A
VSNL1,,,VSNL1
PRDM10,,,PRDM10
GLIS3,,,GLIS3
MAN1A1,,,MAN1A1
FBXL7,,,FBXL7
PRR16,,,PRR16
ZNF160,,,ZNF160
WWC2,,,WWC2
ZNF639,,,ZNF639
SATB1,,,SATB1
TOX,,,TOX
GPR63,,,GPR63
AKAP13,,,AKAP13
FAM189A1,,,FAM189A1
EZH2,,,EZH2
ZNF667,,,ZNF667
RNF138,,,RNF138
RORB-AS1,,,RORB-AS1
ANKRD44,,,ANKRD44
POU6F2,,,POU6F2
UGP2,,,UGP2
KLF3-AS1,,,KLF3-AS1
ETV3,,,ETV3
STS,,,STS
MEF2D,,,MEF2D
PURA,,,PURA
ANKRD6,,,ANKRD6
TMEM64,,,TMEM64
NFYA,,,NFYA
NCOA2,,,NCOA2
ADNP,,,ADNP
HS6ST3,,,HS6ST3
CRIM1,,,CRIM1
FSTL5,,,FSTL5
RBM17,,,RBM17
TCF4,,,TCF4
CNR1,,,CNR1
ZNF891,,,ZNF891
CREM,,,CREM
ZBTB37,,,ZBTB37
PTPN13,,,PTPN13
ARHGAP12,,,ARHGAP12
NWD2,,,NWD2
SLC16A10,,,SLC16A10
HMGXB4,,,HMGXB4
SMAD1,,,SMAD1
ZNF711,,,ZNF711
LINGO2,,,LINGO2
LPL,,,LPL
NUCKS1,,,NUCKS1
TOX3,,,TOX3
TBPL1,,,TBPL1
MET,,,MET
ROBO1,,,ROBO1
TGFBR1,,,TGFBR1
GTF2A1,,,GTF2A1
NCOR1,,,NCOR1
ANKRD30B,,,ANKRD30B
AHRR,,,AHRR
PRDM5,,,PRDM5
TFDP1,,,TFDP1
FKBP5,,,FKBP5
CDC14B,,,CDC14B
NTN4,,,NTN4
CALN1,,,CALN1
MIR31HG,,,MIR31HG
ZNF260,,,ZNF260
ZBTB18,,,ZBTB18
GATAD2A,,,GATAD2A
SERTAD2,,,SERTAD2
HSF2,,,HSF2
MBNL2,,,MBNL2
TGFBR3,,,TGFBR3
ZBTB20,,,ZBTB20
ESRRG,,,ESRRG
DPP10,,,DPP10
RARA,,,RARA
RASSF8,,,RASSF8
SMAD2,,,SMAD2
FAM110B,,,FAM110B
GABPB1,,,GABPB1
SMARCA1,,,SMARCA1
HLCS,,,HLCS
ZBTB5,,,ZBTB5
DENND2C,,,DENND2C
GRIK2,,,GRIK2
MARCH11,,,MARCH11
ADNP2,,,ADNP2
CHRDL1,,,CHRDL1
PLAG1,,,PLAG1
MUC17,,,MUC17
TRHDE-AS1,,,
PLD1,,,
TPPP,,,
KCNT2,,,
ZFY,,,
RFX2,,,
PLS3,,,
TOB2,,,
UBE2N,,,
GRM8,,,
TCF7L2,,,
CDH2,,,
SMAD9,,,
ZNF821,,,
ERC2,,,
LCORL,,,
GLCE,,,
NFE2L2,,,
ZBTB25,,,
MESP2,,,
CREB1,,,
CDYL2,,,
RAD21-AS1,,,
LIN28B,,,
ZNF616,,,
SCRT2,,,
PTGS1,,,
ST6GAL2,,,
SHOX2,,,
HMBOX1,,,
TNF,,,
NEK7,,,
ZNF462,,,
ZBTB34,,,
TRPC3,,,
SLC12A2,,,
FAM3C,,,
TMTC2,,,
PRDM8,,,
FOXP1,,,
RAD21,,,
GAP43,,,
ARHGAP29,,,
DLEU1,,,
CEBPG,,,
PIP5K1B,,,
SEMA6A,,,
ZNF827,,,
CBLN2,,,
NETO2,,,
CDH20,,,
SMCO4,,,
KDM7A,,,
CRISPLD1,,,
NTNG1,,,
FOXJ2,,,
FOXO3,,,
IL1RAPL2,,,
DPY19L3,,,
SOX9-AS1,,,
TBL1X,,,
IGSF11,,,
CDKN2B-AS1,,,
PELI1,,,
ARHGEF26,,,
THRB,,,
LINC01006,,,
FBLN7,,,
GPC6,,,
CHAMP1,,,
LRRC4C,,,
ADAMTS3,,,
CCDC178,,,
PDE6H,,,
PAUPAR,,,
NAPB,,,
ZIC5,,,
PLS3-AS1,,,
TRHDE,,,
YWHAZ,,,
PCED1B,,,
SAMD4A,,,
NCOA7,,,
JAG1,,,
CSRP2,,,
TMTC4,,,
COL19A1,,,
CACHD1,,,
ACVR1C,,,
SETBP1,,,
PRKAA2,,,
SLC22A24,,,
GABRA5,,,
SLC26A4,,,
ZNF423,,,
STT3B,,,
ZIC4,,,
GPR176,,,
GPRC5C,,,
ATP8B1,,,
RAI14,,,
CHN1,,,
TENM2,,,
TENM4,,,
PROX1-AS1,,,
SPTSSB,,,
AKAIN1,,,
ZNF286A,,,
GPC3,,,
ATL1,,,
BACH2,,,
TBC1D4,,,
NHLH2,,,
TMEM63A,,,
RASGEF1B,,,
UNCX,,,
BARHL1,,,
C21orf91,,,
ZIC3,,,
GJB6,,,
CA3,,,
CUX1,,,
LEPR,,,
YY2,,,
HNRNPLL,,,
MT1E,,,
S100A16,,,
RELN,,,
JADE3,,,
NLGN4Y,,,
CBLN1,,,
STK17B,,,
CDK6,,,
ZNF799,,,
ESR2,,,
ZNF600,,,
FOXP4,,,
DGKH,,,
TMTC1,,,
HOXC8,,,
VSTM2A,,,
CD180,,,
ZFX,,,
GPR37,,,
CDH10,,,
ZNF624,,,
MEOX2,,,
SLC44A5,,,
NR2F6,,,
PRKG1,,,
BEST3,,,
OBSCN,,,
MYO1B,,,
CHD7,,,
TMEM235,,,
CTBP2,,,
SIK2,,,
ARHGEF28,,,
SLC35F1,,,
ESRP1,,,
RORC,,,
MAML3,,,
BEND4,,,
ETS1,,,
NFXL1,,,
ADAMTS18,,,
LINC00629,,,
DPY19L1,,,
NXPH3,,,
ZNF480,,,
SLITRK4,,,
ZIC2,,,
ENC1,,,
ZNF804A,,,
PUM3,,,
TWIST1,,,
BACH1,,,
CFH,,,
RASSF6,,,
BEST2,,,
ZBTB21,,,
WIPF1,,,
IGF2BP2,,,
HLTF,,,
LNPEP,,,
TMCC3,,,
R3HDM1,,,
RUFY3,,,
FOXN3,,,
UBASH3B,,,
BCAR3,,,
ZBTB45,,,
SHISA6,,,
POU3F4,,,
SMARCC2,,,
ANKRD30A,,,
MOG,,,
PCMT1,,,
RPL39,,,
NORAD,,,
CCDC122,,,
FIP1L1,,,
LRIG1,,,
RBMS1,,,
DISC1,,,
IL16,,,
ZBTB33,,,
USP6NL,,,
ZIM2,,,
PCDH10,,,
TTTY14,,,
SFPQ,,,
GAREM1,,,
XAF1,,,
PROP1,,,
PRKCA,,,
BCL11A,,,
NXN,,,
HORMAD2,,,
ZFHX3,,,
FA2H,,,
ADAMTS1,,,
ODC1,,,
OSBPL3,,,
TXNIP,,,
RUNX2,,,
RGS12,,,
CASC15,,,
POP7,,,
STXBP6,,,
CAMK2D,,,
DUSP6,,,
ELF2,,,
PUDP,,,
PDS5A,,,
TSC22D4,,,
SVIL,,,
NECTIN3,,,
DHX36,,,
TMEM91,,,
SCRT1,,,
ZBTB7B,,,
FOXP2,,,
FAM126A,,,
P2RX2,,,
CNTNAP2,,,
CCNJL,,,
NRG1,,,
SMC3,,,
CDH15,,,
PTPN14,,,
FOXD2,,,
APEX2,,,
VAX1,,,
ELK4,,,
OLFML2B,,,
SLC26A7,,,
SFMBT2,,,
ELK3,,,
ZNF219,,,
ZBTB1,,,
ZFP2,,,
SRP9,,,
SFRP1,,,
PREX2,,,
ZBTB16,,,
KLF3,,,
SATB2,,,
PELI2,,,
RPH3AL,,,
PLPP4,,,
AADACL2-AS1,,,
PTPRM,,,
CHODL,,,
CNTNAP5,,,
LIMA1,,,
ZNF532,,,
TNN,,,
NTNG2,,,
SEMA3E,,,
CRTAM,,,
CSGALNACT1,,,
CDK2AP1,,,
PTN,,,
ARNT2,,,
TMEM160,,,
KAT2B,,,
COL4A5,,,
SOX18,,,
ETV1,,,
ZNF584,,,
PRKY,,,
ZNF281,,,
ZNF764,,,
BHLHE22,,,
TUBA1B,,,
THAP1,,,
SNAP25,,,
ZNF367,,,
LHX1,,,
RPP25,,,
GAD2,,,
TRPS1,,,
MYF6,,,
CCNG2,,,
ZSCAN9,,,
METTL14,,,
TLX3,,,
ZNF451,,,
TAC1,,,
VAV3,,,
ZBTB8A,,,
NFKB2,,,
PCSK9,,,
MXI1,,,
HEY2,,,
AXL,,,
C1QL3,,,
ZBTB49,,,
IL18R1,,,
GRIN2D,,,
SOX6,,,
LIPC,,,
PAWR,,,
PAX2,,,
DLX6-AS1,,,
KCTD1,,,
PBX1,,,
PRKCQ,,,
RBMS3,,,
SLC1A3,,,
LCOR,,,
CAV1,,,
GIPR,,,
SRGAP1,,,
S100A1,,,
SOCS4,,,
C14orf132,,,
MXRA5,,,
ZPBP,,,
RASAL3,,,
FAM13C,,,
ABCA8,,,
SMIM10,,,
GOLIM4,,,
NFYC,,,
CTTNBP2,,,
CALY,,,
DMC1,,,
ARMC7,,,
ZNF148,,,
SEMA5A,,,
SUSD4,,,
FANCC,,,
PDZD2,,,
HIF3A,,,
BTNL8,,,
COL23A1,,,
RASD1,,,
YY1,,,
UBE2QL1,,,
PPARG,,,
NPTX2,,,
ZNF521,,,
FIBIN,,,
GRHL2,,,
DNAJB6,,,
CERS4,,,
EEF2K,,,
SLC16A9,,,
LANCL3,,,
TFAP2A,,,
FILIP1,,,
NCALD,,,
TESC-AS1,,,
DOCK5,,,
ZCCHC24,,,
LINC01115,,,
DLX2,,,
HOXA3,,,
MAP7D3,,,
NECAB2,,,
DOCK10,,,
SNCAIP,,,
RNF182,,,
MAGI2,,,
VAV3-AS1,,,
HNF1B,,,
CXCL12,,,
LINC01480,,,
SPRY1,,,
ANGPTL4,,,
DAPK2,,,
ITGB8,,,
SMARCA5,,,
PFN2,,,
AGT,,,
SLC2A5,,,
EDN1,,,
OLIG2,,,
DDX20,,,
NR2F2,,,
SLC1A2,,,
ATP12A,,,
RPRM,,,
FGF13,,,
IFNG,,,
TGFBR3L,,,
VCAN,,,
TBX5,,,
SOX2,,,
DTNA,,,
ILF2,,,
SLFN11,,,
EIF4G2,,,
DBP,,,
EMP1,,,
KLHL2,,,
CNTN5,,,
CRH,,,
RACK1,,,
TBX3,,,
ISL2,,,
PTCHD1,,,
C1QTNF9B,,,
MEP1A,,,
COL9A2,,,
SYT11,,,
CLEC12A,,,
APOD,,,
PPP1R10,,,
MORF4L1,,,
MIR217HG,,,
PYGO1,,,
GNG12,,,
RELL1,,,
GPNMB,,,
SCN9A,,,
GRIN3A,,,
EDNRA,,,
ATOH8,,,
DPYD,,,
TLL1,,,
GRIN2C,,,
KHDRBS3,,,
NTM,,,
VIM,,,
DNTTIP1,,,
MYEF2,,,
ZBTB39,,,
CLIC4,,,
ZFHX4-AS1,,,
CYP26B1,,,
GREB1L,,,
SEZ6L2,,,
ITGA8,,,
SLC7A10,,,
HMGB2,,,
FABP5,,,
SIM2,,,
ARHGAP8,,,
ATF5,,,
B2M,,,
SOX13,,,
ZNF45,,,
EPS8,,,
CDC42EP3,,,
TNNT1,,,
SLC8A3,,,
SLCO1C1,,,
TUBB4B,,,
HNF4A,,,
DEFB108B,,,
ALCAM,,,
LINC01623,,,
ZNF518A,,,
LINC00314,,,
NR2F2-AS1,,,
SOX1,,,
RGS2,,,
DAPK1,,,
ELF1,,,
RPS23,,,
EFEMP1,,,
DAB1,,,
EML6,,,
RHOBTB3,,,
NRXN3,,,
GAD1,,,
CRY2,,,
ZBTB7A,,,
APCDD1,,,
ALDOC,,,
IFI44L,,,
CDC42,,,
SYT13,,,
KLF5,,,
HIST2H2BE,,,
FOXF2,,,
CCDC192,,,
DLX1,,,
SYT6,,,
EHF,,,
SP1,,,
PBX3,,,
AGMO,,,
RFTN2,,,
CD24,,,
NCF4,,,
OAZ1,,,
TBX15,,,
UNC5D,,,
SYTL4,,,
ZNF436,,,
RGS17,,,
S100A10,,,
PPDPF,,,
PEG3,,,
COL12A1,,,
CNDP1,,,
SAMD12-AS1,,,
ZNF468,,,
TSPAN15,,,
SIX2,,,
RARG,,,
LARP4,,,
OCA2,,,
RAB18,,,
KDR,,,
GLUL,,,
TSHZ3,,,
RPS19,,,
FUT9,,,
RUNX1,,,
ZNF319,,,
ADD3,,,
NCKAP1L,,,
ZNF32,,,
SCN3B,,,
KCNE4,,,
CNTNAP3,,,
SLCO5A1,,,
NOS1AP,,,
SYT10,,,
ALDH1A2,,,
MYO7B,,,
CASC6,,,
TESC,,,
GJA1,,,
ALDH1A1,,,
CXXC5,,,
SYNPR,,,
PLSCR2,,,
TNFRSF4,,,
DNAJC21,,,
SMOC2,,,
MYO16,,,
PTPRZ1,,,
CCDC68,,,
ERBB3,,,
LSAMP,,,
KLF4,,,
NONO,,,
C2orf27A,,,
ZNF25,,,
ANOS1,,,
PAX5,,,
TBX6,,,
ZNF543,,,
HOXD8,,,
SH3BP4,,,
SRSF5,,,
NPY1R,,,
APOE,,,
PCDHGA12,,,
ATP11C,,,
GABRA3,,,
SERPINA3,,,
VRK2,,,
ZNF287,,,
GNG4,,,
NDP,,,
CAV2,,,
ACAT2,,,
ST18,,,
ZNF84,,,
SLC38A4,,,
CEBPA,,,
SNCG,,,
TMEM141,,,
RAC3,,,
CYBRD1,,,
LINC01375,,,
LHX6,,,
LINC01094,,,
FRAS1,,,
SHROOM4,,,
JAML,,,
GALNTL5,,,
ANO1,,,
CCL3,,,
ARX,,,
IL15,,,
SOX3,,,
PRDM1,,,
UBC,,,
C1QB,,,
GTF2F1,,,
LILRB1,,,
LMX1B,,,
CHST3,,,
FLVCR2,,,
GALNTL6,,,
PCAT7,,,
ZNF510,,,
MAFK,,,
HOMER1,,,
DOCK1,,,
NFE2L1,,,
LYN,,,
CMTM5,,,
LGR6,,,
SEMA4A,,,
NEFH,,,
GFI1B,,,
BRF2,,,
OPRK1,,,
ZNF217,,,
ITM2C,,,
ISLR,,,
HSF5,,,
MYOG,,,
RPS14,,,
DKK2,,,
SLC38A3,,,
NOBOX,,,
RAB7A,,,
VIP,,,
PDE7A,,,
MS4A6A,,,
ARL4A,,,
RAB3IP,,,
ADK,,,
NFATC2,,,
POU3F3,,,
UBE2E2-AS1,,,
RREB1,,,
SOST,,,
LCK,,,
WDR64,,,
LINC01412,,,
DAB2,,,
SIGIRR,,,
CREG2,,,
AHCTF1,,,
FNBP1L,,,
SH3RF3,,,
NR2F1,,,
LYPD6B,,,
ARHGAP42,,,
MXD4,,,
ZNF143,,,
LAIR2,,,
GIMAP8,,,
MN1,,,
KYNU,,,
LATS2,,,
IRAK3,,,
RPS27A,,,
IL1RAPL1,,,
BRS3,,,
CXXC1,,,
LINC01509,,,
CFL1,,,
STMN4,,,
IFI44,,,
BMP7,,,
TRIM28,,,
FBN2,,,
NMB,,,
CD9,,,
P2RY1,,,
CRABP1,,,
UTY,,,
IRF8,,,
ZNF570,,,
ZNF511,,,
NR5A2,,,
GNB4,,,
CD69,,,
SLC7A2,,,
GBX1,,,
APOB,,,
QKI,,,
ALX4,,,
CD300A,,,
H2AFY,,,
GSX1,,,
PLOD2,,,
GSX2,,,
IFI30,,,
RBPJL,,,
TMEM176B,,,
IGF1,,,
MCTP1,,,
CERS3,,,
TRPM3,,,
LYPD6,,,
WTIP,,,
LINC01285,,,
PRKCH,,,
IL33,,,
HAP1,,,
OTOF,,,
VSIG4,,,
SRPX2,,,
ELANE,,,
STK32B,,,
ZDHHC11,,,
BMP8A,,,
NF1,,,
FGL2,,,
ITGB4,,,
FAM9B,,,
ANK1,,,
TNFRSF10D,,,
PIWIL1,,,
PAX8,,,
DAW1,,,
CAMLG,,,
PCDH17,,,
MTSS1,,,
TSHR,,,
VWF,,,
ZNF304,,,
DOK5,,,
CLIC5,,,
GPRC5A,,,
C1GALT1,,,
HCN1,,,
HMOX1,,,
CD2,,,
FRMD4B,,,
HAMP,,,
KLF11,,,
NFIA,,,
ALOX15B,,,
RELB,,,
DMRTA1,,,
TNFRSF1B,,,
AGAP2,,,
NFIB,,,
FEZF2,,,
MAP3K8,,,
CYTIP,,,
CSTF2,,,
SLC40A1,,,
RPL8,,,
LINC01257,,,
TYROBP,,,
TRMO,,,
POU6F1,,,
TFF3,,,
CNGB3,,,
SHISA8,,,
PHLDA2,,,
GFI1,,,
NPR1,,,
CELF5,,,
GPD1,,,
STPG2,,,
TMSB4X,,,
VPS35,,,
PRRX1,,,
SNAI2,,,
SPRED1,,,
CHRNA1,,,
TMEM26,,,
GJC1,,,
NCOA1,,,
GAL,,,
CRIP2,,,
TUNAR,,,
CACNG4,,,
LINC00972,,,
FBXL18,,,
DOK6,,,
FOXQ1,,,
SLC14A1,,,
COL4A2,,,
SH3GL2,,,
MYO10,,,
FLI1,,,
TMEM100,,,
COL21A1,,,
MAGOH,,,
CENPBD1,,,
FGD2,,,
SCOC,,,
RNF144B,,,
ADRB2,,,
LRRC8C,,,
ATF1,,,
NEAT1,,,
GPC5-AS1,,,
ERBB4,,,
LOXHD1,,,
FAM217B,,,
STMN2,,,
CD7,,,
CYP26A1,,,
INPP5D,,,
LINC01411,,,
PRDM7,,,
DDO,,,
HOXA7,,,
CEBPB,,,
LINC00607,,,
WDFY4,,,
HLF,,,
HMGB3,,,
CREB3L1,,,
C1QTNF4,,,
SRP14,,,
NTRK3,,,
MAGEF1,,,
ENHO,,,
TMEM178B,,,
PDGFRA,,,
TRAF4,,,
PARD3B,,,
LY6H,,,
HES1,,,
CDH18,,,
STX11,,,
TERF2,,,
CSF3R,,,
CA8,,,
SFT2D2,,,
HOXB2,,,
RFC3,,,
CEACAM21,,,
AFP,,,
KLF13,,,
AP2M1,,,
ABCF2,,,
ARID5A,,,
CTC1,,,
NR3C1,,,
CD53,,,
HEPN1,,,
POU3F1,,,
PPP1R1A,,,
PHPT1,,,
ZNF485,,,
ING3,,,
LAMP5,,,
CEMIP,,,
EFCAB2,,,
MSC,,,
MARCH3,,,
COL25A1,,,
SEL1L2,,,
ZNF12,,,
MCOLN3,,,
ITGB5,,,
AR,,,
