_BACKGROUND,5p,10p,15p
RNF182,,,
ERBIN,,,
BAZ1A,,,
SMIM19,,,
CACNA2D1,,,
NEAT1,,,
SYTL2,,,
COLGALT2,,,
COL4A1,,,
GNB4,,,
IRF7,,,
CEBPG,,,
SLC12A2,,,
PCSK2,,,
GTF2I,,,
MAML2,,,
ZNF397,,,
NR1H2,,,
RORC,,,
TMA16,,,
EPHA6,,,
ZNF263,,,
JAZF1,,,
ZNF827,,,
BCL11A,,,
KANSL1,,,
ZNF630,,,
EP300,,,
FAIM2,,,
ZNF85,,,
ZNF778,,,
RGS6,,,
FRAS1,,,
ENPP2,,,
MITF,,,
ANO10,,,
TET1,,,
CREM,,,
WIPF3,,,
THRA,,,
LIMA1,,,
SRGAP1,,,
EMX2OS,,,
BZW2,,,
LPP,,,
TAPT1-AS1,,,
PDGFC,,,
LIN28B,,,
ZFY,,,
MLLT3,,,
CNTN5,,,
TUNAR,,,
ATF2,,,
FERMT2,,,
BRF2,,,
MAML3,,,
BEX3,,,
ACTN2,,,
SETBP1,,,
SYTL5,,,
ZXDC,,,
ZNF549,,,
CSRP2,,,
SNCAIP,,,
SH3KBP1,,,
ZFP41,,,
PKIB,,,
ARHGAP20,,,
BACH1,,,
NPY1R,,,
ZBTB5,,,
NR6A1,,,
PCSK6,,,
GTDC1,,,
GPR63,,,
LRP2,,,
MYRFL,,,
ANXA4,,,
HSF2,,,
CRIM1,,,
GPR135,,,
SPTSSB,,,
NR1I2,,,
WHRN,,,
FANCC,,,
SOX5,,,
ZNF280D,,,
RBPJ,,,
MFSD6,,,
GMPS,,,
CDH12,,,
CEP112,,,
SLC44A1,,,
ZNF879,,,
SPAG6,,,
FOXP1,,,
RAD21,,,
ZBTB21,,,
SRRM4,,,
JAZF1-AS1,,,
SLC38A11,,,
TFAP2D,,,
LYPD1,,,
IKZF2,,,
PPFIBP1,,,
TIAM1,,,
FGF2,,,
HTR1E,,,
TCF12,,,
MEF2A,,,
LRRC3B,,,
ZNF639,,,
POU3F1,,,
SYK,,,
DMC1,,,
C18orf54,,,
NR5A1,,,
GLIS1,,,
TOPORS,,,
BTBD9,,,
PLAC1,,,
ANO6,,,
DPY19L3,,,
GALNT14,,,
RARA,,,
F11,,,
ZNF154,,,
DPYD,,,
SLC2A14,,,
TMEM212-AS1,,,
AGAP1,,,
GRM7,,,
PYGO1,,,
BMPR1B,,,
RNF144B,,,
PRKAA2,,,
CTNNA2,,,
PARM1,,,
NFIL3,,,
TMEFF2,,,
ZC4H2,,,
GLIPR1,,,
RNF150,,,
IGF1,,,
HMGB2,,,
ZNF532,,,
NXPH2,,,
TMTC1,,,
PTPRZ1,,,
ATP6V0C,,,
CPNE5,,,
PRKCQ,,,
SERPINE2,,,
ZEB2,,,
MYZAP,,,
DOCK5,,,
ASPA,,,
ATXN1,,,
TACC1,,,
ANKRD44,,,
ADNP,,,
ADRA1A,,,
EPHA5,,,
GPR176,,,
BMP2K,,,
RASA1,,,
RORA,,,
ZEB1,,,
LINC00472,,,
ZNF431,,,
FAM153B,,,
SFMBT1,,,
MAP1B,,,
LCLAT1,,,
PHF12,,,
SCRN1,,,
HS6ST3,,,
PTK2,,,
GTPBP1,,,
MYEF2,,,
PLD5,,,
NCAM2,,,
PLEKHG1,,,
ANKRD28,,,
SERINC2,,,
MXRA5,,,
GRIN2D,,,
HFM1,,,
MAF,,,
DPP10-AS1,,,
FBXO34,,,
STMN2,,,
TRAF5,,,
BBX,,,
ZNF18,,,
E2F5,,,
ZNF676,,,
DOCK10,,,
ETV4,,,
ELK3,,,
ARX,,,
CCSER1,,,
FOXO4,,,
LINC01344,,,
CDK5R1,,,
ADCY5,,,
KCNQ5,,,
BCL11B,,,
NKX2-2,,,
MPP7,,,
ZNF398,,,
TPPP,,,
ZNF441,,,
HIVEP2,,,
TBL1XR1,,,
HS3ST1,,,
JAK2,,,
RUNX2,,,
NTRK3,,,
LINC00395,,,
NEUROD1,,,
PBX1,,,
HDX,,,
STAT5B,,,
FAM124A,,,
NRF1,,,
EPB41L4A,,,
DLX6-AS1,,,
CASC19,,,
PLSCR4,,,
THEMIS,,,
ZKSCAN7,,,
KAT6B,,,
LEPR,,,
NCOA3,,,
GLCE,,,
PRDM5,,,
RAB3IP,,,
TOX3,,,
ENC1,,,
SCGN,,,
PELI2,,,
TBR1,,,
PDE8B,,,
MGA,,,
CXXC4,,,
KDM6A,,,
PAK1,,,
GRM3,,,
HIVEP3,,,
FAM107B,,,
SAMD3,,,
TEX41,,,
ZNF607,,,
UBTD2,,,
CEP128,,,
DPYSL5,,,
PHACTR3,,,
COL4A5,,,
SLC35F1,,,
RFXAP,,,
RTKN2,,,
TINAG,,,
STAU2,,,
MLLT10,,,
GOLIM4,,,
MYC,,,
CNTNAP4,,,
HIF1A,,,
ZNF800,,,
KDM2A,,,
HEPACAM,,,
ATG10,,,
USP6NL,,,
MYT1,,,
CFLAR,,,
DNAJC21,,,
LYST,,,
RAB27B,,,
CHSY3,,,
LHFPL2,,,
RAPGEF5,,,
ZNF644,,,
NRG1,,,
CA3,,,
LINC01102,,,
ANKRD55,,,
ZBTB7C,,,
TMEM150C,,,
SESN3,,,
ING4,,,
CAV2,,,
LINC01412,,,
ADGRL3,,,
GPM6B,,,
NR4A3,,,
CCDC3,,,
EZR,,,
SNX7,,,
TLK1,,,
IL17RD,,,
ROR2,,,
PAX1,,,
CTCF,,,
HLCS,,,
ZNF567,,,
FAM102B,,,
GBE1,,,
ANGPT2,,,
PRRG1,,,
ZBTB25,,,
BARD1,,,
KAT2B,,,
FIP1L1,,,
REL,,,
ERC2,,,
ITPR1,,,
NCOR1,,,
PAWR,,,
CUX1,,,
RNF152,,,
AHCTF1,,,
PRDM10,,,
KIAA1257,,,
GRIK1,,,
CADPS2,,,
HNRNPLL,,,
EGFR,,,
ARHGAP26,,,
NR2F1-AS1,,,
DUSP16,,,
FTCDNL1,,,
MARCH3,,,
PRKD1,,,
TBX6,,,
BHLHE41,,,
SOBP,,,
AFF4,,,
PDGFD,,,
SLC2A13,,,
RAI2,,,
WLS,,,
NFYC,,,
FOXN2,,,
UBE2E1,,,
PDS5A,,,
NR4A2,,,
MMP16,,,
PVT1,,,
P2RX7,,,
TNFRSF19,,,
TBPL1,,,
STK17B,,,
MCHR1,,,
BACH2,,,
TFE3,,,
RAPH1,,,
IL1RAP,,,
NTN4,,,
ADAMTS5,,,
BPTF,,,
CDK17,,,
PRKG2,,,
CNOT4,,,
ZNF521,,,
PTPRJ,,,
LRRC8B,,,
MGAM2,,,
RALYL,,,
MYB,,,
ZNF467,,,
RFX4,,,
TASP1,,,
FANK1,,,
HNRNPH3,,,
HTR2C,,,
COL19A1,,,
ATF1,,,
MET,,,
DUSP22,,,
RBMS1,,,
KCTD8,,,
RSPO3,,,
NHS,,,
BEND6,,,
E2F7,,,
CASC15,,,
PACRG,,,
EPS8,,,
PLEKHA2,,,
KLF3,,,
C16orf95,,,
ZNF667,,,
RALGPS2,,,
GTF2A1,,,
INHBA-AS1,,,
ZC3H12B,,,
STK3,,,
RPS6KA5,,,
SLC20A2,,,
MPPED2,,,
FAM81A,,,
RCAN3,,,
FAM53B,,,
FLRT2,,,
HMBOX1,,,
ZBTB20,,,
CNTNAP5,,,
CECR2,,,
ELOVL6,,,
HNRNPA1,,,
FOXN3,,,
R3HDM1,,,
ZSWIM6,,,
BRF1,,,
TET2,,,
ZBTB2,,,
INPP4B,,,
NFIA,,,
ZNF326,,,
ZNF358,,,
LMO4,,,
MOBP,,,
RNF220,,,
ACVR1,,,
ZNF135,,,
LCORL,,,
SSX2IP,,,
FGFR2,,,
NKAIN3,,,
SLC26A4,,,
GATA4,,,
SMAD2,,,
FIGN,,,
NOS1AP,,,
PDZD2,,,
ELF4,,,
ATRNL1,,,
TCP11L2,,,
AFF2,,,
ADCY1,,,
CHD1,,,
PCSK5,,,
TFDP2,,,
C3orf67,,,
CDK15,,,
VAV2,,,
LPAR1,,,
CGNL1,,,
TFEB,,,
TMEM200A,,,
GABPB1,,,
SDK2,,,
LYPD6B,,,
DNMT3A,,,
HDAC4,,,
ZHX2,,,
MECP2,,,
OSBPL3,,,
RHOJ,,,
REST,,,
KCNN2,,,
RFX7,,,
GALNT7,,,
LRRN1,,,
DRGX,,,
ELK4,,,
PLS3,,,
ZHX1,,,
SMAD5,,,
KLHL1,,,
DPY19L1,,,
SETD7,,,
KIF26B,,,
APCDD1,,,
FAM126A,,,
MEOX2,,,
RMDN2,,,
CACNB2,,,
HBP1,,,
MAN1A1,,,
IGF2BP2,,,
NOD1,,,
PLPPR1,,,
CDC14B,,,
RASA2,,,
WIPF1,,,
SH3RF1,,,
PCDH9,,,
NXN,,,
ZBTB8A,,,
FBLN7,,,
SOX11,,,
ZNF821,,,
SLC16A12,,,
CDH7,,,
DOCK9,,,
PRR16,,,
TEAD1,,,
RAVER2,,,
PAMR1,,,
KCTD1,,,
ETV3,,,
RUFY3,,,
RGMA,,,
CACNA2D3,,,
LINGO2,,,
HCN1,,,
NEK7,,,
PLCL2,,,
RNF217-AS1,,,
LRIG1,,,
ADD3-AS1,,,
ZNF385D,,,
KCNH5,,,
KCNT2,,,
KCNH8,,,
RASSF3,,,
ZNF891,,,
ZNF232,,,
TAL1,,,
NR2C2,,,
ID4,,,
ROBO2,,,
AGAP2,,,
IRS2,,,
GLI3,,,
ZNF438,,,
CHRM2,,,
PHF1,,,
SUSD6,,,
EFCAB2,,,
AFF1,,,
EFNA5,,,
DGKG,,,
MAPK4,,,
ADGRL2,,,
NLGN4Y,,,
NOX4,,,
ELOVL7,,,
FOXG1,,,
KDM4C,,,
DOK6,,,
DGKH,,,
DAPK1,,,
B3GNTL1,,,
UNC5D,,,
ONECUT1,,,
MIR31HG,,,
LINC01185,,,
KIAA1217,,,
ZBED6CL,,,
MEF2D,,,
FAT1,,,
KLF10,,,
FOLH1,,,
ATP8B1,,,
ZNF180,,,
DISC1,,,
LRRC8C,,,
PTPN13,,,
ATP1B3,,,
DR1,,,
NEDD4L,,,
USP44,,,
ZNF652,,,
INPP5D,,,
FNDC3B,,,
IGSF11,,,
NETO1,,,
RIMS2,,,
ARC,,,
ZIC1,,,
KLF12,,,
DLEU2,,,
RGS17,,,
L3MBTL3,,,
KCNQ3,,,
ZNRF2,,,
PPFIA2,,,
CDH8,,,
RAI14,,,
CARF,,,
LCOR,,,
ST6GAL2,,,
LMX1A,,,
NPTX2,,,
TTTY14,,,
SPRED1,,,
PLCB4,,,
KLHL13,,,
RPS19BP1,,,
SMAD1,,,
DACH1,,,
RHBDD1,,,
PAPPA2,,,
GLIS3,,,
ELAVL2,,,
DPP10,,,
SCFD2,,,
MARCH1,,,
CREB1,,,
ZC3H12C,,,
PTCH1,,,
KCNC2,,,
ZBBX,,,
ERG,,,
NIPAL3,,,
MT2A,,,
NAV2,,,
SLC35F4,,,
ESRRG,,,
TBC1D4,,,
NDFIP2,,,
DTWD2,,,
LRRC8D,,,
MAP1LC3A,,,
EGR3,,,
ZFPM2,,,
NFIB,,,
ICA1,,,
HIVEP1,,,
SPATA7,,,
RFX2,,,
CNGA1,,,
ZNF496,,,
ANKRD30B,,,
BRINP3,,,
RCAN2,,,
SRF,,,
ANPEP,,,
PLAG1,,,
ZDHHC2,,,
ZNF804A,,,
ADAM23,,,
ARHGAP24,,,
PTPRD,,,
ZNF624,,,
IRAK3,,,
C5orf67,,,
NINJ2,,,
NR2F2-AS1,,,
HLA-E,,,
AFF3,,,
ITIH5,,,
BAALC,,,
GNG12-AS1,,,
CNTNAP3,,,
RARB,,,
AKAP13,,,
ZNF775,,,
POU2F1,,,
GATAD2A,,,
PLEKHG4B,,,
NRP1,,,
KLHL8,,,
STXBP6,,,
SYTL4,,,
TAL2,,,
CALN1,,,
PPP1R14C,,,
CDH2,,,
CBLN2,,,
CABLES1,,,
SORCS3,,,
CDH4,,,
BHLHE22,,,
PDE10A,,,
LRP10,,,
STUM,,,
FBLN5,,,
SHISA8,,,
TCF7L2,,,
CLDN5,,,
TEKT3,,,
CPNE7,,,
SORCS2,,,
FAM219A,,,
SYNDIG1,,,
CUL3,,,
SYCE1,,,
COLEC12,,,
CHST15,,,
ZNF746,,,
POC1A,,,
VEGFC,,,
PRDM15,,,
ELFN1,,,
LINC00886,,,
TRPS1,,,
ARSG,,,
ATP10A,,,
FBXW8,,,
FOXQ1,,,
HOOK1,,,
DAZAP1,,,
ZNF510,,,
PRKX,,,
SALL4,,,
ARHGEF7,,,
SOHLH2,,,
LMF1,,,
PBX3,,,
CUEDC1,,,
DCDC2C,,,
ZNF43,,,
ZFP90,,,
ZNF805,,,
CBL,,,
MN1,,,
LRP12,,,
LGR4,,,
ZNF169,,,
ANXA11,,,
SOX12,,,
ZIC3,,,
PSMD12,,,
HMG20A,,,
NKD1,,,
KCNMA1,,,
ALDH1A1,,,
IGFBP7,,,
ZNF460,,,
ESR1,,,
PHTF1,,,
ZNF354B,,,
ZNF331,,,
FLT1,,,
ZNF333,,,
SGCZ,,,
EVA1C,,,
PAPSS1,,,
ZNF554,,,
ZFHX3,,,
SGCD,,,
ZNF564,,,
ZNF654,,,
ZSCAN26,,,
SPON1,,,
ARNTL2,,,
ZNF133,,,
KDM7A,,,
KLF3-AS1,,,
LUZP2,,,
AVEN,,,
ZFP28,,,
RFX1,,,
ZNF233,,,
ZNF284,,,
ZNF175,,,
MAST4,,,
TVP23C,,,
IQSEC1,,,
HCLS1,,,
SDK1,,,
RREB1,,,
ZFP36L1,,,
ZNF717,,,
LHX2,,,
SLC6A12,,,
ZNF41,,,
ZNF8,,,
HEY2,,,
ZIC4,,,
TWIST1,,,
GAB2,,,
IRF4,,,
EGR4,,,
NCOR2,,,
NR2F2,,,
PALD1,,,
SMAD6,,,
LEF1,,,
FOXC1,,,
