_BACKGROUND,5p,10p,15p
SERPINI1,,,SERPINI1
SYDE2,,,SYDE2
BACH2,,,BACH2
CNTN1,,,CNTN1
TTTY14,,,TTTY14
RAB3C,,,RAB3C
SAMD3,,,SAMD3
UAP1,,,UAP1
GRIP2,,,GRIP2
TRAF6,,,TRAF6
FIGN,,,FIGN
DCAF5,,,DCAF5
KREMEN1,,,KREMEN1
EPM2A,,,EPM2A
ZFPM2,,,ZFPM2
RASSF8,,,RASSF8
LCOR,,,LCOR
RBMS3-AS3,,,RBMS3-AS3
KCNG1,,,KCNG1
PDLIM5,,,PDLIM5
ZNF148,,,ZNF148
HIVEP2,,,HIVEP2
PAM,,,PAM
FOXO1,,,FOXO1
JAZF1,,,JAZF1
CCDC178,,,CCDC178
PTPRD,,,PTPRD
IRS1,,,IRS1
USF2,,,USF2
CREB1,,,CREB1
TPK1,,,
RAP1GAP,,,
COL21A1,,,
GNAL,,,
RBFOX2,,,
FLT3,,,
FAT1,,,
ZNF516,,,
AFF4,,,
LINC01006,,,
ZNF281,,,
MAN1A1,,,
MME,,,
RAB6B,,,
FBXO32,,,
CREM,,,
FOXN2,,,
CERS6,,,
MBNL1,,,
CASC15,,,
CHD1,,,
SNCA,,,
C14orf132,,,
FAM153A,,,
LGR4,,,
GNB4,,,
SALL1,,,
IGF1,,,
MAP2,,,
MET,,,
MAP3K1,,,
XPO1,,,
NDNF,,,
KPNA1,,,
GRIN2D,,,
GRIA4,,,
OTUD4,,,
CCDC146,,,
MPPED1,,,
L3MBTL4,,,
ZFP30,,,
FXYD6,,,
ARHGAP12,,,
SGCD,,,
LIPA,,,
KCNIP1,,,
MAP2K4,,,
STMN2,,,
BBX,,,
LINC01482,,,
TPBG,,,
HMGB1,,,
CDH20,,,
FRMD5,,,
DUSP22,,,
HHEX,,,
PHF21A,,,
SLC7A14,,,
ADNP,,,
PCDH15,,,
KBTBD6,,,
ZNF71,,,
HDAC3,,,
BASP1,,,
CCDC152,,,
LAMC1,,,
HNRNPH3,,,
SEMA3C,,,
PKNOX1,,,
SH3RF1,,,
KLF12,,,
FUT9,,,
C3orf67-AS1,,,
DLX6,,,
DUSP16,,,
YWHAG,,,
REL,,,
EPHA7,,,
OPCML,,,
SYNPR-AS1,,,
PRKCH,,,
NFIB,,,
SLC7A2,,,
OIP5-AS1,,,
ANKRD50,,,
HSF2,,,
DNAJC21,,,
RTN1,,,
ST6GALNAC5,,,
ZIM2,,,
ELAVL2,,,
GOT1,,,
ADGRL2,,,
PDE4B,,,
L3MBTL3,,,
UBASH3B,,,
ZNF124,,,
FOXP2,,,
LINC01500,,,
SUB1,,,
EDNRA,,,
NR1D2,,,
SNAP25,,,
HIVEP3,,,
TSC22D2,,,
CARF,,,
CRHBP,,,
RELA,,,
FAM162B,,,
ZNF655,,,
CABLES1,,,
IRF2,,,
ZNF700,,,
PRDM16,,,
KLHL14,,,
TUBA1C,,,
ITPR1,,,
TNNT1,,,
ANKRD30B,,,
FAM110B,,,
TET1,,,
TFAP4,,,
FOXJ3,,,
THRA,,,
DPP6,,,
STXBP6,,,
SV2A,,,
TOX2,,,
MAML3,,,
SSBP2,,,
FNDC3B,,,
RBPJ,,,
C1QTNF9B,,,
SPATS2L,,,
PRKAA2,,,
PLAG1,,,
ERC2,,,
CADM1,,,
NAP1L1,,,
RYR2,,,
GRB14,,,
GALNT13,,,
CELF2,,,
NCK2,,,
TCF7L2,,,
RNF138,,,
DLX2,,,
ZNF592,,,
RGMB,,,
PRKG1,,,
VGLL3,,,
SEMA5A,,,
ANK1,,,
TBPL1,,,
RBMS1,,,
DNM3,,,
HPCAL4,,,
IGF2BP3,,,
HMGXB4,,,
SH3KBP1,,,
ZNF532,,,
RASGEF1C,,,
TOX3,,,
CFAP221,,,
ZNF639,,,
MYO16,,,
ACSL3,,,
GNG4,,,
GTF2F1,,,
CDH2,,,
KIAA1211,,,
DPP10,,,
AKAIN1,,,
SMAD1,,,
ESRRG,,,
SLIT2,,,
AHCTF1,,,
HTR7,,,
GLIS1,,,
APP,,,
NCOR1,,,
PTPRG,,,
SLC22A17,,,
EPB41L3,,,
ARHGAP24,,,
WLS,,,
TBL1XR1,,,
CNOT4,,,
ZNF644,,,
LINC01117,,,
RND2,,,
LINC01138,,,
TP73,,,
WWC3,,,
ZNF354B,,,
MMP16,,,
ZHX1,,,
ALK,,,
HHIP,,,
NFKB1,,,
WSCD2,,,
TRHDE,,,
GABRA1,,,
ST6GAL2,,,
ZBTB43,,,
SLC16A12,,,
LYPD6,,,
ZBTB18,,,
ADAMTSL3,,,
POU2F1,,,
RAB27A,,,
LRRN1,,,
DCDC2,,,
CHRM2,,,
ABHD17C,,,
MIR137HG,,,
RELN,,,
FAM102B,,,
LINC01135,,,
OSBPL3,,,
ZNF607,,,
RHBDD1,,,
DCLK1,,,
ZNF536,,,
VSNL1,,,
MARK1,,,
NAB1,,,
MIOS,,,
KLF3-AS1,,,
ELF2,,,
TMEM47,,,
MOB3B,,,
GULP1,,,
FGFR2,,,
ESRP1,,,
NR4A3,,,
TSPAN9,,,
MITF,,,
CDK14,,,
TRAF3,,,
CDYL2,,,
NR4A2,,,
USP45,,,
KLHL13,,,
GAS1RR,,,
PVALB,,,
NRF1,,,
STARD4-AS1,,,
PI15,,,
KCNK2,,,
RAD21,,,
KANK1,,,
APLN,,,
SMPD3,,,
NFIX,,,
SEMA4A,,,
MLLT3,,,
NKX2-2,,,
ARID5B,,,
CD247,,,
CRH,,,
SCN9A,,,
CUX2,,,
LINC00504,,,
LCORL,,,
ARID3A,,,
FBN2,,,
HOMER1,,,
PLXNA4,,,
SLC26A4,,,
LINC02133,,,
CXXC5,,,
PPP1R9B,,,
UBE2QL1,,,
AHR,,,
RAI14,,,
OSBPL10,,,
PPM1E,,,
MIR31HG,,,
GALNTL6,,,
CAMKK2,,,
KCNQ3,,,
SLC16A10,,,
EDIL3,,,
GLCE,,,
SNTG1,,,
ADAMTS5,,,
CALY,,,
IL1R1,,,
RFX2,,,
TAC1,,,
LRRC4C,,,
TC2N,,,
RUNX1T1,,,
KCNA2,,,
C15orf41,,,
CTCF,,,
GUCY1A1,,,
PKP2,,,
PCDH9,,,
PRDM6,,,
BRINP1,,,
NR2E1,,,
THRB-AS1,,,
MEF2A,,,
HFM1,,,
ARHGEF26,,,
GABRG3-AS1,,,
ZBTB5,,,
EPS15,,,
TMEM200C,,,
SLC7A5,,,
SPATS2,,,
OSBPL8,,,
DPY19L1,,,
ANKRD42,,,
PLXNC1,,,
MIR9-3HG,,,
EZH2,,,
PLCH2,,,
RGS6,,,
NTRK2,,,
SP4,,,
PDE11A,,,
ENAH,,,
NFYB,,,
HLA-DRB1,,,
CCBE1,,,
SMAD5,,,
CD44,,,
TEAD1,,,
FBXW7,,,
NFKB2,,,
ANXA1,,,
VEPH1,,,
EYA4,,,
PCAT19,,,
YWHAZ,,,
NYX,,,
ZNF207,,,
RAB3B,,,
C5orf24,,,
ST3GAL6,,,
ASIC4,,,
PLS3,,,
NR2F2,,,
ZNF454,,,
FXR1,,,
FOXP1,,,
GREM1,,,
COL25A1,,,
PRRX1,,,
VAMP2,,,
PRKY,,,
P4HA1,,,
ZNF557,,,
RBM3,,,
SMARCA1,,,
AVPR1A,,,
GLI3,,,
DAPK2,,,
UBTF,,,
FAM189A1,,,
MATN4,,,
DLX5,,,
SMAD2,,,
GACAT2,,,
LANCL3,,,
NR2C2,,,
RNF2,,,
SCGB1A1,,,
KANK3,,,
KREMEN2,,,
KLF4,,,
PHF10,,,
CRHR2,,,
TAC3,,,
IL1RAPL2,,,
TNFRSF19,,,
CPNE8,,,
NTNG1,,,
TSHZ1,,,
CEBPG,,,
PON2,,,
RHOBTB1,,,
NEFM,,,
TP53,,,
ENOX1,,,
HS6ST3,,,
FAM53B-AS1,,,
DLX6-AS1,,,
SH3GL2,,,
RTL1,,,
SLC14A2,,,
POU3F3,,,
SNU13,,,
SKI,,,
KCNH3,,,
KCNV1,,,
STK26,,,
VEZF1,,,
EXOC2,,,
RFX8,,,
SLC36A1,,,
FHOD3,,,
ONECUT1,,,
NEK7,,,
FAM78B,,,
KCNJ1,,,
SDS,,,
BRCA2,,,
TESPA1,,,
CLOCK,,,
ZNF414,,,
B3GALNT1,,,
P2RY14,,,
GPR139,,,
HRH2,,,
RNF213,,,
HRK,,,
SLC6A1,,,
PTPRF,,,
PBX3,,,
PDE4D,,,
IL12RB2,,,
A2M,,,
SOX2,,,
HMG20A,,,
BTBD9,,,
ATP1A1,,,
SHE,,,
EGF,,,
PLAGL1,,,
RASGEF1B,,,
DENND2C,,,
MEPE,,,
ZNF821,,,
CACNA2D2,,,
LRFN2,,,
ZNF800,,,
GPBP1L1,,,
CACNG4,,,
MAFG,,,
NR3C2,,,
GLIS2,,,
TGFBR3,,,
MYO5B,,,
ATP10A,,,
ARL4C,,,
ZBTB20,,,
HMX1,,,
CDH9,,,
F13A1,,,
SLC1A2,,,
BMPER,,,
RPL21,,,
PLBD1,,,
PTPRJ,,,
CELF2-AS2,,,
KAT2B,,,
XYLT1,,,
NDST3,,,
HS3ST4,,,
HTR3A,,,
JAG1,,,
NR1H3,,,
BATF,,,
PRDM10,,,
ZNF45,,,
SNX25,,,
PURA,,,
HDAC4,,,
GPR63,,,
ABCA1,,,
CACHD1,,,
HP1BP3,,,
FAM153B,,,
SOX1-OT,,,
CHAMP1,,,
SLFN5,,,
TCF12,,,
RNF152,,,
NOD1,,,
RALYL,,,
ETV3,,,
ZCCHC17,,,
SST,,,
CDH6,,,
LHX2,,,
MEF2B,,,
CNTNAP3B,,,
SAMD12-AS1,,,
TM6SF1,,,
ZNF423,,,
MARCKSL1,,,
MYO3B,,,
TOLLIP,,,
KCNMA1,,,
MIR4500HG,,,
ALDH1A2,,,
EXT1,,,
PARP8,,,
SGCZ,,,
ZNF385A,,,
RGS17,,,
ELOVL7,,,
PACSIN1,,,
PCDH7,,,
ZNF775,,,
GABPB1,,,
LYPD8,,,
CDK5R1,,,
PTCHD4,,,
CASC11,,,
CERS2,,,
PLCB4,,,
KLHL9,,,
GAB2,,,
ITGB8,,,
ZNF492,,,
SET,,,
RPH3A,,,
PRKCQ,,,
PTPRE,,,
ATP2A2,,,
U2AF1,,,
PAWR,,,
ARFGAP1,,,
FREM1,,,
TTC39B,,,
MAGEF1,,,
HLA-B,,,
GBX1,,,
GSKIP,,,
ZBED9,,,
MAP3K5,,,
MARVELD2,,,
SIRPB1,,,
TSHZ3,,,
PHLPP1,,,
FAM126A,,,
FAM20A,,,
ATF2,,,
KDM2B,,,
CYTIP,,,
C3,,,
CNKSR2,,,
EP300,,,
WIPF1,,,
LINC02398,,,
DHRS3,,,
CA3,,,
CXXC4,,,
TWISTNB,,,
SLC18A1,,,
NR4A1,,,
MIR210HG,,,
PLSCR4,,,
SLC38A9,,,
ZNF200,,,
LY96,,,
STEAP3,,,
AOAH,,,
MAFB,,,
SIAH3,,,
SPOCK2,,,
S100B,,,
NODAL,,,
BCL6,,,
IQSEC1,,,
TRIM24,,,
NPTX2,,,
HIC2,,,
GATA6,,,
LYL1,,,
TMOD1,,,
CACNA1D,,,
PRICKLE1,,,
IL18R1,,,
ZBED5,,,
GSTCD,,,
FHL1,,,
ZSCAN18,,,
STAU2,,,
LY6H,,,
ZNF664,,,
LPAR5,,,
TUBB8,,,
HSPA6,,,
TSPAN12,,,
RXRB,,,
VAV3,,,
DDX20,,,
CALCR,,,
CYP26A1,,,
POU5F1,,,
ZNF415,,,
NOP10,,,
KCTD1,,,
BVES,,,
ARHGEF15,,,
FOSL2,,,
PLPP1,,,
SPP1,,,
MAFK,,,
LMX1B,,,
C2orf83,,,
CASZ1,,,
VAX1,,,
MAFF,,,
EMX2,,,
P2RY6,,,
SRP14,,,
PDE1C,,,
RARA,,,
PDS5A,,,
OVOL3,,,
B3GALNT2,,,
SAMD4A,,,
C11orf65,,,
TMEM178B,,,
SCARA5,,,
ZNF239,,,
SCN1A-AS1,,,
LOXL1,,,
TEC,,,
IKZF5,,,
MTMR8,,,
ZFY,,,
GALNT10,,,
LUCAT1,,,
MIP,,,
TAL2,,,
NOSTRIN,,,
ZNF326,,,
SYNPR,,,
GAB3,,,
LGI2,,,
HBP1,,,
IL21R,,,
MCOLN2,,,
UGT8,,,
TAF6,,,
CPLX1,,,
WHRN,,,
CELF5,,,
RP1L1,,,
HMGCR,,,
ATP12A,,,
ANTXR1,,,
CPXM2,,,
SULF2,,,
FAM89A,,,
HEG1,,,
PNMA8A,,,
GATA2,,,
SMAD3,,,
ALX4,,,
SLC22A3,,,
IKZF1,,,
ZNF184,,,
LSM6,,,
CBLB,,,
EIF5A2,,,
KCNN2,,,
OTX1,,,
DMC1,,,
CHL1,,,
CPEB2,,,
C1QL1,,,
ASPM,,,
TDRD7,,,
CENPF,,,
MCTP1,,,
MDGA2,,,
ZBTB16,,,
TMEM59L,,,
LINC00970,,,
CRYGA,,,
WWP1,,,
XKR4,,,
IER3,,,
NFIL3,,,
MAP4K1,,,
ZNF524,,,
FTCDNL1,,,
ZCCHC14,,,
RAPGEF4,,,
PCSK5,,,
PBX2,,,
TPD52,,,
ROBO1,,,
GHR,,,
CARTPT,,,
GPR137B,,,
IPCEF1,,,
RUNX2,,,
PROX1,,,
ARHGAP15,,,
SCUBE3,,,
C6orf201,,,
ARX,,,
ZNF554,,,
TBX3,,,
PRKD1,,,
ACO1,,,
JADE1,,,
TREM2,,,
SLC6A20,,,
DNER,,,
NORAD,,,
PRDM5,,,
RCSD1,,,
LHFPL2,,,
CAMK2D,,,
DCBLD2,,,
ZNF841,,,
ETV7,,,
FAM171A1,,,
ARID5A,,,
RORA,,,
CLMP,,,
LINC01480,,,
PDGFD,,,
CIC,,,
GZF1,,,
AFF2,,,
PEG3,,,
CCDC85C,,,
ZFP37,,,
AMBN,,,
RAB3IP,,,
DOK6,,,
FAM199X,,,
PIK3R5,,,
ZNF316,,,
ZNF331,,,
COL11A1,,,
GATA1,,,
ZCCHC12,,,
DYNLL2,,,
GAD2,,,
PARVG,,,
GMEB2,,,
ZNF263,,,
VAV2,,,
CLIC4,,,
LRRC3B,,,
GRIK2,,,
SYBU,,,
NR2F1,,,
ICOSLG,,,
LINC01151,,,
SPRED1,,,
NECTIN3,,,
ATOH8,,,
NAV3,,,
ZSCAN25,,,
ARID3B,,,
ZNF621,,,
TIGD4,,,
GAS1,,,
RBM17,,,
STC1,,,
HOMER3,,,
MRAP2,,,
EPHA5,,,
SHC3,,,
IGSF11,,,
VWDE,,,
THEG,,,
ZNF777,,,
MLC1,,,
ZNF217,,,
METTL24,,,
ASCC1,,,
CDH23,,,
LINC00290,,,
TEAD4,,,
ZNF322,,,
JAM3,,,
RFX1,,,
CTTNBP2,,,
TIPARP,,,
DPYSL3,,,
TBX19,,,
