_BACKGROUND,5p,10p,15p
CGNL1,CGNL1,CGNL1,CGNL1
SPTSSB,SPTSSB,SPTSSB,SPTSSB
KCNB2,KCNB2,KCNB2,KCNB2
TPK1,TPK1,TPK1,TPK1
MXD1,MXD1,MXD1,MXD1
PKIA,PKIA,PKIA,PKIA
NRF1,NRF1,NRF1,NRF1
LIN28B,LIN28B,LIN28B,LIN28B
KCNC2,KCNC2,KCNC2,KCNC2
HTR4,HTR4,HTR4,HTR4
PKNOX2,PKNOX2,PKNOX2,PKNOX2
KLF3,KLF3,KLF3,KLF3
FBN2,FBN2,FBN2,FBN2
CPEB2,CPEB2,CPEB2,CPEB2
ELF2,,ELF2,ELF2
CLEC2D,,CLEC2D,CLEC2D
CCDC3,,CCDC3,CCDC3
PLEKHG1,,PLEKHG1,PLEKHG1
NWD2,,NWD2,NWD2
DCC,,DCC,DCC
CFL2,,CFL2,CFL2
ZNF267,,ZNF267,ZNF267
LRRN1,,LRRN1,LRRN1
PKN2-AS1,,PKN2-AS1,PKN2-AS1
NLGN1,,NLGN1,NLGN1
UBE2E3,,UBE2E3,UBE2E3
MARCH11,,MARCH11,MARCH11
PURA,,PURA,PURA
SEC24D,,SEC24D,SEC24D
IGSF11,,IGSF11,IGSF11
ADGRL2,,ADGRL2,ADGRL2
SNCA,,SNCA,SNCA
COL23A1,,COL23A1,COL23A1
MLLT10,,MLLT10,MLLT10
AUTS2,,AUTS2,AUTS2
ARHGAP12,,ARHGAP12,ARHGAP12
ZNF470,,ZNF470,ZNF470
RHOBTB1,,RHOBTB1,RHOBTB1
TMEM64,,TMEM64,TMEM64
PHACTR3,,PHACTR3,PHACTR3
SEMA6A,,SEMA6A,SEMA6A
GULP1,,GULP1,GULP1
HGF,,HGF,HGF
LDLRAD4,,LDLRAD4,LDLRAD4
FAM162B,,FAM162B,FAM162B
ELAVL2,,ELAVL2,ELAVL2
DPY19L3,,DPY19L3,DPY19L3
GLI4,,GLI4,GLI4
KCNAB3,,KCNAB3,KCNAB3
NCK2,,NCK2,NCK2
INTS6L,,INTS6L,INTS6L
SMCO4,,SMCO4,SMCO4
MEF2C-AS1,,MEF2C-AS1,MEF2C-AS1
AHCTF1,,AHCTF1,AHCTF1
TCF7L2,,TCF7L2,TCF7L2
CEP112,,CEP112,CEP112
POU6F2,,POU6F2,POU6F2
NDST3,,NDST3,NDST3
JDP2,,JDP2,JDP2
ZNF664,,ZNF664,ZNF664
PAM,,PAM,PAM
PRMT8,,PRMT8,PRMT8
COL19A1,,COL19A1,COL19A1
KDM2A,,KDM2A,KDM2A
PARD3B,,PARD3B,PARD3B
THRB-AS1,,THRB-AS1,THRB-AS1
PRRG1,,PRRG1,PRRG1
CXXC5,,CXXC5,CXXC5
NFXL1,,NFXL1,NFXL1
ZFP64,,ZFP64,ZFP64
ZNF98,,ZNF98,ZNF98
CEP85L,,CEP85L,CEP85L
GRM3,,GRM3,GRM3
ZNF92,,ZNF92,ZNF92
FAM135B,,FAM135B,FAM135B
ZBTB33,,ZBTB33,ZBTB33
NFATC1,,NFATC1,NFATC1
PARP1,,PARP1,PARP1
ZNF782,,ZNF782,ZNF782
DPP10,,DPP10,DPP10
UGP2,,UGP2,UGP2
SP4,,SP4,SP4
L3MBTL3,,L3MBTL3,L3MBTL3
PRDM4,,PRDM4,PRDM4
MPP7,,MPP7,MPP7
RPL6,,RPL6,RPL6
RAB3IP,,RAB3IP,RAB3IP
ZNF71,,ZNF71,ZNF71
RNF138,,RNF138,RNF138
HTR7,,HTR7,HTR7
NFYB,,NFYB,NFYB
CACNG3,,CACNG3,CACNG3
IKBIP,,IKBIP,IKBIP
GFOD1,,GFOD1,GFOD1
MBNL2,,MBNL2,MBNL2
CCDC178,,CCDC178,CCDC178
CHD1,,CHD1,CHD1
ELAVL4,,ELAVL4,ELAVL4
ZNF385D,,ZNF385D,ZNF385D
LINC01250,,LINC01250,LINC01250
PTPN13,,PTPN13,PTPN13
ZNF827,,ZNF827,ZNF827
CHSY3,,CHSY3,CHSY3
SLIT2,,SLIT2,SLIT2
VRK1,,VRK1,VRK1
E2F4,,E2F4,E2F4
TRAF5,,TRAF5,TRAF5
MEF2C,,MEF2C,MEF2C
ELK4,,ELK4,ELK4
LINC01135,,LINC01135,LINC01135
RTKN2,,RTKN2,RTKN2
FHL2,,FHL2,FHL2
ZNF624,,,ZNF624
RBPJ,,,RBPJ
EFNB2,,,EFNB2
CD55,,,CD55
CNR1,,,CNR1
FSTL5,,,FSTL5
NR2C2,,,NR2C2
CDK2AP1,,,CDK2AP1
ADARB1,,,ADARB1
NTN4,,,NTN4
JUND,,,JUND
ST8SIA4,,,ST8SIA4
STS,,,STS
C3orf67,,,C3orf67
AHR,,,AHR
SOX6,,,SOX6
NFE2L2,,,NFE2L2
ZNF107,,,ZNF107
NECTIN3,,,NECTIN3
PRRT4,,,PRRT4
ST6GAL2,,,ST6GAL2
TIGD4,,,TIGD4
SPTLC3,,,SPTLC3
LRRC38,,,LRRC38
LRP5,,,LRP5
TCF7,,,TCF7
SMAD5,,,SMAD5
GTF2I,,,GTF2I
ZNF652,,,ZNF652
PHF21B,,,PHF21B
FSIP1,,,FSIP1
ATXN1,,,ATXN1
HNRNPH3,,,HNRNPH3
CREB1,,,CREB1
ZNF706,,,ZNF706
RARB,,,RARB
CLDN1,,,CLDN1
ZNF551,,,ZNF551
NCOA3,,,NCOA3
EPHA6,,,EPHA6
SPOCK3,,,SPOCK3
PTCHD1-AS,,,PTCHD1-AS
MIOS,,,MIOS
LINC01563,,,LINC01563
PLS3,,,PLS3
LIMS1,,,LIMS1
ZNF304,,,ZNF304
STMN2,,,STMN2
PRR16,,,PRR16
KIAA0319,,,KIAA0319
VWC2,,,VWC2
ADAMTS3,,,ADAMTS3
GPC6,,,GPC6
MPPED2,,,MPPED2
MYRFL,,,MYRFL
IRS1,,,IRS1
RASGEF1B,,,RASGEF1B
LINC00943,,,LINC00943
PIEZO2,,,PIEZO2
CBLN2,,,CBLN2
SH3RF1,,,SH3RF1
ADGRF5,,,ADGRF5
ENTPD1,,,ENTPD1
SNX7,,,SNX7
CCNG2,,,CCNG2
BRF1,,,BRF1
ZNF287,,,ZNF287
MDM2,,,MDM2
CACHD1,,,CACHD1
PRNP,,,PRNP
GTF2B,,,GTF2B
TMTC1,,,TMTC1
CTNNB1,,,CTNNB1
ZNF343,,,ZNF343
KCNS3,,,KCNS3
TBP,,,TBP
ARHGEF40,,,ARHGEF40
ZNF677,,,ZNF677
JAZF1-AS1,,,JAZF1-AS1
DCX,,,DCX
CCNJL,,,CCNJL
LCOR,,,LCOR
DGCR8,,,DGCR8
FIGN,,,FIGN
ZIM2,,,ZIM2
ZBTB37,,,ZBTB37
RND3,,,RND3
NR3C1,,,NR3C1
NTNG1,,,NTNG1
ZBBX,,,ZBBX
TMEM117,,,TMEM117
FANCC,,,FANCC
PRKG2,,,PRKG2
RGN,,,RGN
ADCY8,,,ADCY8
GNG12-AS1,,,GNG12-AS1
GRB14,,,GRB14
MCHR2,,,MCHR2
ZNF84,,,
CTNNA2,,,
ZNF532,,,
GRIK2,,,
KIF26B,,,
ZNF674,,,
ZNF45,,,
LSM6,,,
HDAC2,,,
GRIP2,,,
MAGI3,,,
FOXJ2,,,
PTPRM,,,
STAT5B,,,
RORB,,,
FSTL4,,,
DUSP10,,,
PCSK2,,,
ZNF746,,,
MEIS3,,,
HEG1,,,
TNFAIP8,,,
ARHGEF6,,,
ZNF837,,,
KDM7A,,,
TRMO,,,
JAZF1,,,
ZNF281,,,
ISM1,,,
ELFN1,,,
CACNG4,,,
NR3C2,,,
GPR149,,,
GALNTL6,,,
CLK1,,,
CELF6,,,
CDYL2,,,
DSE,,,
NCAM2,,,
MGA,,,
HCN1,,,
CDH20,,,
MAP3K7CL,,,
MAPK4,,,
BTNL9,,,
PRKCQ,,,
RMDN2,,,
KMT2A,,,
IQCA1,,,
GPRC5B,,,
NME1,,,
ZBTB18,,,
SPATS2L,,,
ZNF263,,,
LAMP5,,,
GABRA5,,,
BRINP3,,,
ITGB5,,,
DNAJC21,,,
CHRNA7,,,
MITF,,,
POU2AF1,,,
GAS2,,,
TENM2,,,
AFF1,,,
SSBP2,,,
SPAG6,,,
TMEM139,,,
PLCE1,,,
PPARA,,,
SMAD4,,,
ZNF180,,,
TMEM150C,,,
E2F5,,,
DNMT1,,,
GNG4,,,
GINS3,,,
KCNT2,,,
RBMS3,,,
ZBTB26,,,
MYO1B,,,
TMEM178B,,,
RBM17,,,
SLC32A1,,,
RIMBP2,,,
BTBD11,,,
ATF3,,,
DCN,,,
SMAD2,,,
SERTAD2,,,
RFX2,,,
NMI,,,
ARID5B,,,
RAD21,,,
ARHGAP20,,,
PXDC1,,,
PAWR,,,
SMAD1,,,
PARM1,,,
ZNF596,,,
YY1,,,
MAP7D3,,,
PTPN14,,,
FKBP5,,,
TGFBR3,,,
NINL,,,
FNDC3B,,,
NPAS2,,,
UNC5D,,,
ZNF639,,,
CDC14B,,,
F3,,,
ZNF775,,,
ADAMTS20,,,
SCMH1,,,
SOX5,,,
STON2,,,
YAP1,,,
INPP4B,,,
PRICKLE1,,,
C3orf67-AS1,,,
RAB14,,,
TSHR,,,
ADNP2,,,
TBR1,,,
SIAH3,,,
NFKB1,,,
FAM126A,,,
COBLL1,,,
EMP1,,,
CUX2,,,
TRAF3,,,
PLD1,,,
TBPL1,,,
ZC3H12C,,,
GNAO1,,,
RGS17,,,
FAM110B,,,
THOC2,,,
PLG,,,
LPL,,,
ZFP30,,,
ZNF823,,,
ZNF438,,,
INTS6,,,
TRHDE-AS1,,,
EYS,,,
ZDHHC5,,,
FAR2,,,
MYB,,,
PGBD5,,,
ADD3,,,
LAMC1,,,
ZBTB16,,,
BOC,,,
PDGFD,,,
FRMD5,,,
ROBO1,,,
TOX,,,
SYN3,,,
ZNF641,,,
FRAS1,,,
ARID3B,,,
NCOR1,,,
HDAC9,,,
ZC3H7A,,,
TENM4,,,
ZNF460,,,
ANO1,,,
STAU2,,,
DLX6,,,
HIVEP2,,,
GAD2,,,
PDE3A,,,
ZNF148,,,
VEZF1,,,
CTBP1,,,
ZNF821,,,
SOST,,,
EYA4,,,
HBP1,,,
WDR86,,,
OAS3,,,
LRRFIP1,,,
ZNF777,,,
HFM1,,,
UBASH3B,,,
IL1R1,,,
CA13,,,
LINC00886,,,
SLC9A2,,,
ZNF726,,,
BCL6,,,
ZBTB5,,,
PRDM10,,,
FHOD3,,,
MTSS1,,,
TGFBR1,,,
SLC18A1,,,
TFAP2A,,,
KLF12,,,
SLC2A3,,,
PDGFC,,,
TSPAN2,,,
TCF12,,,
KLF16,,,
SPRED1,,,
IRF6,,,
GABPB1,,,
IRAK3,,,
GABRG3,,,
RNF43,,,
IFI16,,,
IKZF1,,,
LINC01006,,,
MBP,,,
ZNF516,,,
GPSM2,,,
ZIK1,,,
MAN1A1,,,
ZNF711,,,
ZNF891,,,
BAZ1A,,,
PRKCE,,,
SVIL,,,
LEPR,,,
SFRP1,,,
PARP9,,,
KLHL14,,,
ELF4,,,
HTR1E,,,
ZNF704,,,
APLN,,,
IFI44L,,,
LINC01539,,,
NFYC,,,
ADAMTS16,,,
C21orf91,,,
DENND1B,,,
IL1RAP,,,
MYO5B,,,
DHRS9,,,
DNAH8,,,
GIMAP8,,,
PARD3,,,
PRDM5,,,
NID1,,,
GAREM1,,,
ARNT2,,,
NPAS3,,,
CRIM1,,,
FAM53B,,,
TRIM38,,,
C5orf30,,,
C8A,,,
SAMD4A,,,
C1QL1,,,
PLAG1,,,
FLT1,,,
SP9,,,
SGCG,,,
AFF4,,,
FARP2,,,
EGR4,,,
TAGLN2,,,
GALNT13,,,
RASGRF2,,,
PARP14,,,
EDIL3,,,
ETV3,,,
KLF5,,,
CACNA1E,,,
BCLAF1,,,
ATP1A2,,,
DLX5,,,
TMTC2,,,
PRR5L,,,
PGM5,,,
ZBTB25,,,
CDHR1,,,
GNB4,,,
RNF220,,,
ZNF160,,,
CD36,,,
EZH2,,,
KANSL1L,,,
PTPRF,,,
EGFR,,,
SH3RF3,,,
TET1,,,
ST6GALNAC1,,,
ERBB4,,,
PAQR5,,,
TMEM132C,,,
WSCD2,,,
ESRP2,,,
ZNF616,,,
HP1BP3,,,
DOCK1,,,
DSP,,,
PARP4,,,
SGCZ,,,
GPR63,,,
ZBTB21,,,
RUNX2,,,
LSAMP,,,
PRDM1,,,
ZNF646,,,
ASB5,,,
UPP2,,,
CHST9,,,
STK3,,,
ARSI,,,
TBX3,,,
RFX3,,,
RPS6KA2,,,
ZHX1,,,
SLC47A1,,,
RBFOX2,,,
COL18A1,,,
ZNF217,,,
SST,,,
PTGER3,,,
EBF1,,,
ESRP1,,,
KCNMB4,,,
DENND2C,,,
TMEFF2,,,
HAPLN1,,,
ERI1,,,
APOC2,,,
CREM,,,
BBX,,,
HMGXB4,,,
ADAMTS17,,,
SEMA5B,,,
VSIG4,,,
RTKN,,,
ZNF804A,,,
RHBDD1,,,
ELOVL6,,,
MAF,,,
CTCF,,,
TLR2,,,
ITGB8,,,
MIR31HG,,,
HMGB4,,,
ZNF385B,,,
TFDP2,,,
DLEU1,,,
TGFBR2,,,
VAX1,,,
YY2,,,
FBXL7,,,
LINC02133,,,
GPBP1L1,,,
TAL1,,,
LMO2,,,
HNRNPA0,,,
ANKRD30BL,,,
FZD10-AS1,,,
ACTA2,,,
ANKRD44,,,
CRYGD,,,
ADAMTS6,,,
SFMBT2,,,
OSBPL3,,,
VWF,,,
GREB1,,,
NKX2-1,,,
IRF2,,,
WWP1,,,
AP1S2,,,
TLL1,,,
BEND6,,,
ZNF423,,,
RUFY3,,,
SETBP1,,,
ITM2A,,,
APBB1IP,,,
ESRRG,,,
RBM3,,,
GLI3,,,
RFX4,,,
TSC22D1,,,
NFIL3,,,
ZIC5,,,
ARHGEF28,,,
TMEM132D,,,
SPAG16,,,
THSD4,,,
RNASE6,,,
LRP8,,,
NOSTRIN,,,
KLHL5,,,
PLP1,,,
HS6ST3,,,
FRMD6,,,
RGS8,,,
OSR1,,,
DLX1,,,
PREX2,,,
RPH3A,,,
EMCN,,,
CA3,,,
GOT1,,,
ALK,,,
PUDP,,,
SLC7A2,,,
KITLG,,,
MX2,,,
ZFY,,,
ITGA9,,,
IGF2BP3,,,
AHRR,,,
GCNT2,,,
ZNF700,,,
UNC5B,,,
ZHX2,,,
LCORL,,,
MICALL1,,,
LY75,,,
UBTF,,,
TRIM36,,,
ZNF462,,,
ZNF644,,,
BRCA1,,,
SIX1,,,
HDAC3,,,
ZFP36L1,,,
SIN3A,,,
ADARB2,,,
SMAD6,,,
FOXN2,,,
EYA2,,,
HIST1H2BD,,,
RNF125,,,
TWIST1,,,
ATP1B3,,,
CENPF,,,
ZBTB8A,,,
LITAF,,,
ABCB1,,,
STAT3,,,
FAM181A-AS1,,,
POPDC3,,,
TMEM156,,,
DOCK10,,,
SOX15,,,
RBMS1,,,
BNC2,,,
RSPO2,,,
GABRA6,,,
DMRT1,,,
ABCG2,,,
ENC1,,,
TRAM2,,,
KIT,,,
FANK1,,,
FAM184B,,,
C11orf53,,,
ZNF75A,,,
PDGFRA,,,
CHODL,,,
MZF1,,,
RUNX1T1,,,
BOK-AS1,,,
ZNF24,,,
MYEF2,,,
GRIK3,,,
IGFBP7,,,
ZNF350-AS1,,,
HIF1A,,,
SH3BP4,,,
ANK1,,,
REL,,,
FGD2,,,
METTL14,,,
NR2E1,,,
EGR3,,,
CKS2,,,
ZNF592,,,
ANO6,,,
HPN-AS1,,,
ZBTB17,,,
NDRG2,,,
BCL6B,,,
SAMD9L,,,
KDM2B,,,
NOTCH2,,,
RCAN2,,,
ATP10B,,,
STT3B,,,
FIGLA,,,
NRP1,,,
PPP1R1C,,,
IGF1,,,
PROX1-AS1,,,
HIVEP1,,,
VSTM2L,,,
SLFN12L,,,
SLC8A3,,,
LAMA5-AS1,,,
HLCS,,,
ZNF77,,,
NR6A1,,,
ZBTB7B,,,
C16orf95,,,
SERPINE2,,,
RARRES2,,,
MYO1E,,,
KLHL29,,,
NR4A2,,,
IL7R,,,
FBLN7,,,
CNOT4,,,
HSPA1B,,,
IRX4,,,
SOX11,,,
SALL1,,,
ITGAM,,,
HMGB1,,,
PDS5A,,,
NTN1,,,
LRRN2,,,
FAM114A1,,,
ROR2,,,
SMARCA1,,,
PKP2,,,
UACA,,,
POTEI,,,
HDX,,,
CXCL14,,,
ECE2,,,
LYVE1,,,
CSPG4,,,
AFAP1L1,,,
CMKLR1,,,
NR2F2,,,
CCDC68,,,
TTYH2,,,
ELOVL7,,,
SLC38A3,,,
HOMER3,,,
ZFHX4,,,
NNMT,,,
TFDP1,,,
CNGB1,,,
ELMO1,,,
ZIC1,,,
CRACR2A,,,
SOX1,,,
DTNA,,,
SLIT3,,,
LDB3,,,
CCDC13-AS1,,,
ZNF502,,,
NELFA,,,
ZNF398,,,
HMGB3,,,
NFATC2,,,
PALLD,,,
ESR2,,,
CCDC85A,,,
CYP2J2,,,
SYT10,,,
MS4A2,,,
MAN2A1,,,
PARP12,,,
PBX1,,,
MARCH1,,,
SOX13,,,
WNT16,,,
BMP2K,,,
RASGRF2-AS1,,,
PKIB,,,
LRRC63,,,
KCTD8,,,
ANKRD30B,,,
DUSP1,,,
OVCH1-AS1,,,
PTGS1,,,
FMO4,,,
ARHGAP24,,,
PPARG,,,
CA2,,,
PLPP4,,,
GATAD2A,,,
MAP3K1,,,
ABL1,,,
MS4A6A,,,
GATA2,,,
CDKN2A,,,
LINC01608,,,
ACSBG1,,,
IFI44,,,
UBE2K,,,
CPEB1,,,
BHLHE40-AS1,,,
UNC5C,,,
TAPT1-AS1,,,
ERMN,,,
BVES,,,
PIP4K2A,,,
SPATA1,,,
OSMR,,,
HEY1,,,
DMC1,,,
DOCK5,,,
CSMD2,,,
CNTNAP3,,,
HCRTR2,,,
CA3-AS1,,,
C8orf34,,,
ALCAM,,,
ACTC1,,,
MRC1,,,
RASSF3,,,
RBPMS,,,
MYBL1,,,
MIR137HG,,,
SFTA3,,,
OLFM2,,,
SLC35F1,,,
GGT5,,,
PRSS12,,,
BCL11A,,,
STXBP5-AS1,,,
PDE10A,,,
SIRPD,,,
ALOX5,,,
MMP16,,,
KCNH5,,,
ATP10A,,,
DUSP22,,,
ARMC4,,,
TET3,,,
CNTNAP3B,,,
LINC00323,,,
PCDH19,,,
BRCA2,,,
SLC16A10,,,
SEMA3C,,,
LURAP1L-AS1,,,
MEF2D,,,
WIPF3,,,
THRB,,,
CUX1,,,
FGF11,,,
OVOL2,,,
DPH6,,,
HMG20B,,,
REEP3,,,
MYL12A,,,
PROX1,,,
REST,,,
ZNF710,,,
IRX6,,,
ZNRF1,,,
SLC7A13,,,
CD86,,,
APCDD1,,,
LINC00534,,,
GTF2IRD1,,,
HOMER1,,,
EMID1,,,
BMPR1B,,,
ZCCHC14,,,
LATS2,,,
NPFFR1,,,
PGR,,,
NETO1,,,
DLC1,,,
ZNF16,,,
GRM8,,,
PLEKHA2,,,
AKR1C2,,,
BCL11B,,,
TM4SF18,,,
MAST4,,,
KLRG2,,,
CADPS2,,,
ZBTB43,,,
USP53,,,
NLRP1,,,
ZNF813,,,
CDH2,,,
IFNG-AS1,,,
TBL1XR1,,,
MET,,,
RASGRP3,,,
ZNF697,,,
SLCO5A1,,,
TOX3,,,
KCNIP1,,,
USP6NL,,,
ZNF396,,,
FAM9B,,,
ANKRD50,,,
RFTN2,,,
POU4F1,,,
S100A1,,,
ZFX,,,
ENPP2,,,
ZNF358,,,
DOK6,,,
PRTG,,,
OPRD1,,,
LINC02102,,,
BMPER,,,
ACKR3,,,
DLX2,,,
DAAM2,,,
TSPAN18,,,
CDC42EP1,,,
ZNF487,,,
RAB3B,,,
ZBTB20,,,
ADAM28,,,
GRM4,,,
ASPA,,,
ANKFN1,,,
FLT3,,,
HS3ST1,,,
PI16,,,
ZNF385D-AS1,,,
LILRA6,,,
ADARB2-AS1,,,
MNDA,,,
CEMIP,,,
FAM160A1,,,
SMAD3,,,
FUT9,,,
CDKN2B-AS1,,,
SP3,,,
MYC,,,
GIT2,,,
FAM13C,,,
HOXA6,,,
LOXL1,,,
PATZ1,,,
SPRED2,,,
CTNNA3,,,
FRMD4B,,,
TF,,,
CNTN5,,,
SKOR1,,,
CREB5,,,
CBLB,,,
ENOX1,,,
NDE1,,,
CLDN11,,,
GADD45G,,,
GMEB2,,,
CCDC169,,,
ITGA2,,,
HSPA8,,,
GLUL,,,
SNTG2,,,
ACVR1,,,
LOX,,,
TRHDE,,,
ZNF763,,,
LINC00472,,,
TENM3-AS1,,,
GNA14,,,
CHST3,,,
ZNF572,,,
VASH2,,,
ZCCHC24,,,
SMOC2,,,
BOLL,,,
IQGAP2,,,
AKAIN1,,,
EPAS1,,,
SP1,,,
P4HB,,,
SOX2,,,
LINC01416,,,
ZC4H2,,,
HGD,,,
ADCYAP1R1,,,
PRIMA1,,,
LPAR6,,,
RSPO3,,,
LINC00587,,,
CNKSR3,,,
XDH,,,
RFX7,,,
NETO2,,,
LINC01412,,,
SPI1,,,
HEPACAM,,,
NXN,,,
STK26,,,
PEG3,,,
LPAR1,,,
SCRT2,,,
KAZN,,,
PIK3AP1,,,
ZSCAN18,,,
RREB1,,,
IMPG2,,,
NPR3,,,
NFYA,,,
SLC35F4,,,
CLIC4,,,
VSTM2A,,,
LRRC9,,,
THSD7A,,,
PTCHD1,,,
MOG,,,
ZNF536,,,
FHDC1,,,
SAMSN1,,,
ATF7IP2,,,
SYTL5,,,
FOXA3,,,
LMNTD1,,,
ZFP3,,,
GREB1L,,,
SLC24A3,,,
PYGO1,,,
ARHGAP31,,,
C6orf141,,,
COL24A1,,,
ERF,,,
GYPC,,,
GPR37,,,
ASS1,,,
ZNF331,,,
FA2H,,,
NFIX,,,
TMC8,,,
MORN1,,,
MYRF,,,
EYA1,,,
CHD7,,,
BEND4,,,
COL4A5,,,
OTOF,,,
GPM6B,,,
SCN1A-AS1,,,
BLNK,,,
KLF6,,,
A2M,,,
NAT1,,,
LRP4,,,
CSF1R,,,
CADM1,,,
PON2,,,
EPM2A,,,
TMEM63A,,,
LGR4,,,
ZNF17,,,
DGKH,,,
LHFPL1,,,
CUEDC1,,,
EXTL3,,,
CELF5,,,
PTPRZ1,,,
EPN2,,,
CRISPLD2,,,
SLCO1A2,,,
CLEC2B,,,
ASAP1,,,
AHDC1,,,
PLXNA2,,,
FOSB,,,
H2AFZ,,,
ADRA1A,,,
BVES-AS1,,,
GRIK1,,,
LINC00629,,,
MOBP,,,
KLHL13,,,
PTN,,,
FAM83B,,,
WWC1,,,
PROK2,,,
HIP1,,,
CADPS,,,
TRIM21,,,
AFF2,,,
SIK2,,,
PHACTR2,,,
POU2F1,,,
DAP,,,
MTUS1,,,
RDH10,,,
MARCH4,,,
TCF3,,,
KDM4C,,,
NDNF,,,
PDZD2,,,
ZBTB2,,,
TSPAN9,,,
OVOL1,,,
RASSF9,,,
DLX6-AS1,,,
LINC00877,,,
FGF2,,,
DRAM1,,,
CRHBP,,,
CD44,,,
JUNB,,,
MCHR2-AS1,,,
TUNAR,,,
SOX9-AS1,,,
SPP1,,,
THRA,,,
PTPRC,,,
THBS4,,,
NOS1,,,
ONECUT3,,,
EPHA5,,,
CD22,,,
GRIN2D,,,
SYT2,,,
TACR1,,,
CARMN,,,
CHAMP1,,,
ZNF260,,,
ZNF879,,,
ZNF365,,,
BHLHE41,,,
GOLIM4,,,
ZNF574,,,
ITGA1,,,
SPATA48,,,
NACC2,,,
ABCA8,,,
MAGEF1,,,
RBM22,,,
RERG,,,
LEF1-AS1,,,
RORB-AS1,,,
AGBL3,,,
CAMK2A,,,
DUSP16,,,
CYBRD1,,,
