_BACKGROUND,5p,10p,15p
GRIK2,,GRIK2,GRIK2
ALK,,ALK,ALK
DPP6,,DPP6,DPP6
TMEM59L,,TMEM59L,TMEM59L
MKRN3,,MKRN3,MKRN3
UPF3B,,UPF3B,UPF3B
RAB3C,,RAB3C,RAB3C
ADAMTS9-AS1,,ADAMTS9-AS1,ADAMTS9-AS1
DCLK2,,DCLK2,DCLK2
GABRG3,,GABRG3,GABRG3
SHC3,,SHC3,SHC3
RNF220,,RNF220,RNF220
GADD45G,,GADD45G,GADD45G
IL11RA,,IL11RA,IL11RA
FIZ1,,FIZ1,FIZ1
CAMKV,,CAMKV,CAMKV
ERBB4,,ERBB4,ERBB4
CSMD3,,CSMD3,CSMD3
ZMAT4,,ZMAT4,ZMAT4
SP9,,SP9,SP9
MYL3,,MYL3,MYL3
SEMA6D,,SEMA6D,SEMA6D
BCL11A,,BCL11A,BCL11A
VSTM2A-OT1,,VSTM2A-OT1,VSTM2A-OT1
INPP4B,,INPP4B,INPP4B
ST7-AS2,,ST7-AS2,ST7-AS2
ITPKC,,ITPKC,ITPKC
ZSCAN12,,ZSCAN12,ZSCAN12
GBP4,,GBP4,GBP4
THY1,,THY1,THY1
MPZL1,,MPZL1,MPZL1
PPP1R42,,PPP1R42,PPP1R42
CACNG8,,CACNG8,CACNG8
SYN2,,SYN2,SYN2
ENOX1,,ENOX1,ENOX1
FGF14,,FGF14,FGF14
NECTIN3,,NECTIN3,NECTIN3
MTCL1,,MTCL1,MTCL1
ZNF791,,ZNF791,ZNF791
PLPPR1,,PLPPR1,PLPPR1
PLOD3,,PLOD3,PLOD3
SLC44A5,,SLC44A5,SLC44A5
KCNG1,,KCNG1,KCNG1
CNTN5,,CNTN5,CNTN5
ZFP28,,ZFP28,ZFP28
NNAT,,NNAT,NNAT
PLPP4,,PLPP4,PLPP4
HEPN1,,HEPN1,HEPN1
GRIN2A,,GRIN2A,GRIN2A
LINC01169,,LINC01169,LINC01169
PPP1R9A,,PPP1R9A,PPP1R9A
TP53I11,,TP53I11,TP53I11
PTPRZ1,,PTPRZ1,PTPRZ1
ABCA4,,ABCA4,ABCA4
LINC01301,,LINC01301,LINC01301
ZNF525,,ZNF525,ZNF525
PTAFR,,PTAFR,PTAFR
SOX2,,SOX2,SOX2
TBC1D4,,TBC1D4,TBC1D4
GRIA4,,GRIA4,GRIA4
STX19,,STX19,STX19
ZFHX3,,ZFHX3,ZFHX3
PPFIA2,,PPFIA2,PPFIA2
TPRG1,,TPRG1,TPRG1
ASIC2,,ASIC2,ASIC2
CDK19,,CDK19,CDK19
MAGEF1,,MAGEF1,MAGEF1
NGEF,,NGEF,NGEF
ZBTB8A,,ZBTB8A,ZBTB8A
EPHA6,,EPHA6,EPHA6
TMEM163,,TMEM163,TMEM163
OTX1,,OTX1,OTX1
ST6GAL2,,ST6GAL2,ST6GAL2
KIAA0319,,KIAA0319,KIAA0319
LIN7A,,LIN7A,LIN7A
TSPOAP1,,TSPOAP1,TSPOAP1
OTUD7B,,OTUD7B,OTUD7B
TMEM178A,,TMEM178A,TMEM178A
KCNIP1,,KCNIP1,KCNIP1
CRABP2,,CRABP2,CRABP2
LSAMP,,LSAMP,LSAMP
BEND6,,BEND6,BEND6
PLIN2,,PLIN2,PLIN2
FXYD6,,FXYD6,FXYD6
CPAMD8,,CPAMD8,CPAMD8
GIPC2,,GIPC2,GIPC2
IRX2,,IRX2,IRX2
ULK4,,ULK4,ULK4
PAX6,,PAX6,PAX6
CNTN4,,CNTN4,CNTN4
IFITM2,,IFITM2,IFITM2
NECAB1,,NECAB1,NECAB1
MAP2,,MAP2,MAP2
TGFB1I1,,TGFB1I1,TGFB1I1
RADIL,,RADIL,RADIL
BSN,,BSN,BSN
DENND2A,,DENND2A,DENND2A
ZEB1,,ZEB1,ZEB1
ZNF562,,ZNF562,ZNF562
ARFGEF3,,ARFGEF3,ARFGEF3
GRM8,,GRM8,GRM8
SAMD12-AS1,,SAMD12-AS1,SAMD12-AS1
FAAH,,FAAH,FAAH
SLC16A7,,SLC16A7,SLC16A7
MB21D2,,MB21D2,MB21D2
WHRN,,WHRN,WHRN
SOX30,,SOX30,SOX30
GMEB2,,GMEB2,GMEB2
ASAP3,,ASAP3,ASAP3
ST3GAL6,,ST3GAL6,ST3GAL6
ZNF682,,ZNF682,ZNF682
DLG2,,DLG2,DLG2
SPIN3,,SPIN3,SPIN3
INPP5D,,INPP5D,INPP5D
TRIB1,,TRIB1,TRIB1
MEP1B,,MEP1B,MEP1B
SLC6A9,,SLC6A9,SLC6A9
BASP1,,BASP1,BASP1
H2AFZ,,H2AFZ,H2AFZ
NEFM,,NEFM,NEFM
DHX35,,DHX35,DHX35
ENC1,,ENC1,ENC1
NOVA2,,NOVA2,NOVA2
PCLO,,PCLO,PCLO
ZNF557,,ZNF557,ZNF557
TGFA,,TGFA,TGFA
GUCY1A2,,GUCY1A2,GUCY1A2
SCN5A,,SCN5A,SCN5A
LINC00271,,LINC00271,LINC00271
SLCO3A1,,SLCO3A1,SLCO3A1
PKNOX2,,PKNOX2,PKNOX2
MATN3,,MATN3,MATN3
CISTR,,CISTR,CISTR
ZNF280D,,ZNF280D,ZNF280D
PTH1R,,PTH1R,PTH1R
FRZB,,FRZB,FRZB
PEG10,,PEG10,PEG10
CAMK2N1,,CAMK2N1,CAMK2N1
PSD2,,PSD2,PSD2
C5orf17,,C5orf17,C5orf17
TCF3,,TCF3,TCF3
KIF21A,,KIF21A,KIF21A
MESP1,,MESP1,MESP1
GDNF,,GDNF,GDNF
ZNF131,,ZNF131,ZNF131
RIMS1,,,RIMS1
CELF4,,,CELF4
AGTPBP1,,,AGTPBP1
TWSG1,,,TWSG1
DCDC1,,,DCDC1
PQBP1,,,PQBP1
GLRB,,,GLRB
GABRA1,,,GABRA1
ABCG2,,,ABCG2
LINC00968,,,LINC00968
ACD,,,ACD
LAMB1,,,LAMB1
OR7C1,,,OR7C1
ZNF22,,,ZNF22
PRKD2,,,PRKD2
SYT1,,,SYT1
ZNF691,,,ZNF691
EPSTI1,,,EPSTI1
ZBTB7A,,,ZBTB7A
ZMAT3,,,ZMAT3
ACVRL1,,,ACVRL1
ATRNL1,,,ATRNL1
ICOSLG,,,ICOSLG
SHANK2,,,SHANK2
ZNF431,,,ZNF431
SPECC1,,,SPECC1
CCSER1,,,CCSER1
LINC01608,,,LINC01608
VTCN1,,,VTCN1
ZNF480,,,ZNF480
THRB,,,THRB
CRB1,,,CRB1
GPR83,,,GPR83
BCL11B,,,BCL11B
EEF1D,,,EEF1D
FGF10,,,FGF10
NCAM2,,,NCAM2
GALNTL6,,,GALNTL6
SYT10,,,SYT10
ZNF415,,,ZNF415
HUNK,,,HUNK
MYO16,,,MYO16
CTIF,,,CTIF
IFI44L,,,IFI44L
PSMA6,,,PSMA6
ALKBH5,,,ALKBH5
ANK1,,,ANK1
EBNA1BP2,,,EBNA1BP2
ZNF577,,,ZNF577
MIR503HG,,,MIR503HG
MIER2,,,MIER2
ANK2,,,ANK2
ANK3,,,ANK3
PRKAR1A,,,PRKAR1A
SLC5A3,,,SLC5A3
VWC2,,,VWC2
RNFT2,,,RNFT2
ABCC9,,,ABCC9
GNAO1,,,GNAO1
PTHLH,,,PTHLH
EPM2A,,,EPM2A
SNAI2,,,SNAI2
FAM153A,,,FAM153A
ELAVL3,,,ELAVL3
KALRN,,,KALRN
ADARB2,,,ADARB2
LARP6,,,LARP6
POU3F3,,,POU3F3
CCL2,,,CCL2
TCF4,,,TCF4
ZIM2,,,ZIM2
PTPRG,,,PTPRG
CCND2,,,CCND2
TUB,,,TUB
FOXP3,,,FOXP3
PROS1,,,PROS1
NELL1,,,NELL1
DNAJC25,,,DNAJC25
EMX2,,,EMX2
PFKM,,,PFKM
ABCF2,,,ABCF2
PTCH2,,,PTCH2
PRDM8,,,PRDM8
ZNF462,,,ZNF462
SLC35F1,,,SLC35F1
IRAK1BP1,,,IRAK1BP1
MEF2D,,,MEF2D
ZNF74,,,ZNF74
ATP8A1,,,ATP8A1
CDC20B,,,CDC20B
ETAA1,,,ETAA1
ARSJ,,,ARSJ
SRC,,,SRC
DAG1,,,DAG1
HP1BP3,,,HP1BP3
SSH1,,,SSH1
SQLE,,,SQLE
LRRC4C,,,LRRC4C
ECSCR,,,ECSCR
KCND2,,,KCND2
SH3PXD2B,,,SH3PXD2B
ZFP69,,,ZFP69
SATB2,,,SATB2
GRIK5,,,GRIK5
NFKBIA,,,NFKBIA
DLGAP2,,,DLGAP2
RAD54B,,,RAD54B
TSHZ1,,,TSHZ1
PORCN,,,PORCN
SEMA3F,,,SEMA3F
SEMA4A,,,SEMA4A
TNFAIP8,,,TNFAIP8
STEAP2,,,STEAP2
ASTN2,,,ASTN2
FAR2,,,FAR2
ZFPM1,,,ZFPM1
KCTD9,,,KCTD9
CACNA1B,,,CACNA1B
CNTNAP4,,,CNTNAP4
EXPH5,,,EXPH5
RAD21,,,RAD21
PCDHA10,,,PCDHA10
FOXK2,,,FOXK2
HHAT,,,HHAT
NR1H2,,,NR1H2
ERCC6,,,ERCC6
SOCS6,,,SOCS6
FAM160A1,,,FAM160A1
ZNF407,,,ZNF407
NRARP,,,NRARP
PIM3,,,PIM3
TGIF1,,,TGIF1
LINGO2,,,LINGO2
NONO,,,NONO
FGFR3,,,FGFR3
ZNF219,,,ZNF219
INF2,,,INF2
TRIP10,,,TRIP10
NSG1,,,NSG1
HELLS,,,HELLS
CLIP3,,,CLIP3
MEIS3,,,MEIS3
FLOT2,,,FLOT2
AK5,,,AK5
CNTN6,,,CNTN6
VSX1,,,VSX1
SREBF1,,,SREBF1
TNFRSF19,,,TNFRSF19
STOX2,,,STOX2
MGAT4C,,,MGAT4C
GRIK1,,,GRIK1
UEVLD,,,UEVLD
SPACA6,,,SPACA6
NLGN4Y,,,NLGN4Y
GATAD2A,,,GATAD2A
SPON1,,,SPON1
ZNF438,,,ZNF438
DAB1,,,DAB1
PRR16,,,PRR16
CCDC166,,,CCDC166
GULP1,,,GULP1
PHF2,,,PHF2
KCND3,,,KCND3
MDGA2,,,MDGA2
ZCWPW2,,,ZCWPW2
ELF1,,,ELF1
SPATA13,,,SPATA13
SLC27A2,,,SLC27A2
CBLB,,,CBLB
PAK3,,,PAK3
TMEM161B-AS1,,,TMEM161B-AS1
KCNB2,,,KCNB2
MYPN,,,MYPN
TPD52L1,,,TPD52L1
AFF4,,,AFF4
MAP3K5,,,MAP3K5
RIPOR3,,,RIPOR3
DLC1,,,DLC1
BPGM,,,BPGM
RNF212B,,,RNF212B
COL10A1,,,COL10A1
PLCL2,,,PLCL2
ATP6V1E2,,,ATP6V1E2
ZNF345,,,ZNF345
MEIS2,,,MEIS2
LCORL,,,LCORL
CDH2,,,CDH2
AP5B1,,,AP5B1
ZNF713,,,ZNF713
SYNGAP1,,,SYNGAP1
ZNF443,,,ZNF443
DISC1,,,DISC1
LMNTD1,,,LMNTD1
STT3B,,,STT3B
PALD1,,,PALD1
HSP90AB1,,,HSP90AB1
AMBN,,,AMBN
ADAM19,,,ADAM19
ITGB4,,,ITGB4
FMN2,,,FMN2
NEDD4L,,,NEDD4L
RB1,,,RB1
AFF3,,,AFF3
LAMA1,,,LAMA1
VAMP5,,,VAMP5
ST8SIA3,,,ST8SIA3
ACOX1,,,ACOX1
COL24A1,,,COL24A1
MBLAC2,,,MBLAC2
ZNF630,,,ZNF630
ZNF845,,,ZNF845
CLSTN2,,,CLSTN2
CDC42EP3,,,CDC42EP3
ENTPD3,,,ENTPD3
HPS4,,,HPS4
ARHGAP42,,,ARHGAP42
NETO1,,,NETO1
PLEKHA6,,,PLEKHA6
ZNF573,,,ZNF573
EDN3,,,EDN3
TNFRSF6B,,,TNFRSF6B
SRARP,,,
HCRTR1,,,
PATJ,,,
TFAP2C,,,
ZSCAN18,,,
IRF3,,,
TMEM33,,,
ZBTB39,,,
PKDCC,,,
SGCD,,,
TFAP2B,,,
NFATC4,,,
NFYC,,,
FITM1,,,
ZNF85,,,
SIAH1,,,
FXYD5,,,
BST1,,,
CRISPLD1,,,
RPL28,,,
HLA-A,,,
CCDC171,,,
RUFY3,,,
ABTB2,,,
TMEM182,,,
PNMA3,,,
SLC26A4,,,
NR3C1,,,
DOCK10,,,
ZNF835,,,
ADAMTS3,,,
KLHL4,,,
AGFG2,,,
HERC6,,,
RGPD2,,,
ZNF761,,,
BANK1,,,
ZNF507,,,
HOMEZ,,,
SNED1,,,
AXL,,,
GALM,,,
ZNF286A,,,
ZFAT,,,
OLFM1,,,
PTPRD-AS1,,,
TAGLN3,,,
APOD,,,
DUSP19,,,
DUSP16,,,
C1orf21,,,
NUAK1,,,
SERPINB9,,,
ZNF264,,,
ENPP5,,,
EIF2S2,,,
TBC1D30,,,
NR2F6,,,
GNB5,,,
ANKRD6,,,
GRID2,,,
ETNPPL,,,
CADM1,,,
ETV5,,,
TRPC4,,,
CARF,,,
TRIM46,,,
TNC,,,
ZNF93,,,
CC2D2B,,,
LRP6,,,
SEC16B,,,
ABI3BP,,,
NOS1,,,
ZNF730,,,
CCDC88B,,,
ST3GAL5-AS1,,,
PDGFRA,,,
ZNF429,,,
TXLNB,,,
ZNF250,,,
CLDN10,,,
S1PR3,,,
DMTN,,,
POPDC2,,,
KLF11,,,
FRMD5,,,
CAPN9,,,
ZBTB10,,,
FGD5,,,
SAMD4A,,,
ZSCAN32,,,
APH1B,,,
CTTNBP2,,,
XKR6,,,
OTUD4,,,
SLIT1,,,
PLS3-AS1,,,
MYRIP,,,
PTGIR,,,
GPATCH4,,,
TPTE2,,,
OCLN,,,
TJP2,,,
ATCAY,,,
THSD7A,,,
VARS,,,
ARHGAP8,,,
CLN8,,,
SNRNP48,,,
FXYD1,,,
CTBP1,,,
ELOVL6,,,
MIR137HG,,,
ST6GALNAC5,,,
CHST3,,,
BIRC3,,,
ZNF697,,,
KCNJ2,,,
XYLT1,,,
RFXAP,,,
MAD2L1,,,
CDIPT,,,
PPP1R13L,,,
L3MBTL3,,,
RTN2,,,
LINC00578,,,
IL1RAPL1,,,
KCTD1,,,
PSD4,,,
