_BACKGROUND,5p,10p,15p
ZNF440,,ZNF440,ZNF440
UBE2E2,,UBE2E2,UBE2E2
PRKAA2,,PRKAA2,PRKAA2
FILIP1,,FILIP1,FILIP1
NDNF,,NDNF,NDNF
FAM124A,,FAM124A,FAM124A
NIFK,,NIFK,NIFK
SHOX2,,SHOX2,SHOX2
DIO2,,DIO2,DIO2
MYRIP,,MYRIP,MYRIP
ETV1,,ETV1,ETV1
AGL,,AGL,AGL
CRB1,,CRB1,CRB1
ADARB2,,ADARB2,ADARB2
KHDRBS2,,KHDRBS2,KHDRBS2
MEG3,,MEG3,MEG3
SLC44A5,,SLC44A5,SLC44A5
RPL23,,RPL23,RPL23
KIAA0895,,KIAA0895,KIAA0895
MDGA2,,MDGA2,MDGA2
HNF4G,,HNF4G,HNF4G
OXCT1-AS1,,OXCT1-AS1,OXCT1-AS1
STIM2,,STIM2,STIM2
TAGLN2,,TAGLN2,TAGLN2
VSTM2A-OT1,,VSTM2A-OT1,VSTM2A-OT1
B3GAT1,,B3GAT1,B3GAT1
ATP1A1,,ATP1A1,ATP1A1
MAT1A,,MAT1A,MAT1A
ZNF343,,ZNF343,ZNF343
KNDC1,,KNDC1,KNDC1
TIMP3,,TIMP3,TIMP3
SLCO2A1,,SLCO2A1,SLCO2A1
EVA1C,,EVA1C,EVA1C
TMED9,,TMED9,TMED9
SHTN1,,SHTN1,SHTN1
TMEM163,,TMEM163,TMEM163
TNFRSF19,,TNFRSF19,TNFRSF19
TBX15,,TBX15,TBX15
RAB7B,,RAB7B,RAB7B
CREB1,,CREB1,CREB1
TMC8,,TMC8,TMC8
NOL4L,,NOL4L,NOL4L
FTCD,,FTCD,FTCD
MGA,,MGA,MGA
PGF,,PGF,PGF
ABHD4,,ABHD4,ABHD4
LMNTD1,,LMNTD1,LMNTD1
CDH18,,CDH18,CDH18
PATJ,,PATJ,PATJ
CCND2-AS1,,CCND2-AS1,CCND2-AS1
SOX11,,SOX11,SOX11
SMAD7,,SMAD7,SMAD7
CCDC150,,CCDC150,CCDC150
HSPA5,,HSPA5,HSPA5
PTPRE,,PTPRE,PTPRE
HP1BP3,,HP1BP3,HP1BP3
GPR176,,GPR176,GPR176
ZNF652,,ZNF652,ZNF652
SLCO4C1,,SLCO4C1,SLCO4C1
TDRD15,,TDRD15,TDRD15
ZIM2,,ZIM2,ZIM2
SMAD6,,SMAD6,SMAD6
LINC00658,,LINC00658,LINC00658
JUNB,,JUNB,JUNB
FEM1C,,FEM1C,FEM1C
RAPGEF5,,RAPGEF5,RAPGEF5
TIGAR,,TIGAR,TIGAR
SLC2A13,,SLC2A13,SLC2A13
ZNF761,,ZNF761,ZNF761
TCF4,,TCF4,TCF4
CNOT6,,CNOT6,CNOT6
ECSCR,,ECSCR,ECSCR
FIP1L1,,FIP1L1,FIP1L1
LOXL2,,LOXL2,LOXL2
SLC6A20,,SLC6A20,SLC6A20
KIF26B,,KIF26B,KIF26B
ASIC2,,ASIC2,ASIC2
DLG2,,DLG2,DLG2
RASD1,,RASD1,RASD1
TP53I11,,TP53I11,TP53I11
PROX1,,PROX1,PROX1
PTPRG,,PTPRG,PTPRG
GIPC2,,GIPC2,GIPC2
HCN1,,HCN1,HCN1
ANK1,,ANK1,ANK1
HDX,,HDX,HDX
MYO1D,,MYO1D,MYO1D
E4F1,,E4F1,E4F1
CNTFR,,CNTFR,CNTFR
UNC80,,UNC80,UNC80
LINC01301,,LINC01301,LINC01301
XIST,,XIST,XIST
KCNMA1-AS1,,KCNMA1-AS1,KCNMA1-AS1
COMMD10,,COMMD10,COMMD10
ZNF141,,ZNF141,ZNF141
AFF3,,AFF3,AFF3
PHACTR3,,PHACTR3,PHACTR3
GABRB1,,GABRB1,GABRB1
XBP1,,XBP1,XBP1
ZNF281,,ZNF281,ZNF281
ZNF443,,ZNF443,ZNF443
YBX3,,YBX3,YBX3
ZBTB25,,ZBTB25,ZBTB25
RFX2,,RFX2,RFX2
NCAM1,,NCAM1,NCAM1
GSTCD,,GSTCD,GSTCD
TCF7L1,,TCF7L1,TCF7L1
BDP1,,BDP1,BDP1
ZNF232,,ZNF232,ZNF232
ITGB8,,ITGB8,ITGB8
PLEKHA6,,PLEKHA6,PLEKHA6
TULP2,,TULP2,TULP2
DMKN,,DMKN,DMKN
ZCCHC14,,ZCCHC14,ZCCHC14
PHF12,,PHF12,PHF12
IRF3,,IRF3,IRF3
OSBPL6,,OSBPL6,OSBPL6
STMN3,,STMN3,STMN3
SFMBT2,,SFMBT2,SFMBT2
ZNF175,,ZNF175,ZNF175
PRICKLE4,,PRICKLE4,PRICKLE4
SOX8,,SOX8,SOX8
MME,,MME,MME
F3,,F3,F3
STXBP6,,STXBP6,STXBP6
SLC38A11,,SLC38A11,SLC38A11
GRIK2,,GRIK2,GRIK2
MB21D2,,MB21D2,MB21D2
PODXL,,PODXL,PODXL
AHDC1,,AHDC1,AHDC1
RAB31,,RAB31,RAB31
NKX6-2,,NKX6-2,NKX6-2
MAPT,,MAPT,MAPT
CD96,,CD96,CD96
SLC6A9,,SLC6A9,SLC6A9
C1GALT1,,C1GALT1,C1GALT1
RAB11A,,RAB11A,RAB11A
NSUN7,,NSUN7,NSUN7
KCNT2,,KCNT2,KCNT2
AGRN,,AGRN,AGRN
TWSG1,,TWSG1,TWSG1
BCLAF1,,BCLAF1,BCLAF1
CNTNAP3B,,CNTNAP3B,CNTNAP3B
SALL2,,SALL2,SALL2
FILIP1L,,FILIP1L,FILIP1L
TEAD3,,TEAD3,TEAD3
CENPU,,CENPU,CENPU
BCL11B,,BCL11B,BCL11B
NONO,,NONO,NONO
ZNF644,,ZNF644,ZNF644
ADAMTS3,,ADAMTS3,ADAMTS3
NELL1,,NELL1,NELL1
STK38L,,,STK38L
TARS,,,TARS
GRM8,,,GRM8
ZFX,,,ZFX
SSTR2,,,SSTR2
ADNP,,,ADNP
KDM6B,,,KDM6B
TFAP2C,,,TFAP2C
PBX1,,,PBX1
NR2F1,,,NR2F1
CYB5R4,,,CYB5R4
CD302,,,CD302
ABCC2,,,ABCC2
VWC2,,,VWC2
FBLN7,,,FBLN7
MID1,,,MID1
FAR2,,,FAR2
LINC00683,,,LINC00683
HDAC8,,,HDAC8
PLPP1,,,PLPP1
ZNF622,,,ZNF622
ZFPM2,,,ZFPM2
LINC01197,,,LINC01197
RPL7A,,,RPL7A
PRKCH,,,PRKCH
PER2,,,PER2
PDE1A,,,PDE1A
RAB14,,,RAB14
ZNF605,,,ZNF605
EBF1,,,EBF1
SCUBE1,,,SCUBE1
SLC9B2,,,SLC9B2
BCL6,,,BCL6
ZNF76,,,ZNF76
CHODL,,,CHODL
ZNF202,,,ZNF202
ACTR3C,,,ACTR3C
ASCL1,,,ASCL1
DNAH14,,,DNAH14
ZNF84,,,ZNF84
CRTC2,,,CRTC2
EFNA5,,,EFNA5
MYC,,,MYC
EYA4,,,EYA4
SLC1A2,,,SLC1A2
AFF4,,,AFF4
CSRP2,,,CSRP2
FHL5,,,FHL5
PEG3,,,PEG3
HAPLN1,,,HAPLN1
UGP2,,,UGP2
SIAE,,,SIAE
FXYD1,,,FXYD1
ZNF304,,,ZNF304
ARID3B,,,ARID3B
NCOR1,,,NCOR1
RBM24,,,RBM24
RCOR1,,,RCOR1
PRSS23,,,PRSS23
ZHX2,,,ZHX2
ZNF574,,,ZNF574
SP3,,,SP3
MAFK,,,MAFK
HMGB2,,,HMGB2
CCDC170,,,CCDC170
GALNT15,,,GALNT15
PLP1,,,PLP1
ZBTB8A,,,ZBTB8A
L3MBTL3,,,L3MBTL3
MYH10,,,MYH10
KYNU,,,KYNU
NTN1,,,NTN1
MOB3B,,,MOB3B
IER5,,,IER5
GRIK4,,,GRIK4
SALL4,,,SALL4
SP1,,,SP1
ABLIM3,,,ABLIM3
ZNF708,,,ZNF708
ZNF251,,,ZNF251
SDK1,,,SDK1
SFTA1P,,,SFTA1P
KLHL2,,,KLHL2
CSTB,,,CSTB
LYPD6,,,LYPD6
ATF5,,,ATF5
LINC01285,,,LINC01285
SNAPC5,,,SNAPC5
HIST1H1D,,,HIST1H1D
MAGI3,,,MAGI3
FOSL2,,,FOSL2
USP53,,,USP53
TSPYL2,,,TSPYL2
MLXIPL,,,MLXIPL
C8orf34,,,C8orf34
SERPINE2,,,SERPINE2
DPT,,,DPT
FAM3C,,,FAM3C
LCOR,,,LCOR
GAS7,,,GAS7
GPBP1L1,,,GPBP1L1
BCAM,,,BCAM
RBPMS,,,RBPMS
P4HA1,,,P4HA1
ZNF598,,,ZNF598
SLC26A5,,,SLC26A5
CDH11,,,CDH11
OSBPL10,,,OSBPL10
FBXO32,,,FBXO32
ZNF600,,,ZNF600
MEGF6,,,MEGF6
GLIS2,,,GLIS2
ARHGAP6,,,ARHGAP6
TP53BP2,,,TP53BP2
DUS3L,,,DUS3L
SNAP25-AS1,,,SNAP25-AS1
KSR1,,,KSR1
PRKAR1A,,,PRKAR1A
PIK3C3,,,PIK3C3
BMP6,,,BMP6
ETV5,,,ETV5
LHX2,,,LHX2
LIMS1,,,LIMS1
STT3B,,,STT3B
NCKAP5,,,NCKAP5
TOX2,,,TOX2
BRCA1,,,BRCA1
PRUNE2,,,PRUNE2
TCF3,,,TCF3
MEF2D,,,MEF2D
SHE,,,SHE
PDE3A,,,PDE3A
ZNF148,,,ZNF148
ADGRF5,,,ADGRF5
PIP5K1C,,,PIP5K1C
ZNF319,,,ZNF319
SMAD2,,,SMAD2
LRP1B,,,LRP1B
TNFAIP3,,,TNFAIP3
PELI2,,,PELI2
SCN8A,,,SCN8A
PKN2-AS1,,,PKN2-AS1
CFL2,,,CFL2
ZNF669,,,ZNF669
MCTP2,,,MCTP2
CEMIP,,,CEMIP
SMIM1,,,SMIM1
KCTD14,,,KCTD14
PTH1R,,,PTH1R
HIF3A,,,HIF3A
CACNA2D3,,,CACNA2D3
PNO1,,,PNO1
LGR6,,,LGR6
TEAD4,,,TEAD4
UGT8,,,UGT8
ASPSCR1,,,ASPSCR1
POLR3A,,,POLR3A
ZNF322,,,ZNF322
PDE8B,,,PDE8B
MARCH1,,,MARCH1
SMARCA5,,,SMARCA5
ZNF71,,,ZNF71
ECE2,,,ECE2
LIN7A,,,LIN7A
SGCE,,,SGCE
ZIC2,,,ZIC2
ZNF496,,,ZNF496
THOC5,,,THOC5
PLSCR4,,,PLSCR4
ZNF195,,,ZNF195
PRKD1,,,PRKD1
GABRA5,,,GABRA5
JAZF1-AS1,,,JAZF1-AS1
CDH20,,,CDH20
MYO3A,,,MYO3A
FAM222A-AS1,,,FAM222A-AS1
GPR83,,,GPR83
KIF9-AS1,,,KIF9-AS1
ETV6,,,ETV6
ERICH6,,,ERICH6
ZFP91,,,ZFP91
ZP1,,,ZP1
CDC37L1,,,CDC37L1
MKX,,,MKX
CBR1,,,CBR1
ZNF883,,,ZNF883
IL1RAPL1,,,IL1RAPL1
SLC26A4,,,SLC26A4
EPHA2,,,EPHA2
SMC5,,,SMC5
CCDC171,,,CCDC171
XYLT1,,,XYLT1
KCNG1,,,KCNG1
TNFSF10,,,TNFSF10
TFRC,,,TFRC
TSPOAP1,,,TSPOAP1
RNASEH2C,,,RNASEH2C
SLC39A14,,,SLC39A14
OAZ1,,,OAZ1
RELA,,,RELA
TMEM150C,,,TMEM150C
POU6F1,,,POU6F1
ENOX1,,,ENOX1
SCARB1,,,SCARB1
SCUBE3,,,SCUBE3
ANXA1,,,ANXA1
PLA2G7,,,PLA2G7
STPG2,,,STPG2
ATP8B1,,,ATP8B1
CITED2,,,CITED2
GTF2A2,,,GTF2A2
NETO2,,,NETO2
SLC12A6,,,SLC12A6
ZNF629,,,ZNF629
ADCY8,,,ADCY8
TEK,,,TEK
BEND6,,,BEND6
LDLRAD4,,,LDLRAD4
NPL,,,NPL
KLF3-AS1,,,KLF3-AS1
ZWINT,,,ZWINT
ATP2B4,,,
SOX2,,,
TTC39B,,,
SUSD4,,,
FEZF2,,,
RNF152,,,
ARL17B,,,
ESCO2,,,
RFXANK,,,
ELL2,,,
GRK5,,,
NECAB1,,,
ZNF177,,,
CFAP69,,,
DDX25,,,
ALPL,,,
PLS3-AS1,,,
PPP1R3C,,,
SHISA2,,,
FANK1,,,
RASGRF1,,,
TNC,,,
SLIT3,,,
MESP2,,,
MITF,,,
LINC00639,,,
GJD2,,,
FOXL1,,,
ZNF711,,,
UBE2K,,,
HIST1H2AC,,,
CNTN2,,,
COCH,,,
ZNF438,,,
ZIM3,,,
RARG,,,
TMC1,,,
ING4,,,
RCAN3,,,
PLCXD3,,,
BPTF,,,
RPLP1,,,
AK5,,,
ZNF676,,,
HIC1,,,
TFAP2B,,,
ZNF546,,,
EFCC1,,,
MTMR7,,,
GMDS,,,
ZNF99,,,
CXCL8,,,
EPHB6,,,
GRIK3,,,
ABI3BP,,,
ARL9,,,
ZNF396,,,
HLA-A,,,
CCDC3,,,
FAM110C,,,
NRIP1,,,
CD274,,,
ZNF736,,,
RCC2,,,
SPOCK2,,,
SRCIN1,,,
NFIX,,,
PDGFC,,,
SMAD3,,,
PLAGL2,,,
TAF4B,,,
PRICKLE1,,,
RCSD1,,,
MCF2L,,,
ALCAM,,,
LIN54,,,
CABLES1,,,
DGCR8,,,
NOP53,,,
PLPPR1,,,
TGIF1,,,
RAD54B,,,
TNN,,,
ENOX2,,,
AXL,,,
KCTD1,,,
HK1,,,
SSC4D,,,
ZBTB7A,,,
CFAP46,,,
ZNF507,,,
GABARAPL1,,,
EDA,,,
STMN1,,,
ZFP36L1,,,
LIMA1,,,
TMEM33,,,
CYP1B1,,,
PKDCC,,,
ASTL,,,
ABCA13,,,
CTCF,,,
CAMKV,,,
ZNF563,,,
BMP2,,,
CPD,,,
PPME1,,,
CMTM5,,,
MNT,,,
CIC,,,
PHLDB2,,,
APBB2,,,
CLEC4A,,,
CACNA1B,,,
SIRPA,,,
MLLT1,,,
LEF1-AS1,,,
LHFPL6,,,
CRBN,,,
ENPEP,,,
DMD,,,
CCDC71L,,,
FOXO3,,,
CSRNP1,,,
LINC00924,,,
ALOX5,,,
RBP2,,,
DPYD,,,
DENND2A,,,
PRDM6,,,
CASC3,,,
GTPBP1,,,
DNPH1,,,
FOXO6,,,
POP7,,,
MALRD1,,,
ZNF585A,,,
ADAMTS9-AS1,,,
SLC6A13,,,
GPATCH4,,,
THAP2,,,
